Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,76.0,77.0,77.0,77.0,78.0,80.0,82.0,79.0,84.0,86.0,82.0,85.0,83.0,86.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,77.0,78.0,78.0,81.0,78.0,83.0,82.0,82.0,87.0,83.0,83.0,84.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0,80.0,79.0,81.0,81.0,85.0,84.0,83.0,84.0,85.0,84.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,78.0,77.0,79.0,82.0,83.0,83.0,81.0,83.0,82.0,84.0,83.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,76.0,78.0,77.0,80.0,79.0,80.0,82.0,80.0,84.0,87.0,82.0,85.0,82.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,78.0,76.0,79.0,79.0,82.0,82.0,83.0,82.0,87.0,85.0,83.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,81.0,81.0,82.0,81.0,83.0,83.0,82.0,85.0,83.0
unmatched_applicants,93.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,77.0,78.0,81.0,82.0,83.0,82.0,81.0,82.0,83.0,86.0,84.0
unmatched_applicants,97.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,80.0,81.0,84.0,86.0,84.0,80.0,85.0,81.0,87.0
unmatched_applicants,88.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,80.0,82.0,82.0,84.0,83.0,83.0,82.0,84.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,8.0,10.0,6.0,9.0,7.0,10.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,5.0,2.0,7.0,6.0,6.0,11.0,7.0,7.0,8.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,8.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,7.0,7.0,5.0,7.0,6.0,8.0,7.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,4.0,6.0,4.0,8.0,11.0,6.0,9.0,6.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,6.0,6.0,7.0,6.0,11.0,9.0,7.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,9.0,7.0
unfilled_spots,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,7.0,6.0,5.0,6.0,7.0,10.0,8.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,8.0,10.0,8.0,4.0,9.0,5.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0
reviews_per_program,92.1,94.475,88.725,79.4,59.1,42.1,34.375,34.225,30.525,29.175,32.45,35.625,38.875,42.05,45.325,47.95,51.475,54.55,57.025,59.075,61.625,64.075,67.675,68.675,70.45
reviews_per_program,89.975,89.725,88.1,67.45,47.5,47.35,38.275,29.125,27.275,29.25,32.5,35.7,38.9,42.05,45.35,48.55,50.7,53.85,56.475,59.625,62.525,64.4,68.075,70.5,74.2
reviews_per_program,95.875,89.875,91.775,64.25,47.95,36.9,35.625,31.3,28.175,31.475,32.4,35.7,38.875,42.1,45.125,48.25,51.65,53.9,56.675,59.35,61.025,64.25,66.9,69.75,71.375
reviews_per_program,89.675,92.875,92.825,72.4,50.425,46.25,36.775,33.8,29.725,29.25,32.425,35.65,38.925,42.15,45.1,48.325,51.3,54.625,57.6,59.95,61.375,64.8,67.875,70.925,71.975
reviews_per_program,87.95,91.95,91.5,74.65,49.1,42.325,36.325,32.1,32.05,29.25,32.45,35.725,38.675,41.775,44.85,47.875,51.325,54.125,57.625,60.475,61.775,64.35,66.625,70.475,72.45
