Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,1578.0,1196.0,1186.0,1186.0,1185.0,1188.0,1209.0,1218.0,1225.0,1234.0,1259.0
unmatched_applicants,1601.0,1191.0,1186.0,1186.0,1186.0,1198.0,1200.0,1215.0,1228.0,1249.0,1259.0
unmatched_applicants,1595.0,1193.0,1185.0,1186.0,1187.0,1190.0,1205.0,1214.0,1230.0,1241.0,1264.0
unmatched_applicants,1597.0,1189.0,1185.0,1186.0,1185.0,1185.0,1200.0,1220.0,1233.0,1235.0,1263.0
unmatched_applicants,1605.0,1185.0,1185.0,1185.0,1186.0,1193.0,1208.0,1219.0,1229.0,1244.0,1256.0
unmatched_applicants,1598.0,1189.0,1186.0,1187.0,1185.0,1193.0,1201.0,1218.0,1228.0,1239.0,1247.0
unmatched_applicants,1608.0,1186.0,1185.0,1190.0,1185.0,1190.0,1204.0,1222.0,1227.0,1233.0,1261.0
unmatched_applicants,1611.0,1186.0,1185.0,1189.0,1185.0,1188.0,1201.0,1214.0,1223.0,1237.0,1262.0
unmatched_applicants,1617.0,1194.0,1185.0,1190.0,1185.0,1190.0,1205.0,1222.0,1227.0,1238.0,1255.0
unmatched_applicants,1606.0,1194.0,1185.0,1185.0,1185.0,1189.0,1205.0,1223.0,1223.0,1239.0,1249.0
unfilled_spots,393.0,11.0,1.0,1.0,0.0,3.0,24.0,33.0,40.0,49.0,74.0
unfilled_spots,416.0,6.0,1.0,1.0,1.0,13.0,15.0,30.0,43.0,64.0,74.0
unfilled_spots,410.0,8.0,0.0,1.0,2.0,5.0,20.0,29.0,45.0,56.0,79.0
unfilled_spots,412.0,4.0,0.0,1.0,0.0,0.0,15.0,35.0,48.0,50.0,78.0
unfilled_spots,420.0,0.0,0.0,0.0,1.0,8.0,23.0,34.0,44.0,59.0,71.0
unfilled_spots,413.0,4.0,1.0,2.0,0.0,8.0,16.0,33.0,43.0,54.0,62.0
unfilled_spots,423.0,1.0,0.0,5.0,0.0,5.0,19.0,37.0,42.0,48.0,76.0
unfilled_spots,426.0,1.0,0.0,4.0,0.0,3.0,16.0,29.0,38.0,52.0,77.0
unfilled_spots,432.0,9.0,0.0,5.0,0.0,5.0,20.0,37.0,42.0,53.0,70.0
unfilled_spots,421.0,9.0,0.0,0.0,0.0,4.0,20.0,38.0,38.0,54.0,64.0
reviews_per_program,246.62452107279694,249.95785440613028,184.02681992337165,48.38697318007663,34.98850574712644,42.701149425287355,51.23754789272031,59.77394636015325,68.3103448275862,76.7816091954023,85.33716475095785
reviews_per_program,249.75862068965517,251.31800766283524,185.3065134099617,51.9272030651341,34.94252873563219,42.701149425287355,51.241379310344826,59.7816091954023,68.28735632183908,76.79310344827586,85.25287356321839
reviews_per_program,252.66283524904213,252.2183908045977,193.22988505747125,50.15325670498084,34.160919540229884,42.701149425287355,51.23754789272031,59.76245210727969,68.29501915708812,76.83908045977012,85.27586206896552
reviews_per_program,254.96168582375478,251.60536398467434,194.32950191570882,45.37547892720306,34.160919540229884,42.701149425287355,51.229885057471265,59.7816091954023,68.28735632183908,76.79693486590038,85.28352490421456
reviews_per_program,254.272030651341,251.83141762452107,185.51340996168582,50.1455938697318,34.160919540229884,42.701149425287355,51.241379310344826,59.77777777777778,68.29885057471265,76.83908045977012,85.27586206896552
reviews_per_program,252.1072796934866,251.40613026819923,187.81226053639847,49.2911877394636,36.0,42.701149425287355,51.241379310344826,59.77394636015325,68.29501915708812,76.816091954023,85.33333333333333
reviews_per_program,251.29501915708812,251.86590038314176,196.91570881226053,57.67816091954023,34.946360153256705,42.701149425287355,51.23754789272031,59.77394636015325,68.31417624521073,76.81226053639847,85.30651340996168
reviews_per_program,252.95785440613028,251.4750957854406,189.0,40.02681992337165,34.160919540229884,42.701149425287355,51.241379310344826,59.77394636015325,68.3103448275862,76.81226053639847,85.2911877394636
reviews_per_program,253.1072796934866,251.19540229885058,186.73563218390805,50.065134099616856,34.160919540229884,42.701149425287355,51.241379310344826,59.77777777777778,68.29885057471265,76.8199233716475,85.32567049808429
reviews_per_program,254.39463601532566,249.61302681992336,191.7624521072797,51.04214559386973,34.160919540229884,42.701149425287355,51.241379310344826,59.76628352490422,68.32183908045977,76.80459770114942,85.34865900383141
