Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,80.0,80.0,81.0,85.0,81.0,82.0,84.0,85.0,83.0,85.0,89.0,87.0,92.0
unmatched_applicants,97.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,80.0,79.0,79.0,84.0,80.0,83.0,84.0,84.0,81.0,87.0,84.0,88.0,85.0,88.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,77.0,78.0,77.0,78.0,81.0,81.0,81.0,82.0,85.0,84.0,84.0,83.0,84.0,86.0,87.0,93.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,76.0,78.0,78.0,78.0,80.0,80.0,81.0,84.0,81.0,81.0,80.0,84.0,86.0,83.0,87.0,91.0,88.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,77.0,79.0,80.0,80.0,80.0,84.0,81.0,84.0,87.0,84.0,82.0,86.0,83.0,85.0,88.0,86.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,79.0,80.0,84.0,81.0,82.0,84.0,82.0,84.0,84.0,85.0,84.0,90.0,90.0,91.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,77.0,78.0,78.0,77.0,81.0,83.0,83.0,84.0,85.0,83.0,81.0,85.0,85.0,89.0,90.0,84.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,80.0,80.0,79.0,83.0,83.0,86.0,83.0,87.0,85.0,83.0,89.0,86.0,88.0,87.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,78.0,79.0,80.0,81.0,84.0,84.0,85.0,83.0,82.0,84.0,84.0,82.0,83.0,89.0,90.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,77.0,81.0,81.0,81.0,80.0,85.0,84.0,83.0,86.0,84.0,86.0,88.0,87.0,89.0,91.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,9.0,5.0,6.0,8.0,9.0,7.0,9.0,13.0,11.0,16.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,3.0,8.0,4.0,7.0,8.0,8.0,5.0,11.0,8.0,12.0,9.0,12.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,10.0,11.0,17.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,5.0,8.0,5.0,5.0,4.0,8.0,10.0,7.0,11.0,15.0,12.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,4.0,8.0,5.0,8.0,11.0,8.0,6.0,10.0,7.0,9.0,12.0,10.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,8.0,5.0,6.0,8.0,6.0,8.0,8.0,9.0,8.0,14.0,14.0,15.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,5.0,7.0,7.0,8.0,9.0,7.0,5.0,9.0,9.0,13.0,14.0,8.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,7.0,7.0,10.0,7.0,11.0,9.0,7.0,13.0,10.0,12.0,11.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,8.0,8.0,9.0,7.0,6.0,8.0,8.0,6.0,7.0,13.0,14.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,5.0,4.0,9.0,8.0,7.0,10.0,8.0,10.0,12.0,11.0,13.0,15.0
reviews_per_program,89.625,93.275,88.3,67.0,51.925,41.45,39.825,32.375,34.25,29.25,32.475,35.675,38.8,41.85,45.3,47.775,50.8,54.325,57.025,59.15,62.025,64.4,67.725,69.9,71.975,74.975,76.175,76.775,82.15
reviews_per_program,86.7,87.45,90.625,76.725,61.45,36.325,35.625,37.675,28.25,29.25,32.475,35.575,39.0,41.85,44.75,47.975,51.25,53.875,57.175,60.3,63.625,65.05,67.925,70.05,73.175,72.8,77.4,76.45,79.55
reviews_per_program,92.4,92.075,90.375,70.7,54.775,41.25,42.55,30.475,34.0,29.1,32.375,35.625,38.975,42.2,44.95,48.1,50.925,54.45,56.65,60.725,62.75,64.9,67.525,69.975,70.925,72.975,76.725,79.5,81.325
reviews_per_program,90.025,90.525,91.8,74.7,52.775,49.45,38.35,30.925,27.525,29.225,32.475,35.675,38.975,41.9,45.325,48.1,51.35,53.625,57.3,59.35,63.125,65.675,68.225,71.15,72.3,72.55,78.525,79.075,81.2
reviews_per_program,91.275,89.6,86.075,69.45,55.2,39.875,37.675,30.9,28.3,29.25,32.475,35.625,38.875,42.1,45.175,48.2,50.875,54.825,57.7,59.95,63.425,66.075,67.25,70.0,74.65,73.25,78.025,77.05,78.85
reviews_per_program,90.825,94.125,89.925,79.125,53.775,45.125,43.625,32.075,28.175,29.25,32.5,35.725,38.675,42.0,45.225,48.125,50.9,54.2,57.2,59.0,61.1,65.25,68.4,69.95,72.475,74.275,78.15,80.15,79.125
reviews_per_program,93.05,88.425,91.5,75.05,48.425,41.675,44.05,31.9,26.0,29.2,32.425,35.35,38.7,42.025,45.475,48.25,50.85,54.0,56.625,59.275,63.0,65.8,69.0,69.725,70.875,74.85,76.2,78.95,78.7
reviews_per_program,85.1,92.45,88.9,75.125,51.1,43.025,43.975,26.275,26.0,29.225,32.4,35.6,38.875,42.05,45.225,48.55,51.375,54.325,57.15,59.0,63.45,64.475,68.0,69.875,73.475,75.575,75.275,79.6,79.35
reviews_per_program,89.225,92.15,90.1,75.05,55.025,45.725,36.975,35.25,28.05,29.225,32.4,35.7,38.925,42.1,44.9,48.125,51.0,54.4,57.125,59.675,61.95,65.525,67.5,72.2,69.725,71.75,76.75,77.1,81.9
reviews_per_program,90.9,94.95,94.4,73.7,50.25,47.175,39.325,34.525,31.475,31.55,32.5,35.625,38.75,41.85,45.275,48.275,51.7,54.0,56.675,60.025,60.775,64.4,68.575,69.4,70.725,73.325,76.25,77.55,77.45
