Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,249.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,249.0,249.0,249.0,248.0,247.0
unmatched_applicants,249.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,249.0,249.0,249.0,249.0
unmatched_applicants,252.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,250.0,250.0,249.0
unmatched_applicants,253.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,248.0,247.0,247.0,247.0,249.0,251.0,248.0,250.0,247.0
unmatched_applicants,255.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,248.0,248.0,248.0,250.0,248.0,249.0,249.0
unmatched_applicants,251.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,247.0,247.0,248.0,248.0,249.0,248.0,250.0,250.0
unmatched_applicants,252.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,248.0,247.0,248.0,250.0,248.0,250.0,251.0,249.0
unmatched_applicants,257.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,247.0,248.0,250.0,249.0,249.0,249.0
unmatched_applicants,256.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,248.0,247.0,248.0,247.0,247.0,249.0,247.0,249.0,250.0,251.0
unmatched_applicants,250.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,252.0,248.0,251.0,249.0,250.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,3.0
reviews_per_program,264.14814814814815,266.1111111111111,250.25925925925927,136.44444444444446,61.370370370370374,55.370370370370374,66.44444444444444,77.51851851851852,88.55555555555556,99.62962962962963,110.62962962962963,121.51851851851852,132.4814814814815,143.25925925925927,153.96296296296296,164.25925925925927,174.77777777777777,184.03703703703704,195.8148148148148,202.4814814814815,215.92592592592592,220.77777777777777,230.33333333333334,236.22222222222223,244.5185185185185
reviews_per_program,271.4074074074074,265.14814814814815,246.33333333333334,133.25925925925927,53.888888888888886,55.370370370370374,66.44444444444444,77.44444444444444,88.51851851851852,99.4074074074074,110.55555555555556,121.66666666666667,132.37037037037038,143.33333333333334,154.14814814814815,164.62962962962962,173.62962962962962,184.85185185185185,193.0,204.8148148148148,212.96296296296296,222.11111111111111,231.85185185185185,236.44444444444446,246.2962962962963
reviews_per_program,266.3703703703704,264.0740740740741,244.5185185185185,139.77777777777777,53.48148148148148,55.370370370370374,66.44444444444444,77.48148148148148,88.55555555555556,99.62962962962963,110.74074074074075,121.62962962962963,132.40740740740742,143.07407407407408,153.92592592592592,165.11111111111111,173.5185185185185,183.74074074074073,194.55555555555554,204.44444444444446,214.77777777777777,221.66666666666666,231.85185185185185,238.1851851851852,242.03703703703704
reviews_per_program,268.14814814814815,270.6296296296296,247.8148148148148,130.5185185185185,51.851851851851855,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.62962962962963,110.74074074074075,121.74074074074075,132.44444444444446,143.22222222222223,153.92592592592592,164.07407407407408,174.11111111111111,185.96296296296296,195.03703703703704,202.77777777777777,215.11111111111111,224.8148148148148,224.25925925925927,237.59259259259258,245.8148148148148
