Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,107.0,77.0,76.0,78.0,77.0,76.0,76.0,77.0,80.0,79.0,81.0,82.0,84.0,84.0,85.0,85.0,89.0,91.0,92.0,91.0,92.0,91.0,94.0,95.0,103.0,97.0,102.0,100.0,105.0,102.0,103.0,102.0,100.0,101.0,105.0,110.0,104.0,109.0
unmatched_applicants,108.0,76.0,76.0,78.0,76.0,76.0,79.0,79.0,78.0,79.0,81.0,80.0,81.0,82.0,87.0,87.0,89.0,91.0,93.0,93.0,93.0,92.0,92.0,95.0,98.0,98.0,99.0,100.0,103.0,106.0,104.0,98.0,102.0,102.0,102.0,109.0,106.0,106.0
unmatched_applicants,111.0,78.0,76.0,77.0,77.0,76.0,77.0,78.0,80.0,78.0,78.0,82.0,83.0,83.0,83.0,88.0,87.0,89.0,90.0,93.0,91.0,95.0,91.0,92.0,98.0,103.0,101.0,101.0,105.0,100.0,105.0,103.0,102.0,100.0,106.0,107.0,105.0,112.0
unmatched_applicants,112.0,80.0,76.0,77.0,76.0,77.0,77.0,78.0,79.0,80.0,81.0,79.0,80.0,83.0,85.0,87.0,88.0,88.0,93.0,92.0,98.0,95.0,92.0,97.0,92.0,97.0,99.0,102.0,104.0,105.0,105.0,97.0,102.0,103.0,106.0,107.0,108.0,107.0
unmatched_applicants,109.0,76.0,76.0,78.0,76.0,77.0,78.0,78.0,80.0,81.0,79.0,80.0,84.0,85.0,85.0,82.0,87.0,86.0,92.0,90.0,93.0,94.0,97.0,91.0,95.0,97.0,103.0,104.0,102.0,102.0,105.0,102.0,102.0,103.0,103.0,106.0,109.0,109.0
unmatched_applicants,110.0,76.0,76.0,77.0,76.0,76.0,79.0,80.0,80.0,77.0,80.0,82.0,80.0,84.0,85.0,83.0,87.0,90.0,92.0,93.0,89.0,93.0,91.0,93.0,95.0,96.0,104.0,103.0,100.0,104.0,106.0,99.0,100.0,101.0,104.0,105.0,103.0,111.0
unmatched_applicants,103.0,77.0,77.0,76.0,77.0,76.0,78.0,77.0,78.0,80.0,79.0,81.0,83.0,80.0,83.0,88.0,88.0,87.0,93.0,89.0,92.0,93.0,95.0,96.0,95.0,100.0,99.0,104.0,101.0,103.0,100.0,101.0,103.0,101.0,103.0,102.0,108.0,100.0
unmatched_applicants,108.0,76.0,76.0,78.0,76.0,76.0,77.0,80.0,79.0,80.0,79.0,83.0,83.0,84.0,86.0,85.0,90.0,89.0,90.0,90.0,94.0,95.0,94.0,95.0,96.0,95.0,102.0,97.0,103.0,100.0,105.0,102.0,102.0,104.0,104.0,109.0,103.0,108.0
unmatched_applicants,110.0,77.0,76.0,78.0,76.0,77.0,78.0,79.0,79.0,80.0,80.0,81.0,79.0,85.0,84.0,86.0,88.0,89.0,92.0,92.0,93.0,93.0,98.0,95.0,96.0,99.0,100.0,102.0,108.0,104.0,105.0,104.0,102.0,103.0,103.0,106.0,105.0,105.0
unmatched_applicants,107.0,76.0,76.0,77.0,76.0,78.0,77.0,76.0,80.0,81.0,81.0,82.0,83.0,83.0,84.0,88.0,90.0,87.0,89.0,91.0,96.0,91.0,93.0,94.0,94.0,101.0,97.0,99.0,98.0,100.0,102.0,101.0,98.0,101.0,107.0,100.0,102.0,104.0
unfilled_spots,31.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,5.0,6.0,8.0,8.0,9.0,9.0,13.0,15.0,16.0,15.0,16.0,15.0,18.0,19.0,27.0,21.0,26.0,24.0,29.0,26.0,27.0,26.0,24.0,25.0,29.0,34.0,28.0,33.0
