Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,281.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,277.0,275.0,276.0,278.0,276.0,278.0,280.0,281.0,281.0,277.0,279.0,279.0,280.0,282.0,285.0
unmatched_applicants,286.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,276.0,275.0,274.0,278.0,276.0,276.0,279.0,280.0,282.0,277.0,279.0,281.0,283.0,280.0,282.0
unmatched_applicants,288.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,276.0,279.0,276.0,277.0,280.0,277.0,274.0,279.0,283.0,280.0,282.0,277.0,280.0,281.0,280.0
unmatched_applicants,285.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,276.0,274.0,276.0,274.0,276.0,276.0,276.0,277.0,277.0,277.0,279.0,277.0,279.0,282.0,279.0,278.0,281.0
unmatched_applicants,286.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,277.0,277.0,277.0,278.0,275.0,278.0,279.0,278.0,279.0,279.0,281.0,286.0,280.0
unmatched_applicants,284.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,276.0,274.0,278.0,278.0,278.0,276.0,276.0,277.0,278.0,280.0,277.0,283.0,280.0,281.0
unmatched_applicants,283.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,278.0,276.0,280.0,276.0,276.0,276.0,280.0,280.0,278.0,278.0,282.0,285.0,281.0,282.0
unmatched_applicants,282.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,275.0,278.0,276.0,277.0,277.0,276.0,277.0,280.0,281.0,282.0,280.0,284.0,282.0,282.0,285.0,279.0
unmatched_applicants,282.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,277.0,277.0,278.0,281.0,276.0,278.0,281.0,280.0,283.0,281.0,280.0,278.0
unmatched_applicants,281.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0,275.0,276.0,275.0,275.0,277.0,280.0,282.0,277.0,280.0,283.0,281.0,278.0,281.0,282.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,6.0,7.0,7.0,3.0,5.0,5.0,6.0,8.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,6.0,8.0,3.0,5.0,7.0,9.0,6.0,8.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,6.0,3.0,0.0,5.0,9.0,6.0,8.0,3.0,6.0,7.0,6.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,8.0,5.0,4.0,7.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,5.0,7.0,12.0,6.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,6.0,3.0,9.0,6.0,7.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,6.0,6.0,4.0,4.0,8.0,11.0,7.0,8.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,6.0,7.0,8.0,6.0,10.0,8.0,8.0,11.0,5.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,7.0,2.0,4.0,7.0,6.0,9.0,7.0,6.0,4.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,8.0,3.0,6.0,9.0,7.0,4.0,7.0,8.0
reviews_per_program,113.72661870503597,115.5179856115108,114.66906474820144,116.13669064748201,117.41007194244604,117.07913669064749,116.64028776978417,108.7410071942446,94.0,74.17985611510791,57.76258992805755,49.79136690647482,49.23021582733813,51.985611510791365,55.29496402877698,58.9136690647482,62.50359712230216,65.90647482014388,69.66906474820144,73.33812949640287,75.76978417266187,79.30935251798562,82.92805755395683,86.4820143884892,87.89928057553956,91.46043165467626,92.94244604316546,95.79136690647482,98.50359712230215,101.20863309352518,101.22302158273381,102.12949640287769,102.42446043165468,104.46043165467626,107.29496402877697,106.02158273381295,110.06474820143885,111.11510791366906
reviews_per_program,118.72661870503597,114.56115107913669,116.28057553956835,117.82014388489209,121.05755395683454,117.63309352517986,116.64028776978417,112.34532374100719,98.96402877697842,78.1726618705036,58.76258992805755,51.07194244604317,48.02158273381295,51.35971223021583,55.35251798561151,58.81294964028777,62.827338129496404,66.28776978417267,69.64028776978417,73.38848920863309,76.73381294964028,79.77697841726619,83.05035971223022,84.9568345323741,88.35251798561151,91.00719424460432,92.5251798561151,95.94244604316546,98.2589928057554,100.73381294964028,100.55395683453237,101.76258992805755,104.69064748201438,107.86330935251799,105.2589928057554,111.37410071942446,110.34532374100719,109.84172661870504
reviews_per_program,120.12230215827338,116.38848920863309,117.86330935251799,117.01438848920863,117.4748201438849,117.35251798561151,119.35251798561151,108.66906474820144,99.56115107913669,76.00719424460432,59.618705035971225,48.884892086330936,48.57553956834533,51.44604316546763,55.201438848920866,59.02158273381295,62.45323741007194,66.15107913669065,69.89928057553956,73.30935251798562,76.50359712230215,80.05755395683454,82.32374100719424,85.36690647482014,89.2158273381295,91.0,93.16546762589928,95.8273381294964,97.97122302158273,100.31654676258992,100.86330935251799,104.02877697841727,105.59712230215827,106.31654676258992,107.8273381294964,111.01438848920863,107.80575539568345,111.62589928057554
