Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,9211.0,6526.0,6521.0,6519.0,6519.0,6519.0,6519.0,6525.0,6559.0,6645.0,6800.0,7009.0,6995.0,7163.0,7326.0
unmatched_applicants,9245.0,6523.0,6522.0,6519.0,6519.0,6519.0,6519.0,6529.0,6542.0,6626.0,6765.0,6983.0,6991.0,7165.0,7311.0
unmatched_applicants,9251.0,6529.0,6521.0,6519.0,6519.0,6519.0,6519.0,6528.0,6535.0,6647.0,6818.0,6992.0,7017.0,7159.0,7336.0
unmatched_applicants,9264.0,6525.0,6522.0,6519.0,6519.0,6519.0,6521.0,6546.0,6526.0,6650.0,6833.0,7017.0,7032.0,7171.0,7332.0
unmatched_applicants,9207.0,6530.0,6523.0,6519.0,6519.0,6519.0,6519.0,6537.0,6530.0,6597.0,6817.0,6955.0,7024.0,7141.0,7306.0
unmatched_applicants,9306.0,6526.0,6520.0,6519.0,6519.0,6519.0,6519.0,6538.0,6551.0,6638.0,6798.0,6998.0,7009.0,7171.0,7277.0
unmatched_applicants,9199.0,6529.0,6522.0,6519.0,6519.0,6519.0,6520.0,6524.0,6538.0,6658.0,6832.0,6991.0,7042.0,7184.0,7322.0
unmatched_applicants,9274.0,6523.0,6522.0,6520.0,6519.0,6519.0,6519.0,6544.0,6531.0,6610.0,6784.0,6989.0,7075.0,7183.0,7325.0
unmatched_applicants,9251.0,6533.0,6520.0,6519.0,6519.0,6519.0,6519.0,6534.0,6533.0,6639.0,6812.0,7011.0,7018.0,7174.0,7300.0
unmatched_applicants,9276.0,6534.0,6519.0,6521.0,6519.0,6519.0,6519.0,6549.0,6538.0,6652.0,6771.0,6982.0,6996.0,7179.0,7329.0
unfilled_spots,2692.0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,40.0,126.0,281.0,490.0,476.0,644.0,807.0
unfilled_spots,2726.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,23.0,107.0,246.0,464.0,472.0,646.0,792.0
unfilled_spots,2732.0,10.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,128.0,299.0,473.0,498.0,640.0,817.0
unfilled_spots,2745.0,6.0,3.0,0.0,0.0,0.0,2.0,27.0,7.0,131.0,314.0,498.0,513.0,652.0,813.0
unfilled_spots,2688.0,11.0,4.0,0.0,0.0,0.0,0.0,18.0,11.0,78.0,298.0,436.0,505.0,622.0,787.0
unfilled_spots,2787.0,7.0,1.0,0.0,0.0,0.0,0.0,19.0,32.0,119.0,279.0,479.0,490.0,652.0,758.0
unfilled_spots,2680.0,10.0,3.0,0.0,0.0,0.0,1.0,5.0,19.0,139.0,313.0,472.0,523.0,665.0,803.0
unfilled_spots,2755.0,4.0,3.0,1.0,0.0,0.0,0.0,25.0,12.0,91.0,265.0,470.0,556.0,664.0,806.0
unfilled_spots,2732.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,14.0,120.0,293.0,492.0,499.0,655.0,781.0
unfilled_spots,2757.0,15.0,0.0,2.0,0.0,0.0,0.0,30.0,19.0,133.0,252.0,463.0,477.0,660.0,810.0
reviews_per_program,664.5606860158312,668.042216358839,664.4538258575197,664.4947229551451,538.9353562005277,156.06992084432719,135.598944591029,158.1754617414248,180.7532981530343,203.30606860158312,225.71635883905014,248.08970976253298,270.1939313984169,292.37862796833775,313.9894459102902
reviews_per_program,665.2532981530343,662.5343007915567,667.8614775725594,666.5672823218997,538.6029023746702,157.28891820580475,135.5963060686016,158.1873350923483,180.74802110817942,203.29551451187336,225.75197889182058,248.11609498680738,270.2928759894459,292.32981530343005,314.0250659630607
reviews_per_program,663.7664907651715,666.1583113456464,668.4973614775726,669.5527704485488,538.8588390501319,158.0079155672823,135.5963060686016,158.18469656992085,180.72559366754618,203.27044854881265,225.77440633245382,248.13984168865434,270.36147757255935,292.30474934036937,314.0131926121372
reviews_per_program,667.4432717678101,666.2744063324539,667.8166226912929,666.9920844327177,533.5883905013193,147.71899736147756,135.59762532981532,158.18997361477574,180.71635883905014,203.29287598944592,225.7269129287599,248.00923482849603,270.2717678100264,292.3918205804749,314.1767810026385
reviews_per_program,666.7084432717678,667.9722955145119,667.4379947229552,668.1372031662269,538.6820580474935,150.57915567282322,136.30079155672823,158.19129287598943,180.74274406332455,203.25461741424803,225.6741424802111,248.04353562005278,270.36015831134563,292.2598944591029,314.21635883905014
reviews_per_program,669.3522427440633,665.4591029023746,665.2150395778364,667.5488126649077,538.2994722955145,152.50395778364117,135.598944591029,158.18601583113457,180.74142480211083,203.2730870712401,225.72427440633246,248.13984168865434,270.35620052770446,292.3746701846966,314.1292875989446
reviews_per_program,664.3245382585752,665.778364116095,666.9973614775726,665.8693931398417,542.2915567282322,153.5,135.598944591029,158.18337730870712,180.74274406332455,203.24934036939314,225.7335092348285,248.13456464379948,270.3126649076517,292.3482849604222,314.0923482849604
reviews_per_program,666.089709762533,666.7638522427441,664.7849604221636,665.1899736147757,534.2163588390501,147.92348284960423,135.5963060686016,158.18469656992085,180.74538258575197,203.2915567282322,225.7730870712401,248.16094986807389,270.4591029023747,292.3073878627968,313.9736147757256
reviews_per_program,668.2018469656992,667.1715039577837,668.240105540897,666.0791556728232,546.7757255936675,139.66358839050133,135.59498680738787,158.18601583113457,180.74274406332455,203.27176781002638,225.70712401055408,248.16622691292875,270.2915567282322,292.3166226912929,314.0646437994723
reviews_per_program,671.1583113456464,664.9934036939314,668.6860158311346,664.9947229551451,535.5778364116095,153.04749340369392,135.598944591029,158.1873350923483,180.73746701846966,203.27572559366754,225.73087071240104,248.15435356200527,270.3166226912929,292.37862796833775,314.0250659630607
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9874934329577958,0.8638491623372833,0.7227194894146949,0.6195651267337798,0.5421754457671282,0.4820318482083761,0.43417322742601977,0.3950183991661881,0.36270244669371654,0.33518181777162115,0.31211240147224417
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9869972564357014,0.8640242834627284,0.7227335525675702,0.6195186229212883,0.5421912748983628,0.48205687289906424,0.43410472183263205,0.3949763920200774,0.36256967425152037,0.33523778578069013,0.31207699837416136
