Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,1227.0,983.0,981.0,981.0,981.0,981.0,983.0,987.0,990.0,1006.0,1018.0,1028.0,1036.0,1048.0,1050.0,1060.0,1079.0,1084.0,1088.0,1103.0,1113.0,1109.0,1126.0,1121.0,1149.0,1139.0,1155.0,1151.0,1185.0,1191.0,1170.0,1173.0,1208.0
unmatched_applicants,1259.0,981.0,981.0,981.0,981.0,981.0,984.0,988.0,994.0,1004.0,1017.0,1032.0,1040.0,1041.0,1064.0,1066.0,1076.0,1083.0,1088.0,1089.0,1116.0,1112.0,1128.0,1128.0,1156.0,1156.0,1137.0,1154.0,1166.0,1183.0,1181.0,1182.0,1185.0
unmatched_applicants,1235.0,981.0,981.0,981.0,981.0,981.0,981.0,987.0,1002.0,1000.0,1019.0,1033.0,1040.0,1047.0,1058.0,1062.0,1085.0,1087.0,1093.0,1093.0,1119.0,1121.0,1128.0,1123.0,1145.0,1151.0,1162.0,1145.0,1181.0,1176.0,1177.0,1175.0,1214.0
unmatched_applicants,1222.0,981.0,981.0,981.0,981.0,982.0,983.0,998.0,1001.0,1007.0,1013.0,1029.0,1028.0,1056.0,1053.0,1054.0,1087.0,1085.0,1085.0,1085.0,1109.0,1130.0,1123.0,1119.0,1146.0,1152.0,1155.0,1167.0,1183.0,1190.0,1178.0,1181.0,1201.0
unmatched_applicants,1213.0,983.0,981.0,981.0,981.0,981.0,987.0,985.0,1000.0,1008.0,1021.0,1038.0,1044.0,1045.0,1055.0,1054.0,1102.0,1085.0,1087.0,1092.0,1111.0,1127.0,1129.0,1124.0,1151.0,1144.0,1146.0,1153.0,1183.0,1178.0,1171.0,1184.0,1213.0
unmatched_applicants,1231.0,981.0,981.0,981.0,981.0,982.0,987.0,995.0,992.0,1002.0,1015.0,1027.0,1038.0,1044.0,1055.0,1061.0,1085.0,1085.0,1084.0,1089.0,1123.0,1119.0,1129.0,1123.0,1168.0,1153.0,1160.0,1153.0,1186.0,1176.0,1176.0,1188.0,1204.0
unmatched_applicants,1247.0,981.0,981.0,981.0,981.0,981.0,989.0,997.0,995.0,995.0,1014.0,1030.0,1040.0,1053.0,1059.0,1061.0,1083.0,1086.0,1101.0,1093.0,1121.0,1131.0,1125.0,1124.0,1153.0,1157.0,1160.0,1144.0,1181.0,1173.0,1177.0,1180.0,1187.0
unmatched_applicants,1245.0,985.0,981.0,981.0,981.0,981.0,984.0,988.0,988.0,1000.0,1017.0,1029.0,1040.0,1051.0,1062.0,1060.0,1090.0,1086.0,1089.0,1095.0,1130.0,1122.0,1119.0,1123.0,1151.0,1171.0,1166.0,1161.0,1198.0,1187.0,1194.0,1180.0,1200.0
unmatched_applicants,1233.0,981.0,981.0,981.0,981.0,981.0,986.0,990.0,995.0,1005.0,1018.0,1034.0,1044.0,1047.0,1057.0,1066.0,1089.0,1091.0,1098.0,1087.0,1126.0,1114.0,1124.0,1138.0,1139.0,1156.0,1150.0,1155.0,1180.0,1190.0,1185.0,1182.0,1213.0
unmatched_applicants,1232.0,983.0,981.0,981.0,981.0,981.0,982.0,991.0,989.0,1012.0,1016.0,1028.0,1029.0,1053.0,1060.0,1066.0,1075.0,1088.0,1087.0,1092.0,1126.0,1117.0,1134.0,1130.0,1149.0,1151.0,1151.0,1163.0,1178.0,1181.0,1184.0,1183.0,1196.0
unfilled_spots,246.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,25.0,37.0,47.0,55.0,67.0,69.0,79.0,98.0,103.0,107.0,122.0,132.0,128.0,145.0,140.0,168.0,158.0,174.0,170.0,204.0,210.0,189.0,192.0,227.0
unfilled_spots,278.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,13.0,23.0,36.0,51.0,59.0,60.0,83.0,85.0,95.0,102.0,107.0,108.0,135.0,131.0,147.0,147.0,175.0,175.0,156.0,173.0,185.0,202.0,200.0,201.0,204.0
unfilled_spots,254.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,19.0,38.0,52.0,59.0,66.0,77.0,81.0,104.0,106.0,112.0,112.0,138.0,140.0,147.0,142.0,164.0,170.0,181.0,164.0,200.0,195.0,196.0,194.0,233.0
unfilled_spots,241.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,20.0,26.0,32.0,48.0,47.0,75.0,72.0,73.0,106.0,104.0,104.0,104.0,128.0,149.0,142.0,138.0,165.0,171.0,174.0,186.0,202.0,209.0,197.0,200.0,220.0
unfilled_spots,232.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,19.0,27.0,40.0,57.0,63.0,64.0,74.0,73.0,121.0,104.0,106.0,111.0,130.0,146.0,148.0,143.0,170.0,163.0,165.0,172.0,202.0,197.0,190.0,203.0,232.0
unfilled_spots,250.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,11.0,21.0,34.0,46.0,57.0,63.0,74.0,80.0,104.0,104.0,103.0,108.0,142.0,138.0,148.0,142.0,187.0,172.0,179.0,172.0,205.0,195.0,195.0,207.0,223.0
unfilled_spots,266.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,14.0,33.0,49.0,59.0,72.0,78.0,80.0,102.0,105.0,120.0,112.0,140.0,150.0,144.0,143.0,172.0,176.0,179.0,163.0,200.0,192.0,196.0,199.0,206.0
unfilled_spots,264.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,19.0,36.0,48.0,59.0,70.0,81.0,79.0,109.0,105.0,108.0,114.0,149.0,141.0,138.0,142.0,170.0,190.0,185.0,180.0,217.0,206.0,213.0,199.0,219.0
unfilled_spots,252.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,14.0,24.0,37.0,53.0,63.0,66.0,76.0,85.0,108.0,110.0,117.0,106.0,145.0,133.0,143.0,157.0,158.0,175.0,169.0,174.0,199.0,209.0,204.0,201.0,232.0
unfilled_spots,251.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,31.0,35.0,47.0,48.0,72.0,79.0,85.0,94.0,107.0,106.0,111.0,145.0,136.0,153.0,149.0,168.0,170.0,170.0,182.0,197.0,200.0,203.0,202.0,215.0
reviews_per_program,328.0566037735849,328.8867924528302,317.8930817610063,107.69182389937107,48.25157232704402,55.84905660377358,67.01886792452831,78.18867924528301,89.33333333333333,100.44654088050315,111.62264150943396,122.72955974842768,133.67295597484278,144.30817610062894,155.1509433962264,165.74842767295598,176.83647798742138,186.9559748427673,196.50314465408806,206.26415094339623,215.1823899371069,224.40251572327045,232.40251572327045,239.8176100628931,249.45911949685535,255.44025157232704,261.9622641509434,267.12578616352204,275.3836477987421,282.32704402515725,286.39622641509436,289.57232704402514,294.7861635220126
reviews_per_program,325.50314465408803,332.17610062893084,304.75471698113205,107.88050314465409,44.679245283018865,55.84905660377358,67.01886792452831,78.17610062893081,89.35220125786164,100.44025157232704,111.51572327044025,122.62264150943396,133.52830188679246,144.47169811320754,155.28930817610063,165.85534591194968,175.72327044025158,186.41509433962264,196.16981132075472,205.36477987421384,215.36477987421384,224.57232704402514,232.29559748427673,241.16352201257862,248.0062893081761,255.9748427672956,262.44025157232704,270.02515723270443,275.17610062893084,278.61006289308176,290.1132075471698,288.62264150943395,294.82389937106916
reviews_per_program,334.5974842767296,330.1383647798742,305.062893081761,107.67295597484276,44.679245283018865,55.84905660377358,67.0125786163522,78.18867924528301,89.34591194968553,100.48427672955975,111.52201257861635,122.68553459119497,133.59119496855345,144.61635220125785,155.11320754716982,165.83647798742138,175.9559748427673,186.43396226415095,196.79245283018867,206.42767295597486,215.50314465408806,223.40251572327045,233.22012578616352,241.24528301886792,246.37106918238993,254.88050314465409,261.52201257861634,266.9685534591195,276.7861635220126,280.0062893081761,283.61006289308176,290.8553459119497,295.8805031446541
reviews_per_program,327.64150943396226,331.0566037735849,299.54088050314465,97.68553459119497,46.63522012578616,55.84905660377358,67.00628930817611,78.18238993710692,89.33333333333333,100.46540880503144,111.55345911949685,122.55345911949685,133.64150943396226,144.63522012578616,155.47169811320754,165.9559748427673,176.62264150943398,185.77987421383648,196.8238993710692,206.58490566037736,214.74842767295598,223.50943396226415,234.50943396226415,239.8176100628931,249.72327044025158,255.8176100628931,263.29559748427675,268.7358490566038,275.75471698113205,278.82389937106916,286.52830188679246,288.17610062893084,293.8050314465409
reviews_per_program,322.72327044025155,330.1069182389937,307.3207547169811,105.35849056603773,48.45283018867924,55.84905660377358,67.01886792452831,78.17610062893081,89.33962264150944,100.46540880503144,111.57232704402516,122.74842767295597,133.56603773584905,144.73584905660377,155.01257861635222,165.9308176100629,176.25786163522014,186.11949685534591,196.36477987421384,205.55974842767296,215.1761006289308,222.55345911949686,231.83647798742138,240.79245283018867,249.28301886792454,256.1194968553459,262.50943396226415,268.0125786163522,275.35849056603774,280.5345911949685,283.72327044025155,291.3647798742138,298.44654088050316
reviews_per_program,331.61006289308176,331.1823899371069,308.7798742138365,107.20125786163523,46.60377358490566,55.84905660377358,67.01886792452831,78.18238993710692,89.33962264150944,100.47169811320755,111.49685534591195,122.55345911949685,133.69811320754718,144.39622641509433,155.35220125786162,166.13836477987422,176.40880503144655,186.45283018867926,196.37735849056602,205.06289308176102,214.33333333333334,222.50943396226415,232.50943396226415,240.83647798742138,248.70440251572327,254.9245283018868,261.0503144654088,270.0440251572327,274.33962264150944,279.65408805031444,284.55974842767296,288.62893081761007,292.5974842767296
reviews_per_program,334.9056603773585,330.12578616352204,311.23899371069183,116.85534591194968,50.19496855345912,55.84905660377358,67.01886792452831,78.18238993710692,89.35220125786164,100.45911949685535,111.60377358490567,122.52830188679245,133.38993710691824,144.32075471698113,155.1572327044025,166.0754716981132,175.96226415094338,186.16352201257862,196.50943396226415,205.52830188679246,215.51572327044025,224.33962264150944,233.9308176100629,240.88050314465409,249.33333333333334,256.1069182389937,262.7169811320755,272.1132075471698,275.314465408805,280.55974842767296,286.8805031446541,287.9056603773585,291.17610062893084
reviews_per_program,329.28930817610063,325.0943396226415,311.52201257861634,116.03144654088051,48.295597484276726,55.84905660377358,67.01886792452831,78.18238993710692,89.30817610062893,100.45911949685535,111.61006289308176,122.67924528301887,133.66666666666666,144.53459119496856,155.0440251572327,166.30188679245282,176.03773584905662,186.45283018867926,196.34591194968553,206.59119496855345,215.62893081761007,223.57232704402514,233.24528301886792,239.9559748427673,247.33962264150944,255.49685534591194,261.7358490566038,269.1320754716981,277.17610062893084,281.251572327044,283.87421383647796,288.24528301886795,293.57232704402514
reviews_per_program,330.82389937106916,323.37735849056605,313.57232704402514,89.18238993710692,51.79245283018868,55.84905660377358,67.01886792452831,78.17610062893081,89.32704402515724,100.39622641509433,111.59748427672956,122.64150943396227,133.57861635220127,144.62893081761007,155.20754716981133,165.8490566037736,176.16981132075472,186.55345911949686,196.76100628930817,205.64150943396226,215.72955974842768,222.9748427672956,231.71069182389937,241.14465408805032,247.83018867924528,256.28930817610063,264.24528301886795,268.6163522012579,274.7987421383648,281.5974842767296,288.15723270440253,288.62893081761007,294.33962264150944
reviews_per_program,331.84276729559747,328.1132075471698,310.45283018867923,94.11320754716981,44.679245283018865,55.84905660377358,67.01886792452831,78.18238993710692,89.32704402515724,100.47169811320755,111.59748427672956,122.66037735849056,133.75471698113208,144.58490566037736,155.37106918238993,165.56603773584905,176.0,186.76100628930817,196.58490566037736,205.79245283018867,214.8427672955975,224.0440251572327,231.8238993710692,239.8679245283019,247.45911949685535,254.91194968553458,262.69182389937106,268.1132075471698,274.2641509433962,278.54716981132077,284.8930817610063,291.41509433962267,293.2201257861635
pct_interview_given_signal,0.0,1.0,0.9954954954954955,0.8676801801801802,0.6708896396396397,0.5371621621621622,0.44763513513513514,0.38368725868725867,0.3358208955223881,0.29866633272806964,0.268762677484787,0.2444398893102388,0.22442834290015998,0.20788842885160166,0.19336008755928494,0.18099719207710405,0.16964825550378773,0.16046558568256744,0.15266931250800153,0.14544456641053788,0.13941661308236394,0.1336883408071749,0.12908638233383848,0.12509506700584827,0.12026018555869303,0.11744429398005662,0.11452031114952463,0.1123066418665976,0.10893893025167863,0.10625974604588995,0.1047499835298768,0.10360105990182876,0.10176868426105694
pct_interview_given_signal,0.0,1.0,0.9864864864864865,0.8669294294294294,0.6714527027027027,0.5371621621621622,0.44763513513513514,0.3837489943684634,0.33574998240304077,0.2986850344395742,0.2690203598217811,0.2446530235420834,0.22467147096227216,0.207653127856863,0.19318780122311774,0.18088051268438815,0.17072297780959197,0.16093117408906882,0.15292872944118496,0.1460815239028573,0.13929854276786496,0.13358725179936706,0.12914579666982537,0.1243969226757074,0.1209646742576015,0.1171990171990172,0.11431173312883436,0.11110075930497974,0.10902109569629512,0.10767737420709271,0.10340790842872008,0.1039419494018435,0.10175565842524052
pct_interview_given_signal,0.0,1.0,0.9949324324324325,0.8721846846846847,0.6714527027027027,0.5371621621621622,0.44767714687939936,0.38368725868725867,0.3357736167816416,0.2985541716217062,0.26900518836002707,0.24452760547495772,0.2245656984134457,0.20744542054448986,0.19340712808660745,0.1809010922330097,0.1704971941237445,0.16091488715717034,0.15244487056567593,0.14532935226372554,0.13920910550124033,0.13428675994482137,0.12863383852003668,0.12435476302205538,0.1217675439716131,0.1177022158614223,0.11471309701313068,0.11237278552581982,0.10838692085709742,0.10714045057388648,0.10577903934004523,0.10314405570211478,0.10139228398342012
pct_interview_given_signal,0.0,1.0,0.9890202702702703,0.87743993993994,0.6713119369369369,0.5371621621621622,0.4477191665102309,0.3837181240447269,0.3358208955223881,0.29861024164266936,0.26892935671195806,0.24479113209483733,0.22448115205421432,0.20741835891638039,0.1929611650485437,0.18077083412286354,0.16985364811451767,0.16148143132807474,0.15242051445917879,0.1452187414375742,0.13969834529213648,0.1342225223704204,0.12792662321988896,0.12509506700584827,0.12013297738377071,0.11727105101413644,0.11394037836804892,0.11163378501720143,0.1087923366404379,0.10759479394581914,0.10470169893322798,0.10410301178524661,0.10210853045060474
pct_interview_given_signal,0.0,1.0,0.9943693693693694,0.8641141141141141,0.6706081081081081,0.5371621621621622,0.44763513513513514,0.3837489943684634,0.3357972544878564,0.29861024164266936,0.2688838782412627,0.24440231592970232,0.2246079954795875,0.20727414939382088,0.19353268146224692,0.1807982412917409,0.17020517395182871,0.1611867671408779,0.15277688809173018,0.1459429690368376,0.13942068804255692,0.13479907307974906,0.1294015517334925,0.12458862247296662,0.12034514078110808,0.11713282420253911,0.11428160713002228,0.11193504482095086,0.10894888310264492,0.10693868400403542,0.10573683277176804,0.1029637144645671,0.10052051503593029
pct_interview_given_signal,0.0,1.0,0.9949324324324325,0.8691816816816816,0.6713119369369369,0.5371621621621622,0.44763513513513514,0.3837181240447269,0.3357972544878564,0.29859154929577464,0.2690658844765343,0.24479113209483733,0.2243861134631668,0.20776166209329675,0.19310959070482978,0.18057238037552997,0.17005953866448,0.16089860352155433,0.15276710222905457,0.1462965802790983,0.13996889580093314,0.13482574408547443,0.12902702264059077,0.12456584754393753,0.12062512644143233,0.11768188883132262,0.11492037487652686,0.11109299671611897,0.109353507565337,0.10727538513437535,0.10542601392419051,0.10393968447659722,0.10252993143176493
pct_interview_given_signal,0.0,1.0,0.9921171171171171,0.8693693693693694,0.6701858108108109,0.5371621621621622,0.44763513513513514,0.3837181240447269,0.33574998240304077,0.298628936330057,0.2688081149619611,0.24484139205420388,0.22490452166533076,0.20787030984442412,0.19335224969598702,0.18064076346284935,0.17049110015011795,0.16114864864864864,0.1526644263082093,0.14596529881575324,0.1392009805352088,0.13372582001682085,0.1282430434198145,0.12454308093994779,0.12032085561497326,0.11713857714692665,0.11419132433208848,0.11024823186797948,0.10896630496858938,0.10692909502566747,0.1045731573639672,0.10420079952814733,0.10303043393740415
pct_interview_given_signal,0.0,1.0,0.995777027027027,0.8674924924924925,0.6711711711711712,0.5371621621621622,0.44763513513513514,0.3837181240447269,0.3359154929577465,0.298628936330057,0.2687929674292798,0.24454014149492465,0.22443890274314215,0.20756276924415823,0.19349342852506896,0.18039482641252552,0.17041800643086816,0.16089860352155433,0.1527915692366828,0.14521432050657573,0.13912789849788537,0.13418476426240575,0.12861996440705387,0.12502293397635836,0.1212907163017774,0.11741827491138243,0.11461937716262975,0.11146943353897924,0.10823443988110094,0.10666607035041034,0.10568060971286777,0.10407802579040387,0.10218946827199109
pct_interview_given_signal,0.0,1.0,0.9963400900900901,0.8763138138138138,0.6704673423423423,0.5371621621621622,0.44763513513513514,0.3837489943684634,0.3358445398859396,0.2988160120278143,0.26882326420198377,0.24461538461538462,0.22458684495503556,0.2074273786745521,0.19328956965718452,0.18088737201365188,0.17029024311877478,0.1608118130941946,0.1524692344574077,0.14588494357280485,0.13906300107868574,0.13454432629114602,0.12947179849085283,0.12440665588649523,0.12105062809288161,0.11705521472392638,0.1135308818279186,0.1116834464996488,0.10917080539216809,0.10653504265868584,0.1041098282296964,0.10393968447659722,0.10192307692307692
pct_interview_given_signal,0.0,1.0,0.995213963963964,0.8674924924924925,0.6714527027027027,0.5371621621621622,0.44763513513513514,0.3837181240447269,0.3358445398859396,0.29859154929577464,0.26882326420198377,0.2445777572681126,0.2242911553110453,0.2074905389534125,0.19308613989637305,0.1811965811965812,0.17045454545454544,0.16063310321602964,0.15260581629714945,0.1457779407719813,0.13963700234192036,0.13390225416163715,0.12940857297883884,0.1250688271847715,0.12123214558023687,0.11768769583775382,0.11420226010342846,0.11189303307529909,0.10938359933957072,0.10770168664905506,0.10530266236919952,0.10294593719650372,0.10231221311827035
pct_interview_given_nosignal,0.09144763328923909,0.05926717738583051,0.025442774375786067,0.0031112428039282085,8.714217245435929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09216500821176699,0.05865987460815047,0.025898574146431274,0.00318155959630012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.089659968797579,0.0590346241817178,0.02546668314995673,0.002580780528745279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09156348977828967,0.058865164562935,0.025720775101798612,0.002015658483800471,2.1644084671659236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09295889930426987,0.05904044487389324,0.025107996836149025,0.003557041227393503,0.00013224306274933328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09046770094450556,0.05884202664989584,0.02561074159259029,0.0029213955443463642,2.175663033309401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0895774647887324,0.05903695232085814,0.025279474122015054,0.0029569950073924877,0.00019682886823400766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09110529633095861,0.05998317105421325,0.025332319766605715,0.003127707686130307,4.3535045711798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
