Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,943.0,731.0,726.0,726.0,726.0,726.0,728.0,730.0,732.0,740.0,753.0,768.0,761.0,771.0,785.0,800.0,805.0,823.0,823.0,832.0,841.0,852.0,854.0,851.0,878.0,876.0,876.0,868.0,896.0,903.0,905.0,896.0,907.0,917.0,911.0,916.0,918.0,930.0,916.0
unmatched_applicants,941.0,734.0,726.0,726.0,726.0,726.0,726.0,730.0,726.0,734.0,747.0,757.0,767.0,773.0,784.0,799.0,801.0,812.0,818.0,829.0,852.0,857.0,855.0,844.0,870.0,873.0,871.0,871.0,892.0,897.0,895.0,890.0,912.0,916.0,913.0,917.0,933.0,919.0,911.0
unmatched_applicants,972.0,730.0,728.0,726.0,726.0,726.0,726.0,740.0,729.0,739.0,742.0,762.0,769.0,775.0,790.0,793.0,812.0,806.0,822.0,826.0,842.0,839.0,851.0,854.0,876.0,871.0,880.0,883.0,910.0,895.0,893.0,906.0,915.0,904.0,920.0,913.0,927.0,919.0,918.0
unmatched_applicants,950.0,728.0,727.0,726.0,726.0,726.0,727.0,728.0,726.0,743.0,748.0,762.0,768.0,774.0,788.0,800.0,809.0,820.0,825.0,825.0,856.0,840.0,849.0,842.0,875.0,871.0,864.0,886.0,897.0,896.0,896.0,902.0,918.0,933.0,908.0,920.0,934.0,939.0,917.0
unmatched_applicants,945.0,732.0,726.0,726.0,726.0,726.0,726.0,730.0,732.0,745.0,740.0,755.0,767.0,778.0,784.0,796.0,813.0,811.0,812.0,833.0,849.0,848.0,840.0,852.0,880.0,873.0,880.0,880.0,911.0,900.0,902.0,882.0,920.0,921.0,921.0,924.0,924.0,937.0,933.0
unmatched_applicants,960.0,729.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,736.0,751.0,762.0,767.0,784.0,783.0,797.0,805.0,808.0,824.0,819.0,845.0,840.0,854.0,853.0,863.0,875.0,869.0,886.0,893.0,896.0,893.0,913.0,913.0,919.0,913.0,917.0,928.0,935.0,921.0
unmatched_applicants,951.0,730.0,729.0,726.0,726.0,726.0,727.0,729.0,730.0,737.0,750.0,755.0,765.0,770.0,789.0,796.0,809.0,812.0,823.0,824.0,844.0,840.0,848.0,843.0,881.0,876.0,877.0,880.0,892.0,902.0,892.0,909.0,916.0,907.0,922.0,911.0,913.0,935.0,934.0
unmatched_applicants,950.0,735.0,726.0,726.0,726.0,726.0,726.0,727.0,733.0,743.0,749.0,762.0,759.0,775.0,786.0,794.0,805.0,818.0,828.0,822.0,844.0,856.0,842.0,854.0,877.0,884.0,871.0,878.0,893.0,899.0,897.0,897.0,920.0,910.0,916.0,918.0,929.0,927.0,943.0
unmatched_applicants,931.0,732.0,727.0,726.0,726.0,726.0,726.0,729.0,730.0,741.0,744.0,767.0,758.0,780.0,781.0,799.0,814.0,816.0,824.0,829.0,844.0,842.0,855.0,843.0,876.0,881.0,878.0,874.0,901.0,900.0,895.0,898.0,909.0,924.0,932.0,920.0,943.0,922.0,931.0
unmatched_applicants,947.0,732.0,727.0,727.0,726.0,726.0,729.0,732.0,733.0,741.0,746.0,758.0,766.0,774.0,781.0,790.0,807.0,811.0,827.0,830.0,849.0,852.0,848.0,848.0,875.0,890.0,876.0,877.0,897.0,910.0,901.0,909.0,918.0,914.0,918.0,923.0,921.0,921.0,914.0
