Parameter,0,1,2,3,4
unmatched_applicants,1068.0,968.0,968.0,968.0,968.0
unmatched_applicants,1059.0,968.0,968.0,968.0,968.0
unmatched_applicants,1060.0,968.0,968.0,968.0,968.0
unmatched_applicants,1062.0,968.0,968.0,968.0,968.0
unmatched_applicants,1055.0,968.0,968.0,968.0,968.0
unmatched_applicants,1055.0,968.0,968.0,968.0,968.0
unmatched_applicants,1065.0,968.0,968.0,968.0,968.0
unmatched_applicants,1068.0,968.0,968.0,968.0,968.0
unmatched_applicants,1056.0,968.0,968.0,968.0,968.0
unmatched_applicants,1064.0,968.0,968.0,968.0,968.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0
unfilled_spots,92.0,0.0,0.0,0.0,0.0
unfilled_spots,94.0,0.0,0.0,0.0,0.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0
unfilled_spots,96.0,0.0,0.0,0.0,0.0
reviews_per_program,880.8,105.74285714285715,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,855.9142857142857,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,858.2571428571429,106.57142857142857,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,863.8571428571429,79.8,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,871.2,52.48571428571429,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,862.4857142857143,78.68571428571428,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,861.8571428571429,79.71428571428571,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,857.8,79.68571428571428,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,864.1428571428571,107.54285714285714,63.31428571428572,94.97142857142858,126.62857142857143
reviews_per_program,870.0857142857143,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143
pct_interview_given_signal,0.0,0.7518050541516246,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7581227436823105,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7509025270758123,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.75,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7563176895306859,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7554151624548736,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7536101083032491,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7463898916967509,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.75,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_signal,0.0,0.7581227436823105,0.37906137184115524,0.2527075812274368,0.18953068592057762
pct_interview_given_nosignal,0.027247956403269755,0.00024219777178049963,0.0,0.0,0.0
pct_interview_given_nosignal,0.02804019094034783,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.027963647258563866,0.00027676872513405983,0.0,0.0,0.0
pct_interview_given_nosignal,0.027782371423846534,0.00030738754738891355,0.0,0.0,0.0
pct_interview_given_nosignal,0.027548209366391185,6.926886710767845e-05,0.0,0.0,0.0
pct_interview_given_nosignal,0.027826547851724254,0.0001030963263342383,0.0,0.0,0.0
pct_interview_given_nosignal,0.0278468423669816,0.00017148540659189904,0.0,0.0,0.0
pct_interview_given_nosignal,0.02797854977850315,0.0004415460906188438,0.0,0.0,0.0
pct_interview_given_nosignal,0.027773185650520747,0.0003106018774157924,0.0,0.0,0.0
pct_interview_given_nosignal,0.027583489311397893,0.0,0.0,0.0,0.0
pct_interview_given_application,0.027247956403269755,0.027990669776741087,0.027353544563483018,0.02775299831499653,0.027860696517412936
pct_interview_given_application,0.02804019094034783,0.028218220908357967,0.027757583768422443,0.02792924591036042,0.02763067004374856
pct_interview_given_application,0.027963647258563866,0.027987871922167062,0.02772460228397914,0.028112449799196786,0.02808800909516485
pct_interview_given_application,0.027782371423846534,0.027643400138217002,0.027739251040221916,0.02772185736444342,0.028065486134313398
pct_interview_given_application,0.027548209366391185,0.02801774457156199,0.027878264909893466,0.027699917559769166,0.02768439786434645
pct_interview_given_application,0.027826547851724254,0.02780812394478101,0.02754911285297301,0.02779892113710825,0.028052364413572
pct_interview_given_application,0.0278468423669816,0.027754832314554768,0.028122802906022967,0.027505812240086448,0.027774103954503374
pct_interview_given_application,0.02797854977850315,0.027495908346972176,0.02763157894736842,0.02753646943124078,0.02823529411764706
pct_interview_given_application,0.027773185650520747,0.02792181890706023,0.027616135713581222,0.028007468658308884,0.027818254073387203
pct_interview_given_application,0.027583489311397893,0.027636124362559633,0.027855153203342618,0.027938535222510476,0.027762170737350034
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
