Parameter,0,1,2,3,4,5
unmatched_applicants,270.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,270.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,297.85714285714283,258.42857142857144,79.14285714285714,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,298.35714285714283,259.64285714285717,79.92857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,296.07142857142856,276.2857142857143,80.14285714285714,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,296.0,259.85714285714283,61.357142857142854,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,297.5,258.2857142857143,61.857142857142854,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,298.42857142857144,258.07142857142856,80.28571428571429,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,296.85714285714283,276.0,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,297.42857142857144,275.2142857142857,61.214285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,297.42857142857144,277.92857142857144,61.42857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,297.14285714285717,259.14285714285717,61.142857142857146,64.07142857142857,85.42857142857143,106.78571428571429
pct_interview_given_signal,0.0,0.9933110367892977,0.697324414715719,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9966555183946488,0.6906354515050167,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9966555183946488,0.677257525083612,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9698996655518395,0.6872909698996655,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9933110367892977,0.6839464882943144,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9899665551839465,0.6789297658862876,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9866220735785953,0.7023411371237458,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,1.0,0.6939799331103679,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,1.0,0.6939799331103679,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9899665551839465,0.6939799331103679,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_nosignal,0.10071942446043165,0.031914893617021274,0.0008422234699606962,0.0,0.0,0.0
pct_interview_given_nosignal,0.10055063442662197,0.03149199793495096,0.001967950520101209,0.0,0.0,0.0
pct_interview_given_nosignal,0.10132689987937274,0.03178738926524231,0.004230118443316413,0.0,0.0,0.0
pct_interview_given_nosignal,0.10135135135135136,0.03358305347455438,0.0025323579065841305,0.0,0.0,0.0
pct_interview_given_nosignal,0.10084033613445378,0.032039593644178174,0.0030846887268648347,0.0,0.0,0.0
pct_interview_given_nosignal,0.10052656773575874,0.03223290876007279,0.003918275958578225,0.0,0.0,0.0
pct_interview_given_nosignal,0.10105871029836382,0.03263707571801567,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10086455331412104,0.031642259414225944,0.0014021312394840158,0.0,0.0,0.0
pct_interview_given_nosignal,0.10086455331412104,0.031347150259067355,0.00140964195094446,0.0,0.0,0.0
pct_interview_given_nosignal,0.10096153846153846,0.032091097308488616,0.0014048890137679123,0.0,0.0,0.0
pct_interview_given_application,0.10071942446043165,0.10113171201541055,0.10096153846153846,0.10159651669085631,0.10118043844856661,0.10076775431861804
pct_interview_given_application,0.10055063442662197,0.100647016534867,0.10108303249097472,0.10096153846153846,0.10142477662400387,0.10069527691201151
pct_interview_given_application,0.10132689987937274,0.10152284263959391,0.10135135135135136,0.10101010101010101,0.10125361620057859,0.10101010101010101
pct_interview_given_application,0.10135135135135136,0.10071942446043165,0.10115606936416185,0.10135135135135136,0.10093727469358327,0.1014983083615273
pct_interview_given_application,0.10084033613445378,0.1014983083615273,0.10086455331412104,0.10093727469358327,0.10103439980755352,0.10113171201541055
pct_interview_given_application,0.10052656773575874,0.10130246020260492,0.10069527691201151,0.10081613058089295,0.10098581389757152,0.10074358359318782
pct_interview_given_application,0.10105871029836382,0.10171954468394284,0.10103439980755352,0.10120481927710843,0.10093727469358327,0.10088878212827287
pct_interview_given_application,0.10086455331412104,0.10186757215619695,0.10086455331412104,0.10108303249097472,0.10159651669085631,0.10162109847568353
pct_interview_given_application,0.10086455331412104,0.10098581389757152,0.10132689987937274,0.10071942446043165,0.10120481927710843,0.10096153846153846
pct_interview_given_application,0.10096153846153846,0.10088878212827287,0.10103439980755352,0.10110736639383726,0.1016949152542373,0.10076775431861804
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
