Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,636.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,547.0,548.0,554.0,555.0,560.0,555.0,564.0,570.0,573.0,588.0,588.0,592.0,597.0,606.0,609.0,606.0,610.0,611.0
unmatched_applicants,622.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,542.0,546.0,543.0,553.0,551.0,557.0,557.0,560.0,564.0,576.0,579.0,586.0,585.0,597.0,602.0,599.0,607.0,614.0,609.0,610.0
unmatched_applicants,639.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,550.0,554.0,555.0,557.0,558.0,565.0,579.0,580.0,583.0,591.0,598.0,596.0,605.0,608.0,609.0,609.0,613.0
unmatched_applicants,639.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,542.0,542.0,542.0,546.0,546.0,554.0,550.0,556.0,554.0,560.0,560.0,570.0,577.0,582.0,588.0,594.0,600.0,599.0,606.0,605.0,602.0,608.0
unmatched_applicants,650.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,549.0,546.0,550.0,550.0,553.0,555.0,558.0,561.0,566.0,567.0,578.0,592.0,589.0,595.0,596.0,601.0,606.0,612.0,614.0,602.0
unmatched_applicants,642.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,548.0,550.0,550.0,552.0,557.0,556.0,560.0,562.0,574.0,582.0,583.0,590.0,592.0,603.0,607.0,605.0,611.0,609.0,607.0
unmatched_applicants,642.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,546.0,548.0,555.0,554.0,554.0,554.0,561.0,566.0,570.0,573.0,582.0,590.0,598.0,598.0,607.0,606.0,607.0,605.0,610.0
unmatched_applicants,642.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,542.0,542.0,546.0,546.0,550.0,550.0,551.0,555.0,556.0,560.0,564.0,570.0,576.0,584.0,590.0,599.0,601.0,602.0,609.0,603.0,605.0,613.0
unmatched_applicants,642.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,545.0,548.0,548.0,560.0,558.0,556.0,559.0,570.0,574.0,577.0,583.0,595.0,597.0,595.0,602.0,605.0,608.0,607.0,612.0
unmatched_applicants,642.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,544.0,547.0,552.0,554.0,554.0,562.0,559.0,563.0,569.0,575.0,591.0,585.0,595.0,605.0,607.0,605.0,611.0,613.0,609.0
unfilled_spots,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,12.0,13.0,18.0,13.0,22.0,28.0,31.0,46.0,46.0,50.0,55.0,64.0,67.0,64.0,68.0,69.0
unfilled_spots,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,9.0,15.0,15.0,18.0,22.0,34.0,37.0,44.0,43.0,55.0,60.0,57.0,65.0,72.0,67.0,68.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,12.0,13.0,15.0,16.0,23.0,37.0,38.0,41.0,49.0,56.0,54.0,63.0,66.0,67.0,67.0,71.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,12.0,8.0,14.0,12.0,18.0,18.0,28.0,35.0,40.0,46.0,52.0,58.0,57.0,64.0,63.0,60.0,66.0
unfilled_spots,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,8.0,11.0,13.0,16.0,19.0,24.0,25.0,36.0,50.0,47.0,53.0,54.0,59.0,64.0,70.0,72.0,60.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,8.0,10.0,15.0,14.0,18.0,20.0,32.0,40.0,41.0,48.0,50.0,61.0,65.0,63.0,69.0,67.0,65.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,13.0,12.0,12.0,12.0,19.0,24.0,28.0,31.0,40.0,48.0,56.0,56.0,65.0,64.0,65.0,63.0,68.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,8.0,8.0,9.0,13.0,14.0,18.0,22.0,28.0,34.0,42.0,48.0,57.0,59.0,60.0,67.0,61.0,63.0,71.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,18.0,16.0,14.0,17.0,28.0,32.0,35.0,41.0,53.0,55.0,53.0,60.0,63.0,66.0,65.0,70.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,10.0,12.0,12.0,20.0,17.0,21.0,27.0,33.0,49.0,43.0,53.0,63.0,65.0,63.0,69.0,71.0,67.0
