Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,441.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,398.0,402.0,400.0,408.0,415.0,414.0,413.0,414.0,414.0,414.0,429.0,417.0,423.0,425.0,430.0,428.0,427.0,438.0,432.0,436.0,436.0
unmatched_applicants,433.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,396.0,397.0,399.0,401.0,399.0,406.0,402.0,409.0,408.0,415.0,410.0,414.0,424.0,424.0,429.0,421.0,427.0,433.0,424.0,432.0,438.0,429.0,440.0
unmatched_applicants,442.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,398.0,402.0,410.0,407.0,405.0,408.0,411.0,415.0,422.0,419.0,421.0,416.0,428.0,421.0,440.0,424.0,427.0,436.0,433.0,432.0,442.0
unmatched_applicants,440.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,396.0,396.0,396.0,397.0,396.0,399.0,407.0,404.0,402.0,406.0,409.0,415.0,412.0,427.0,427.0,428.0,429.0,428.0,438.0,430.0,429.0,434.0,429.0,434.0,426.0
unmatched_applicants,446.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,399.0,396.0,406.0,408.0,404.0,408.0,413.0,410.0,415.0,414.0,419.0,418.0,424.0,427.0,426.0,429.0,433.0,431.0,437.0,436.0,434.0,437.0
unmatched_applicants,441.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,399.0,399.0,413.0,413.0,413.0,407.0,409.0,429.0,410.0,414.0,424.0,422.0,428.0,431.0,429.0,425.0,431.0,431.0,431.0,438.0,441.0
unmatched_applicants,447.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,396.0,396.0,403.0,409.0,409.0,407.0,407.0,409.0,411.0,419.0,420.0,421.0,422.0,423.0,426.0,434.0,425.0,426.0,435.0,441.0,436.0,440.0
unmatched_applicants,450.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,401.0,397.0,399.0,408.0,405.0,407.0,415.0,415.0,414.0,412.0,421.0,415.0,428.0,428.0,426.0,434.0,428.0,426.0,433.0,438.0,435.0,433.0
unmatched_applicants,443.0,396.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,396.0,396.0,396.0,401.0,403.0,401.0,405.0,401.0,411.0,413.0,410.0,416.0,415.0,420.0,423.0,424.0,428.0,430.0,436.0,431.0,429.0,439.0,437.0,434.0
unmatched_applicants,440.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,399.0,398.0,398.0,405.0,402.0,404.0,404.0,410.0,421.0,427.0,426.0,421.0,431.0,424.0,426.0,422.0,437.0,430.0,431.0,428.0,440.0,437.0
