Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,167.0,160.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,158.0,158.0,161.0,161.0,159.0,160.0,159.0,160.0,162.0,166.0,165.0,164.0,161.0,170.0,167.0,169.0,161.0,161.0,166.0,164.0,166.0,169.0
unmatched_applicants,175.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,160.0,160.0,160.0,161.0,163.0,159.0,166.0,162.0,163.0,160.0,162.0,165.0,164.0,168.0,167.0,168.0,169.0
unmatched_applicants,172.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,160.0,161.0,162.0,162.0,158.0,163.0,160.0,160.0,160.0,169.0,164.0,165.0,168.0,166.0,166.0,165.0,168.0,166.0
unmatched_applicants,168.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,159.0,162.0,158.0,162.0,159.0,161.0,160.0,160.0,166.0,163.0,162.0,167.0,163.0,164.0,164.0,163.0,166.0,166.0,166.0
unmatched_applicants,171.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,158.0,159.0,158.0,158.0,159.0,158.0,165.0,164.0,160.0,162.0,158.0,161.0,162.0,168.0,168.0,165.0,167.0,167.0,166.0,170.0,167.0
unmatched_applicants,174.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,158.0,158.0,159.0,158.0,160.0,159.0,166.0,162.0,165.0,160.0,164.0,160.0,162.0,165.0,166.0,162.0,167.0,163.0,168.0,167.0,166.0,169.0
unmatched_applicants,170.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,160.0,158.0,160.0,160.0,160.0,160.0,158.0,163.0,160.0,161.0,163.0,162.0,166.0,160.0,165.0,167.0,165.0,166.0,174.0,171.0,169.0,168.0
unmatched_applicants,176.0,158.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,158.0,161.0,162.0,162.0,158.0,161.0,161.0,164.0,161.0,167.0,165.0,162.0,163.0,167.0,170.0,166.0,172.0,164.0
unmatched_applicants,174.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,161.0,160.0,158.0,160.0,161.0,160.0,159.0,160.0,158.0,162.0,161.0,160.0,160.0,164.0,165.0,163.0,166.0,166.0,168.0,168.0,168.0
unmatched_applicants,174.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,162.0,159.0,160.0,158.0,164.0,160.0,162.0,163.0,164.0,165.0,168.0,169.0,170.0,172.0,168.0
unfilled_spots,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,8.0,7.0,6.0,3.0,12.0,9.0,11.0,3.0,3.0,8.0,6.0,8.0,11.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,8.0,4.0,5.0,2.0,4.0,7.0,6.0,10.0,9.0,10.0,11.0
unfilled_spots,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,5.0,2.0,2.0,2.0,11.0,6.0,7.0,10.0,8.0,8.0,7.0,10.0,8.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,3.0,2.0,2.0,8.0,5.0,4.0,9.0,5.0,6.0,6.0,5.0,8.0,8.0,8.0
unfilled_spots,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,6.0,2.0,4.0,0.0,3.0,4.0,10.0,10.0,7.0,9.0,9.0,8.0,12.0,9.0
unfilled_spots,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,4.0,7.0,2.0,6.0,2.0,4.0,7.0,8.0,4.0,9.0,5.0,10.0,9.0,8.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,5.0,2.0,3.0,5.0,4.0,8.0,2.0,7.0,9.0,7.0,8.0,16.0,13.0,11.0,10.0
unfilled_spots,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,3.0,3.0,6.0,3.0,9.0,7.0,4.0,5.0,9.0,12.0,8.0,14.0,6.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,3.0,2.0,2.0,6.0,7.0,5.0,8.0,8.0,10.0,10.0,10.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,6.0,2.0,4.0,5.0,6.0,7.0,10.0,11.0,12.0,14.0,10.0
reviews_per_program,116.44604316546763,116.71223021582733,118.41726618705036,118.4748201438849,115.14388489208633,115.71942446043165,119.31654676258992,113.18705035971223,116.02158273381295,112.22302158273381,108.34532374100719,104.4820143884892,104.8273381294964,97.69064748201438,86.80575539568345,73.97122302158273,71.99280575539568,69.10791366906474,71.02158273381295,73.20863309352518,77.0431654676259,79.5179856115108,83.24460431654676,85.0,87.98561151079137,91.10791366906474,94.35251798561151,95.96402877697842,97.15827338129496,100.24460431654676,100.51079136690647,102.67625899280576,105.20863309352518,106.43884892086331,106.34532374100719,107.98561151079137,109.99280575539568,110.7841726618705,111.53956834532374
reviews_per_program,118.0431654676259,117.1726618705036,114.7410071942446,120.20863309352518,116.87050359712231,119.02877697841727,115.81294964028777,113.60431654676259,115.07194244604317,114.51079136690647,105.32374100719424,109.4820143884892,101.64028776978417,93.66187050359713,84.48920863309353,76.86330935251799,71.18705035971223,71.4748201438849,71.0,74.07913669064749,76.58273381294964,79.42446043165468,82.71942446043165,85.4748201438849,88.92805755395683,90.02158273381295,94.15827338129496,95.37410071942446,97.43165467625899,99.12949640287769,101.73381294964028,102.05035971223022,105.50359712230215,107.61870503597122,106.44604316546763,105.84172661870504,109.35971223021583,113.25179856115108,110.81294964028777
reviews_per_program,115.5179856115108,115.29496402877697,115.97841726618705,117.41007194244604,117.35971223021583,118.4748201438849,120.71223021582733,114.89928057553956,114.15107913669065,115.7410071942446,107.61151079136691,105.01438848920863,100.97122302158273,94.32374100719424,85.79856115107914,75.89208633093526,74.64028776978417,69.07194244604317,72.37410071942446,74.02158273381295,76.36690647482014,79.45323741007195,82.59712230215827,85.2158273381295,88.56834532374101,91.79856115107914,93.10791366906474,95.36690647482014,97.23021582733813,100.58992805755396,102.53956834532374,102.12230215827338,103.0863309352518,106.60431654676259,107.86330935251799,108.54676258992805,109.43165467625899,110.26618705035972,110.73381294964028
