Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,786.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,730.0,738.0,742.0,737.0,746.0,750.0,749.0,761.0,756.0,768.0,760.0,780.0,775.0,780.0,778.0
unmatched_applicants,790.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,726.0,726.0,734.0,733.0,740.0,747.0,749.0,754.0,755.0,751.0,768.0,774.0,776.0,769.0,776.0,776.0
unmatched_applicants,791.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,736.0,742.0,738.0,745.0,750.0,746.0,752.0,758.0,759.0,764.0,764.0,773.0,777.0,784.0,777.0
unmatched_applicants,801.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,734.0,741.0,735.0,739.0,746.0,753.0,752.0,765.0,760.0,766.0,769.0,775.0,781.0,780.0,781.0
unmatched_applicants,790.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,734.0,732.0,745.0,736.0,753.0,751.0,760.0,759.0,763.0,762.0,771.0,769.0,780.0,777.0,773.0
unmatched_applicants,797.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,733.0,733.0,735.0,741.0,746.0,742.0,748.0,751.0,761.0,757.0,773.0,767.0,773.0,775.0,776.0,779.0
unmatched_applicants,796.0,727.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,732.0,740.0,744.0,739.0,750.0,759.0,758.0,753.0,768.0,764.0,772.0,763.0,769.0,781.0,778.0
unmatched_applicants,793.0,731.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,732.0,739.0,740.0,745.0,745.0,758.0,760.0,756.0,765.0,768.0,769.0,776.0,773.0,779.0,776.0
unmatched_applicants,793.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,734.0,733.0,739.0,747.0,750.0,750.0,754.0,754.0,759.0,775.0,766.0,771.0,767.0,772.0,781.0
unmatched_applicants,805.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,726.0,736.0,738.0,737.0,752.0,754.0,752.0,762.0,761.0,770.0,771.0,774.0,772.0,778.0,772.0
