Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,559.0,405.0,396.0,397.0,396.0,396.0,398.0,398.0,400.0,404.0,410.0,417.0,424.0,433.0,436.0,446.0,459.0,458.0,455.0,469.0,472.0,486.0,479.0,489.0,501.0,495.0,500.0,492.0,515.0,513.0,521.0,532.0,531.0,531.0,533.0,524.0,550.0,536.0
unmatched_applicants,540.0,403.0,405.0,396.0,396.0,396.0,396.0,402.0,400.0,402.0,415.0,414.0,423.0,436.0,433.0,440.0,457.0,454.0,467.0,466.0,487.0,492.0,482.0,501.0,503.0,495.0,500.0,495.0,527.0,519.0,519.0,514.0,529.0,533.0,524.0,529.0,539.0,532.0
unmatched_applicants,559.0,411.0,396.0,396.0,396.0,396.0,396.0,408.0,405.0,404.0,415.0,416.0,424.0,432.0,442.0,445.0,459.0,454.0,458.0,463.0,481.0,477.0,481.0,496.0,505.0,493.0,507.0,499.0,514.0,522.0,517.0,512.0,524.0,523.0,526.0,530.0,546.0,538.0
unmatched_applicants,555.0,402.0,401.0,397.0,396.0,396.0,396.0,406.0,405.0,409.0,413.0,419.0,425.0,434.0,436.0,452.0,457.0,467.0,471.0,454.0,481.0,487.0,482.0,490.0,504.0,506.0,502.0,508.0,516.0,519.0,522.0,528.0,532.0,520.0,526.0,527.0,532.0,538.0
unmatched_applicants,547.0,403.0,401.0,396.0,396.0,396.0,397.0,402.0,401.0,409.0,412.0,419.0,426.0,431.0,437.0,448.0,454.0,463.0,470.0,461.0,476.0,482.0,490.0,493.0,500.0,494.0,493.0,504.0,524.0,504.0,531.0,520.0,529.0,529.0,525.0,526.0,546.0,537.0
unmatched_applicants,545.0,402.0,399.0,396.0,396.0,396.0,398.0,399.0,405.0,413.0,416.0,429.0,428.0,431.0,442.0,444.0,450.0,459.0,464.0,466.0,486.0,481.0,488.0,482.0,494.0,511.0,504.0,506.0,518.0,505.0,520.0,513.0,533.0,519.0,534.0,526.0,536.0,532.0
unmatched_applicants,547.0,404.0,399.0,397.0,396.0,396.0,398.0,398.0,396.0,408.0,418.0,414.0,426.0,430.0,436.0,440.0,444.0,455.0,461.0,466.0,478.0,482.0,478.0,485.0,503.0,497.0,497.0,502.0,514.0,527.0,527.0,522.0,529.0,529.0,530.0,536.0,532.0,551.0
unmatched_applicants,560.0,413.0,401.0,396.0,396.0,396.0,396.0,396.0,402.0,406.0,415.0,424.0,424.0,426.0,435.0,444.0,455.0,465.0,456.0,465.0,469.0,492.0,485.0,493.0,490.0,508.0,502.0,500.0,524.0,513.0,521.0,521.0,518.0,535.0,532.0,526.0,539.0,538.0
unmatched_applicants,550.0,405.0,399.0,398.0,396.0,396.0,396.0,407.0,400.0,410.0,411.0,422.0,416.0,430.0,430.0,439.0,454.0,462.0,467.0,466.0,475.0,485.0,493.0,481.0,500.0,503.0,516.0,498.0,519.0,512.0,531.0,518.0,530.0,519.0,532.0,534.0,540.0,540.0
unmatched_applicants,543.0,410.0,399.0,396.0,396.0,396.0,399.0,401.0,398.0,402.0,416.0,427.0,423.0,436.0,434.0,448.0,449.0,454.0,463.0,470.0,489.0,488.0,482.0,485.0,498.0,499.0,511.0,516.0,513.0,516.0,520.0,525.0,515.0,525.0,523.0,526.0,550.0,548.0
unfilled_spots,163.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,8.0,14.0,21.0,28.0,37.0,40.0,50.0,63.0,62.0,59.0,73.0,76.0,90.0,83.0,93.0,105.0,99.0,104.0,96.0,119.0,117.0,125.0,136.0,135.0,135.0,137.0,128.0,154.0,140.0
unfilled_spots,144.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,19.0,18.0,27.0,40.0,37.0,44.0,61.0,58.0,71.0,70.0,91.0,96.0,86.0,105.0,107.0,99.0,104.0,99.0,131.0,123.0,123.0,118.0,133.0,137.0,128.0,133.0,143.0,136.0
unfilled_spots,163.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,19.0,20.0,28.0,36.0,46.0,49.0,63.0,58.0,62.0,67.0,85.0,81.0,85.0,100.0,109.0,97.0,111.0,103.0,118.0,126.0,121.0,116.0,128.0,127.0,130.0,134.0,150.0,142.0
unfilled_spots,159.0,6.0,5.0,1.0,0.0,0.0,0.0,10.0,9.0,13.0,17.0,23.0,29.0,38.0,40.0,56.0,61.0,71.0,75.0,58.0,85.0,91.0,86.0,94.0,108.0,110.0,106.0,112.0,120.0,123.0,126.0,132.0,136.0,124.0,130.0,131.0,136.0,142.0
unfilled_spots,151.0,7.0,5.0,0.0,0.0,0.0,1.0,6.0,5.0,13.0,16.0,23.0,30.0,35.0,41.0,52.0,58.0,67.0,74.0,65.0,80.0,86.0,94.0,97.0,104.0,98.0,97.0,108.0,128.0,108.0,135.0,124.0,133.0,133.0,129.0,130.0,150.0,141.0
