Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,569.0,399.0,407.0,396.0,396.0,396.0,397.0,399.0,397.0,407.0,415.0,423.0,426.0,432.0,447.0
unmatched_applicants,557.0,399.0,397.0,397.0,396.0,399.0,398.0,401.0,407.0,403.0,413.0,421.0,428.0,436.0,436.0
unmatched_applicants,540.0,400.0,396.0,396.0,396.0,396.0,396.0,398.0,401.0,402.0,417.0,422.0,421.0,433.0,452.0
unmatched_applicants,547.0,403.0,400.0,396.0,396.0,397.0,400.0,400.0,401.0,404.0,416.0,421.0,430.0,425.0,437.0
unmatched_applicants,540.0,408.0,400.0,397.0,396.0,396.0,398.0,403.0,406.0,405.0,415.0,413.0,422.0,429.0,437.0
unmatched_applicants,551.0,404.0,397.0,397.0,396.0,396.0,397.0,401.0,400.0,405.0,413.0,429.0,427.0,429.0,444.0
unmatched_applicants,559.0,404.0,397.0,399.0,396.0,396.0,398.0,401.0,404.0,399.0,412.0,419.0,428.0,436.0,438.0
unmatched_applicants,551.0,400.0,397.0,398.0,396.0,396.0,397.0,400.0,400.0,406.0,413.0,423.0,427.0,431.0,441.0
unmatched_applicants,551.0,413.0,401.0,397.0,396.0,396.0,397.0,400.0,402.0,405.0,409.0,416.0,423.0,432.0,439.0
unmatched_applicants,573.0,401.0,396.0,396.0,396.0,396.0,396.0,401.0,398.0,403.0,405.0,425.0,427.0,428.0,443.0
unfilled_spots,173.0,3.0,11.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,19.0,27.0,30.0,36.0,51.0
unfilled_spots,161.0,3.0,1.0,1.0,0.0,3.0,2.0,5.0,11.0,7.0,17.0,25.0,32.0,40.0,40.0
unfilled_spots,144.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,21.0,26.0,25.0,37.0,56.0
unfilled_spots,151.0,7.0,4.0,0.0,0.0,1.0,4.0,4.0,5.0,8.0,20.0,25.0,34.0,29.0,41.0
unfilled_spots,144.0,12.0,4.0,1.0,0.0,0.0,2.0,7.0,10.0,9.0,19.0,17.0,26.0,33.0,41.0
unfilled_spots,155.0,8.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,9.0,17.0,33.0,31.0,33.0,48.0
unfilled_spots,163.0,8.0,1.0,3.0,0.0,0.0,2.0,5.0,8.0,3.0,16.0,23.0,32.0,40.0,42.0
unfilled_spots,155.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,10.0,17.0,27.0,31.0,35.0,45.0
unfilled_spots,155.0,17.0,5.0,1.0,0.0,0.0,1.0,4.0,6.0,9.0,13.0,20.0,27.0,36.0,43.0
unfilled_spots,177.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,9.0,29.0,31.0,32.0,47.0
reviews_per_program,173.14285714285714,172.22285714285715,172.86285714285714,151.77714285714285,106.57142857142857,65.96,43.114285714285714,42.205714285714286,46.537142857142854,52.308571428571426,58.074285714285715,63.89142857142857,69.60571428571428,75.36,80.84571428571428
reviews_per_program,170.86857142857144,170.2,170.76,159.26857142857142,102.30857142857143,59.76571428571429,42.06857142857143,40.72,46.52,52.34285714285714,58.13142857142857,63.8,69.50285714285714,75.12571428571428,80.78857142857143
reviews_per_program,174.30857142857144,171.70857142857142,170.05142857142857,161.69714285714286,114.72,68.42857142857143,42.285714285714285,41.55428571428571,47.25142857142857,52.308571428571426,58.08,63.84,69.60571428571428,75.27428571428571,80.98285714285714
reviews_per_program,168.7942857142857,168.44571428571427,171.33714285714285,158.53142857142856,103.86857142857143,65.46285714285715,44.73142857142857,41.497142857142855,46.52571428571429,52.285714285714285,58.097142857142856,63.83428571428571,69.56571428571428,75.28571428571429,80.87428571428572
reviews_per_program,170.87428571428572,170.11428571428573,169.98285714285714,154.69142857142856,102.21142857142857,66.86285714285714,43.691428571428574,40.70285714285714,46.537142857142854,52.331428571428575,58.142857142857146,63.822857142857146,69.54285714285714,75.09142857142857,80.70857142857143
reviews_per_program,171.05714285714285,176.28,168.50857142857143,153.40571428571428,111.84,62.862857142857145,41.434285714285714,40.72,46.52571428571429,52.308571428571426,58.12571428571429,63.817142857142855,69.46285714285715,75.24,80.79428571428572
reviews_per_program,171.74285714285713,173.14857142857142,171.93142857142857,157.3257142857143,110.97714285714285,61.714285714285715,41.205714285714286,43.12,46.53142857142857,52.331428571428575,58.15428571428571,63.86857142857143,69.6,75.33142857142857,80.99428571428571
reviews_per_program,174.68571428571428,169.98285714285714,170.94857142857143,157.16,111.76,60.59428571428571,38.73142857142857,41.44,46.53142857142857,52.32,58.074285714285715,63.86857142857143,69.6,75.23428571428572,80.97714285714285
reviews_per_program,169.61714285714285,172.65714285714284,172.01142857142858,152.89714285714285,103.69714285714285,65.05142857142857,37.31428571428572,41.44571428571429,46.537142857142854,52.33714285714286,58.06285714285714,63.80571428571429,69.62285714285714,75.18285714285715,80.82285714285715
reviews_per_program,173.6457142857143,171.99428571428572,168.12571428571428,157.45714285714286,113.78857142857143,56.42285714285714,40.72,41.34285714285714,46.502857142857145,52.325714285714284,58.13142857142857,63.86857142857143,69.57714285714286,75.11428571428571,80.8
pct_interview_given_signal,0.0,1.0,1.0,0.9819908316961362,0.9305009823182712,0.8255402750491159,0.7092337917485265,0.6107213022733652,0.5346267190569745,0.47563906488966573,0.4284168060612024,0.3894106072802075,0.3574419177407438,0.33014861995753714,0.3077466779756856
pct_interview_given_signal,0.0,1.0,1.0,0.9895219384413884,0.9317288801571709,0.8259332023575638,0.710168658915998,0.6110019646365422,0.5348237317282889,0.47532751091703057,0.42799567482551854,0.38996865203761755,0.35797089533832116,0.3311782155624857,0.30796435139340783
