Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,1060.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1039.0,1040.0,1035.0,1035.0,1035.0,1044.0,1047.0,1047.0,1053.0,1048.0,1042.0
unmatched_applicants,1058.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1035.0,1036.0,1035.0,1037.0,1035.0,1043.0,1040.0,1038.0,1049.0,1037.0,1049.0
unmatched_applicants,1070.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1038.0,1035.0,1039.0,1039.0,1051.0,1039.0,1049.0,1056.0,1045.0,1053.0
unmatched_applicants,1064.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1040.0,1038.0,1035.0,1041.0,1040.0,1041.0,1045.0,1043.0,1048.0,1045.0,1055.0
unmatched_applicants,1063.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1037.0,1035.0,1040.0,1042.0,1038.0,1042.0,1046.0,1055.0,1049.0
unmatched_applicants,1065.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1039.0,1037.0,1036.0,1042.0,1044.0,1044.0,1041.0,1050.0,1046.0,1045.0
unmatched_applicants,1061.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1035.0,1036.0,1035.0,1035.0,1038.0,1043.0,1044.0,1042.0,1049.0,1042.0,1040.0
unmatched_applicants,1055.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1046.0,1047.0,1042.0,1046.0,1049.0,1042.0,1048.0,1043.0
unmatched_applicants,1066.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1040.0,1037.0,1035.0,1039.0,1045.0,1041.0,1035.0,1041.0,1043.0,1043.0,1053.0
unmatched_applicants,1060.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1043.0,1040.0,1037.0,1043.0,1046.0,1039.0,1049.0,1043.0,1051.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,9.0,12.0,12.0,18.0,13.0,7.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,3.0,14.0,2.0,14.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,16.0,4.0,14.0,21.0,10.0,18.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,5.0,6.0,10.0,8.0,13.0,10.0,20.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,7.0,3.0,7.0,11.0,20.0,14.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,7.0,9.0,9.0,6.0,15.0,11.0,10.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,8.0,9.0,7.0,14.0,7.0,5.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,11.0,14.0,7.0,13.0,8.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,10.0,6.0,0.0,6.0,8.0,8.0,18.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,8.0,11.0,4.0,14.0,8.0,16.0
reviews_per_program,256.0,251.53256704980842,251.30268199233717,253.31417624521072,251.72030651340995,252.70498084291188,248.26436781609195,248.0,240.49808429118775,217.16091954022988,194.34099616858236,165.5095785440613,137.93103448275863,122.84674329501915,121.74712643678161,127.40229885057471,134.9272030651341,142.86206896551724,150.34865900383141,157.42528735632183,164.8582375478927,172.10344827586206,178.31417624521072,183.5287356321839,189.8352490421456,195.04214559386972,199.6743295019157,206.75095785440612,208.8927203065134,213.44827586206895,218.78544061302682,221.88505747126436,223.96934865900383
reviews_per_program,253.17241379310346,250.75862068965517,252.360153256705,253.04980842911877,252.59386973180077,252.37547892720306,252.6206896551724,251.23371647509578,247.0344827586207,223.55172413793105,198.47892720306513,160.69731800766283,138.7088122605364,119.42145593869732,121.66666666666667,126.55555555555556,134.8544061302682,142.6743295019157,150.44827586206895,157.21072796934865,164.06130268199234,171.27969348659005,178.49808429118775,183.65134099616859,190.5632183908046,195.62835249042146,200.3793103448276,204.49808429118775,212.455938697318,213.1072796934866,217.1072796934866,220.07662835249042,225.53256704980842
reviews_per_program,252.86206896551724,252.88888888888889,251.2528735632184,248.82375478927204,255.29885057471265,251.84674329501917,249.64750957854406,247.42911877394636,246.52107279693487,226.39463601532566,198.09961685823754,165.89655172413794,138.5249042145594,121.55555555555556,120.77777777777777,126.84291187739464,134.75862068965517,143.0191570881226,150.26819923371647,157.1647509578544,164.272030651341,171.35632183908046,178.16858237547893,184.44061302681993,189.91570881226053,196.58620689655172,200.58620689655172,206.2528735632184,209.4750957854406,213.55938697318007,216.82375478927204,223.4176245210728,224.45210727969348
reviews_per_program,252.03065134099617,250.96934865900383,254.18773946360153,253.22222222222223,249.77777777777777,252.73180076628353,255.5785440613027,250.4176245210728,245.51724137931035,227.5632183908046,199.19157088122606,162.95019157088123,136.7624521072797,121.23371647509579,120.3103448275862,126.93486590038314,134.89655172413794,142.5977011494253,149.8697318007663,157.27586206896552,164.6743295019157,171.9808429118774,178.40996168582376,183.75862068965517,188.88888888888889,194.25670498084293,201.47892720306513,205.24137931034483,210.62452107279694,213.93103448275863,217.81992337164752,220.27586206896552,225.17624521072796
reviews_per_program,248.4214559386973,251.4750957854406,250.1992337164751,247.83141762452107,250.367816091954,251.91954022988506,255.24521072796935,252.35632183908046,241.3793103448276,229.94252873563218,191.86206896551724,167.0191570881226,140.55555555555554,123.11877394636015,121.82758620689656,126.93486590038314,134.84674329501917,142.45210727969348,149.99616858237547,157.22988505747125,164.8352490421456,171.78544061302682,178.08045977011494,184.04214559386972,190.03831417624522,195.80459770114942,202.30268199233717,204.55555555555554,211.3448275862069,213.15708812260536,218.03065134099617,223.03831417624522,223.95019157088123
reviews_per_program,251.1992337164751,255.4904214559387,251.67049808429118,249.36398467432952,250.39846743295018,253.4750957854406,253.4750957854406,252.31417624521072,243.25670498084293,229.55555555555554,195.73946360153258,163.6934865900383,137.49808429118775,121.49425287356321,122.93869731800767,126.74712643678161,135.34099616858236,142.73946360153258,150.088122605364,157.35249042145594,164.91954022988506,171.24904214559388,177.34865900383141,183.7969348659004,190.6934865900383,194.911877394636,201.64367816091954,206.2375478927203,209.6206896551724,213.75862068965517,217.35632183908046,221.31034482758622,224.08045977011494
reviews_per_program,253.77394636015325,252.55938697318007,248.58620689655172,252.28352490421457,254.68199233716476,251.79310344827587,251.11494252873564,252.93486590038313,243.17241379310346,222.8505747126437,189.73563218390805,166.90804597701148,134.4904214559387,123.49425287356321,120.38314176245211,126.96168582375479,134.4712643678161,142.34865900383141,150.30268199233717,157.43295019157088,165.03065134099617,170.53639846743295,178.29501915708812,183.0191570881226,189.727969348659,195.59386973180077,201.3448275862069,205.2183908045977,209.68199233716476,215.08045977011494,217.95019157088123,221.4712643678161,224.77777777777777
reviews_per_program,252.66666666666666,251.33716475095787,255.21072796934865,251.77777777777777,253.9272030651341,249.90038314176246,249.48659003831418,251.34099616858236,241.84674329501917,230.71647509578543,190.08045977011494,162.1992337164751,137.53256704980842,120.06130268199233,120.15325670498085,127.3984674329502,135.01532567049807,142.77394636015325,150.04980842911877,157.6206896551724,164.5095785440613,171.11877394636016,177.272030651341,183.39080459770116,190.5977011494253,196.0727969348659,200.2911877394636,204.4022988505747,211.06130268199234,215.2375478927203,218.82375478927204,221.15708812260536,225.15325670498083
reviews_per_program,247.96168582375478,251.72030651340995,252.98467432950193,252.11494252873564,250.4904214559387,254.4022988505747,250.3831417624521,248.86590038314176,244.2375478927203,219.45977011494253,198.2030651340996,165.55555555555554,139.99233716475095,121.4176245210728,119.09578544061303,126.45977011494253,134.54022988505747,142.92337164750958,149.59386973180077,157.72030651340995,165.16858237547893,171.40996168582376,176.8352490421456,183.68582375478928,188.6934865900383,196.632183908046,201.1072796934866,205.15708812260536,210.17624521072796,214.03831417624522,218.0536398467433,220.904214559387,224.71264367816093
reviews_per_program,254.2030651340996,250.60153256704982,252.183908045977,250.53639846743295,253.75862068965517,250.4214559386973,249.183908045977,252.2030651340996,246.96168582375478,220.81992337164752,190.54789272030652,162.0,136.4750957854406,119.36015325670498,120.85823754789271,127.12260536398468,134.83141762452107,142.18773946360153,150.00383141762453,158.03065134099617,164.77011494252875,171.60153256704982,178.44444444444446,183.44444444444446,190.13409961685824,196.10344827586206,200.3065134099617,205.1072796934866,211.58620689655172,215.24137931034483,218.911877394636,221.95019157088123,224.70114942528735
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999359097609434,0.9968590498625834,0.9881278994363246,0.966067415730337,0.9228977690610444,0.8794358166404082,0.8249540265778426,0.770117540687161,0.7209758748754491,0.67810086324398,0.6404376860568026,0.6085471827935068,0.5811915887850467,0.5549874500325369,0.5316235891270954,0.5131070047271165,0.49852821444228723,0.4819666175550487,0.46909990963737086,0.45821740381847836,0.4425336347800304,0.43799636837182004,0.4286483575659666,0.41819168870287027,0.4123497720679652,0.40851238538387846
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976438909458095,0.9900772874594864,0.9677998832352809,0.925564094179202,0.8786025217652357,0.8231259526118886,0.7700997321111578,0.7229572220035724,0.6784669147938744,0.6412804124818734,0.6081442432576973,0.5819847923571846,0.557683325548809,0.5341803865425913,0.5125783463552847,0.4981953977426825,0.4801254599191749,0.46769423607982924,0.4566052888200539,0.44740885075130216,0.43065048421128566,0.4293342442602614,0.42142415953410395,0.4157381615598886,0.4056808915466159
