Parameter,0,1,2,3,4,5,6
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,273.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,289.0,271.0,271.0,271.0,271.0,271.0,272.0
unmatched_applicants,288.0,271.0,271.0,271.0,271.0,271.0,273.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,295.7142857142857,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,297.64285714285717,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,297.14285714285717,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,297.7857142857143,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,296.7142857142857,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,297.7142857142857,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,297.57142857142856,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,296.5,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,296.57142857142856,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
reviews_per_program,296.07142857142856,21.357142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_signal,0.0,0.4682274247491639,0.23411371237458195,0.15607580824972128,0.11705685618729098,0.09364548494983277,0.07803790412486064
pct_interview_given_nosignal,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033597312215022795,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033581194531062605,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033702455464612424,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03358925143953935,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033605376860297645,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03372681281618887,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03371868978805395,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.033775633293124246,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.033816425120772944,0.03357314148681055,0.03371868978805395,0.033791938209027275,0.03391472868217054,0.03368623676612127,0.03363767419509851
pct_interview_given_application,0.033597312215022795,0.03364575823119442,0.03389009924957637,0.03368623676612127,0.03355704697986577,0.033532934131736525,0.03355704697986577
pct_interview_given_application,0.03365384615384615,0.03358925143953935,0.033743070619426364,0.033751205400192864,0.03363767419509851,0.03367813326918451,0.033734939759036145
pct_interview_given_application,0.033581194531062605,0.03369434416365824,0.03358925143953935,0.033783783783783786,0.033565092304003834,0.03369434416365824,0.03365384615384615
pct_interview_given_application,0.033702455464612424,0.033791938209027275,0.03362151777137368,0.03362151777137368,0.033532934131736525,0.033734939759036145,0.033581194531062605
pct_interview_given_application,0.03358925143953935,0.03362151777137368,0.03362959404275763,0.033743070619426364,0.03364575823119442,0.03367813326918451,0.033743070619426364
pct_interview_given_application,0.033605376860297645,0.033783783783783786,0.033751205400192864,0.03371057067180352,0.03358925143953935,0.033743070619426364,0.03361344537815126
pct_interview_given_application,0.03372681281618887,0.033605376860297645,0.033743070619426364,0.03367813326918451,0.03367003367003367,0.03375934410417169,0.03364575823119442
pct_interview_given_application,0.03371868978805395,0.03363767419509851,0.033597312215022795,0.03367813326918451,0.033791938209027275,0.033597312215022795,0.03369434416365824
pct_interview_given_application,0.033775633293124246,0.033832769453842435,0.03365384615384615,0.03357314148681055,0.03361344537815126,0.033734939759036145,0.03371868978805395
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
