Parameter,0,1,2,3,4,5,6
unmatched_applicants,4651.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4641.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4635.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4640.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4648.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4641.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4625.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4650.0,4364.0,4364.0,4364.0,4364.0,4364.0,4365.0
unmatched_applicants,4643.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4635.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unfilled_spots,287.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,277.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,271.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,276.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,284.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,277.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,261.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,286.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,279.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,271.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,536.2370820668693,535.9665653495441,451.4741641337386,95.85410334346504,72.51063829787235,90.63829787234043,108.7629179331307
reviews_per_program,534.2613981762918,538.5957446808511,482.3768996960486,95.0030395136778,72.51063829787235,90.63829787234043,108.75683890577507
reviews_per_program,537.1793313069909,533.8449848024316,458.82370820668694,85.12765957446808,72.51063829787235,90.63829787234043,108.76595744680851
reviews_per_program,534.8237082066869,535.7386018237082,467.7142857142857,90.790273556231,72.51063829787235,90.63829787234043,108.76595744680851
reviews_per_program,534.3920972644377,531.1914893617021,459.35258358662617,92.9726443768997,72.51063829787235,90.63829787234043,108.75987841945289
reviews_per_program,535.3586626139818,531.273556231003,476.55927051671733,95.71732522796353,72.51063829787235,90.63829787234043,108.75075987841946
reviews_per_program,529.8024316109422,537.1428571428571,458.1914893617021,79.29787234042553,72.51063829787235,90.63829787234043,108.75987841945289
reviews_per_program,537.9604863221884,537.209726443769,442.1033434650456,90.61702127659575,72.51063829787235,90.63829787234043,108.76595744680851
reviews_per_program,537.0091185410334,533.4103343465046,454.33130699088144,95.69908814589665,72.51063829787235,90.63829787234043,108.76595744680851
reviews_per_program,535.4285714285714,539.1398176291793,456.1063829787234,84.11550151975683,72.51063829787235,90.63829787234043,108.76595744680851
pct_interview_given_signal,0.0,1.0,0.9840710932260228,0.7993516655488486,0.6036217303822937,0.482897384305835,0.4024257328899198
pct_interview_given_signal,0.0,1.0,0.9879275653923542,0.7991839928459646,0.6036217303822937,0.482897384305835,0.402448226712501
pct_interview_given_signal,0.0,1.0,0.988430583501006,0.8009725016767271,0.6036217303822937,0.482897384305835,0.4024144869215292
pct_interview_given_signal,0.0,1.0,0.9897719651240778,0.798904538341158,0.6036217303822937,0.482897384305835,0.4024144869215292
pct_interview_given_signal,0.0,1.0,0.9837357478202549,0.7996870109546166,0.6036217303822937,0.482897384305835,0.40243697948689283
pct_interview_given_signal,0.0,1.0,0.9874245472837022,0.7991839928459646,0.6036217303822937,0.482897384305835,0.4024707230498337
