Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,1290.0,931.0,901.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,908.0,915.0,934.0,957.0,975.0,1004.0,1028.0,1041.0,1079.0,1076.0,1106.0,1128.0,1130.0,1159.0,1193.0,1179.0,1195.0,1190.0
unmatched_applicants,1302.0,927.0,901.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,911.0,900.0,927.0,946.0,970.0,1008.0,1026.0,1058.0,1064.0,1092.0,1128.0,1127.0,1136.0,1158.0,1181.0,1177.0,1189.0,1190.0
unmatched_applicants,1304.0,915.0,899.0,893.0,890.0,890.0,890.0,890.0,890.0,893.0,894.0,919.0,924.0,938.0,968.0,1006.0,1021.0,1051.0,1049.0,1074.0,1113.0,1142.0,1133.0,1146.0,1167.0,1183.0,1178.0,1191.0
unmatched_applicants,1275.0,909.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,900.0,920.0,924.0,955.0,974.0,1002.0,1024.0,1051.0,1072.0,1083.0,1094.0,1109.0,1142.0,1143.0,1166.0,1189.0,1191.0,1199.0
unmatched_applicants,1317.0,920.0,900.0,894.0,890.0,890.0,890.0,890.0,890.0,896.0,895.0,919.0,928.0,948.0,979.0,998.0,1027.0,1059.0,1065.0,1087.0,1134.0,1117.0,1156.0,1147.0,1175.0,1172.0,1186.0,1173.0
unmatched_applicants,1324.0,913.0,905.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,902.0,923.0,923.0,948.0,980.0,1001.0,1050.0,1046.0,1068.0,1108.0,1110.0,1121.0,1133.0,1154.0,1173.0,1185.0,1189.0,1206.0
unmatched_applicants,1300.0,917.0,912.0,894.0,890.0,890.0,890.0,892.0,890.0,891.0,903.0,912.0,922.0,959.0,985.0,1000.0,1040.0,1053.0,1081.0,1084.0,1109.0,1134.0,1149.0,1140.0,1172.0,1183.0,1184.0,1193.0
unmatched_applicants,1320.0,925.0,896.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,896.0,922.0,929.0,935.0,976.0,1008.0,1023.0,1054.0,1076.0,1086.0,1105.0,1132.0,1148.0,1147.0,1173.0,1186.0,1185.0,1191.0
unmatched_applicants,1307.0,912.0,897.0,897.0,890.0,890.0,890.0,890.0,890.0,890.0,898.0,916.0,917.0,944.0,971.0,1005.0,1036.0,1050.0,1085.0,1100.0,1110.0,1136.0,1119.0,1156.0,1174.0,1170.0,1186.0,1192.0
unmatched_applicants,1314.0,917.0,899.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,903.0,916.0,920.0,959.0,997.0,1016.0,1026.0,1038.0,1074.0,1096.0,1109.0,1131.0,1141.0,1153.0,1186.0,1173.0,1187.0,1201.0
unfilled_spots,400.0,41.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,44.0,67.0,85.0,114.0,138.0,151.0,189.0,186.0,216.0,238.0,240.0,269.0,303.0,289.0,305.0,300.0
unfilled_spots,412.0,37.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,37.0,56.0,80.0,118.0,136.0,168.0,174.0,202.0,238.0,237.0,246.0,268.0,291.0,287.0,299.0,300.0
unfilled_spots,414.0,25.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,29.0,34.0,48.0,78.0,116.0,131.0,161.0,159.0,184.0,223.0,252.0,243.0,256.0,277.0,293.0,288.0,301.0
unfilled_spots,385.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,34.0,65.0,84.0,112.0,134.0,161.0,182.0,193.0,204.0,219.0,252.0,253.0,276.0,299.0,301.0,309.0
unfilled_spots,427.0,30.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,29.0,38.0,58.0,89.0,108.0,137.0,169.0,175.0,197.0,244.0,227.0,266.0,257.0,285.0,282.0,296.0,283.0
unfilled_spots,434.0,23.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,33.0,58.0,90.0,111.0,160.0,156.0,178.0,218.0,220.0,231.0,243.0,264.0,283.0,295.0,299.0,316.0
unfilled_spots,410.0,27.0,22.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,22.0,32.0,69.0,95.0,110.0,150.0,163.0,191.0,194.0,219.0,244.0,259.0,250.0,282.0,293.0,294.0,303.0
unfilled_spots,430.0,35.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,39.0,45.0,86.0,118.0,133.0,164.0,186.0,196.0,215.0,242.0,258.0,257.0,283.0,296.0,295.0,301.0
unfilled_spots,417.0,22.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,27.0,54.0,81.0,115.0,146.0,160.0,195.0,210.0,220.0,246.0,229.0,266.0,284.0,280.0,296.0,302.0
unfilled_spots,424.0,27.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,30.0,69.0,107.0,126.0,136.0,148.0,184.0,206.0,219.0,241.0,251.0,263.0,296.0,283.0,297.0,311.0
reviews_per_program,236.88861386138615,242.4851485148515,239.21534653465346,239.07178217821783,236.8118811881188,234.2871287128713,186.6410891089109,116.75,77.44059405940594,73.83415841584159,81.02970297029702,89.07673267326733,97.02227722772277,104.89851485148515,112.7871287128713,120.48762376237623,127.95792079207921,135.43069306930693,142.3242574257426,149.87376237623764,155.96534653465346,162.73267326732673,169.0891089108911,175.19306930693068,179.62376237623764,185.31930693069307,189.68316831683168,195.490099009901
reviews_per_program,242.6460396039604,238.8391089108911,241.93316831683168,240.2029702970297,241.76237623762376,233.25,187.77227722772278,109.47029702970298,77.40346534653466,74.26980198019803,81.47772277227723,89.06930693069307,97.00742574257426,104.92326732673267,112.87376237623762,120.38366336633663,127.95297029702971,135.42821782178217,142.16584158415841,149.61881188118812,156.39356435643563,162.8242574257426,168.91831683168317,174.7970297029703,180.77227722772278,185.0,190.64851485148515,195.5742574257426
reviews_per_program,240.04950495049505,239.3490099009901,239.77227722772278,240.7450495049505,239.49752475247524,228.25742574257427,183.7351485148515,110.98762376237623,76.50247524752476,73.79207920792079,81.04702970297029,89.06188118811882,97.12623762376238,104.98019801980197,112.77722772277228,120.36881188118812,128.21534653465346,135.29950495049505,142.50742574257427,149.52227722772278,155.82673267326732,162.83415841584159,169.13861386138615,174.47277227722773,180.9381188118812,185.06930693069307,189.63118811881188,194.8539603960396
reviews_per_program,235.58663366336634,240.77227722772278,238.30940594059405,238.6980198019802,239.19306930693068,225.4009900990099,183.07178217821783,109.0519801980198,77.97772277227723,75.12871287128714,81.06435643564356,89.0049504950495,97.02475247524752,104.9628712871287,112.70297029702971,120.5049504950495,127.98762376237623,135.57920792079207,142.4381188118812,150.09405940594058,156.42079207920793,162.82673267326732,169.40346534653466,174.97029702970298,180.30940594059405,185.5742574257426,191.5371287128713,195.259900990099
reviews_per_program,238.37376237623764,241.07920792079207,237.57920792079207,238.89851485148515,235.6460396039604,229.85643564356437,188.81683168316832,111.2871287128713,78.38118811881188,74.73267326732673,81.04702970297029,89.13366336633663,97.07425742574257,104.9480198019802,112.76485148514851,120.40841584158416,127.81683168316832,135.73019801980197,142.51980198019803,149.62623762376236,156.11138613861385,162.69306930693068,168.97524752475246,175.3638613861386,180.3589108910891,185.55693069306932,190.4950495049505,194.86881188118812
reviews_per_program,243.13861386138615,239.75,239.76732673267327,237.57920792079207,239.2351485148515,230.45792079207922,184.52722772277227,109.63861386138613,72.33663366336634,74.25,81.06683168316832,89.05940594059406,97.03465346534654,105.02227722772277,112.82178217821782,120.54455445544555,128.16336633663366,135.37376237623764,142.8490099009901,148.88861386138615,156.259900990099,162.72772277227722,168.95792079207922,174.93316831683168,181.5,185.42821782178217,190.49752475247524,194.75247524752476
reviews_per_program,240.9529702970297,240.88861386138615,240.46534653465346,238.97277227722773,237.53465346534654,229.1980198019802,187.83168316831683,110.38861386138613,79.62376237623762,73.47772277227723,81.42079207920793,89.04455445544555,97.04455445544555,104.83910891089108,112.86633663366337,120.41089108910892,127.92079207920793,135.38366336633663,142.96039603960395,149.26732673267327,156.48762376237624,163.33168316831683,168.66584158415841,174.9950495049505,181.05693069306932,185.99257425742573,190.78217821782178,195.27722772277227
