Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,985.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,964.0,957.0,961.0,964.0,965.0,971.0,965.0,970.0,975.0,981.0,981.0,978.0,986.0,980.0
unmatched_applicants,988.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,962.0,961.0,962.0,965.0,966.0,966.0,968.0,968.0,977.0,969.0,975.0,983.0,978.0,972.0
unmatched_applicants,989.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,965.0,961.0,958.0,964.0,961.0,969.0,967.0,975.0,973.0,989.0,990.0,992.0,981.0,980.0
unmatched_applicants,989.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,961.0,965.0,961.0,961.0,967.0,970.0,965.0,973.0,978.0,981.0,987.0,977.0,979.0
unmatched_applicants,982.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,966.0,963.0,969.0,965.0,970.0,971.0,970.0,976.0,982.0,972.0,984.0,988.0,985.0
unmatched_applicants,980.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,964.0,961.0,968.0,963.0,964.0,964.0,964.0,965.0,966.0,976.0,979.0,981.0,981.0,977.0,989.0
unmatched_applicants,986.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,965.0,961.0,966.0,969.0,965.0,957.0,964.0,969.0,977.0,979.0,979.0,983.0,984.0,989.0
unmatched_applicants,976.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,961.0,966.0,970.0,968.0,960.0,961.0,970.0,962.0,973.0,970.0,981.0,988.0,982.0,987.0,983.0
unmatched_applicants,994.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,960.0,965.0,967.0,962.0,963.0,963.0,959.0,966.0,989.0,987.0,988.0,984.0,983.0,987.0
unmatched_applicants,981.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,959.0,961.0,968.0,961.0,965.0,965.0,963.0,975.0,969.0,990.0,983.0,978.0,983.0,988.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,7.0,8.0,14.0,8.0,13.0,18.0,24.0,24.0,21.0,29.0,23.0
unfilled_spots,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,8.0,9.0,9.0,11.0,11.0,20.0,12.0,18.0,26.0,21.0,15.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,1.0,7.0,4.0,12.0,10.0,18.0,16.0,32.0,33.0,35.0,24.0,23.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,4.0,4.0,10.0,13.0,8.0,16.0,21.0,24.0,30.0,20.0,22.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,12.0,8.0,13.0,14.0,13.0,19.0,25.0,15.0,27.0,31.0,28.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,6.0,7.0,7.0,7.0,8.0,9.0,19.0,22.0,24.0,24.0,20.0,32.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,9.0,12.0,8.0,0.0,7.0,12.0,20.0,22.0,22.0,26.0,27.0,32.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,13.0,11.0,3.0,4.0,13.0,5.0,16.0,13.0,24.0,31.0,25.0,30.0,26.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,10.0,5.0,6.0,6.0,2.0,9.0,32.0,30.0,31.0,27.0,26.0,30.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,11.0,4.0,8.0,8.0,6.0,18.0,12.0,33.0,26.0,21.0,26.0,31.0
reviews_per_program,864.4571428571429,873.4,448.9428571428571,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.22857142857143,284.77142857142854,316.2857142857143,347.25714285714287,378.7142857142857,410.1714285714286,439.34285714285716,471.2857142857143,499.54285714285714,528.5142857142857,557.0571428571428,582.6571428571428,609.6285714285714,637.3142857142857,658.9714285714285,685.4,705.8285714285714,721.0857142857143,743.2857142857143,760.0,777.8857142857142,799.3428571428572,807.7428571428571
reviews_per_program,865.1428571428571,863.8857142857142,458.65714285714284,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.2,284.8285714285714,316.22857142857146,347.65714285714284,378.51428571428573,409.2857142857143,439.9714285714286,470.85714285714283,498.9428571428571,527.9142857142857,555.2571428571429,583.8285714285714,613.2857142857143,637.3142857142857,659.8857142857142,680.6857142857143,706.5714285714286,729.7142857142857,743.6285714285714,768.3714285714286,775.8,792.6,810.8857142857142
reviews_per_program,862.2285714285714,871.2857142857143,462.57142857142856,94.97142857142858,126.62857142857143,158.28571428571428,189.88571428571427,221.57142857142858,253.2,284.8,316.25714285714287,347.62857142857143,378.9142857142857,409.9714285714286,440.37142857142857,470.8857142857143,499.0857142857143,529.6857142857143,556.3428571428572,583.4857142857143,609.4857142857143,633.8,657.7142857142857,685.8285714285714,700.4285714285714,724.9714285714285,739.6857142857143,763.0857142857143,781.1714285714286,791.4,816.1142857142858
reviews_per_program,861.1142857142858,865.9142857142857,525.6285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.51428571428573,316.1142857142857,347.8857142857143,378.48571428571427,409.1142857142857,440.2,470.9428571428571,498.65714285714284,530.2,557.4285714285714,583.7714285714286,611.4857142857143,635.6571428571428,658.5714285714286,684.3428571428572,708.0285714285715,727.0571428571428,738.0285714285715,763.4285714285714,776.6,793.6857142857143,810.7428571428571
reviews_per_program,856.0,869.7142857142857,534.0,121.17142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.05714285714285,284.65714285714284,316.1714285714286,347.6857142857143,378.1714285714286,409.9428571428571,438.1714285714286,469.1142857142857,499.1142857142857,525.7142857142857,558.3428571428572,581.6571428571428,609.6,631.0285714285715,660.2857142857143,681.7714285714286,703.4571428571429,720.6857142857143,739.3714285714286,764.8571428571429,784.5142857142857,796.0,806.9142857142857
