Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1000.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,970.0,976.0,980.0,980.0,981.0,982.0,981.0,982.0,983.0,985.0,999.0,1000.0,1003.0,994.0,1004.0
unmatched_applicants,1010.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,973.0,976.0,983.0,982.0,982.0,979.0,983.0,980.0,986.0,990.0,993.0,1007.0,998.0,1000.0,1003.0
unmatched_applicants,1005.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,975.0,983.0,982.0,982.0,981.0,980.0,981.0,984.0,990.0,996.0,1003.0,1000.0,992.0,1000.0
unmatched_applicants,1004.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,975.0,981.0,982.0,982.0,981.0,980.0,982.0,985.0,992.0,992.0,1000.0,1006.0,1003.0,1006.0
unmatched_applicants,1018.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,974.0,974.0,981.0,982.0,980.0,982.0,982.0,982.0,985.0,991.0,1001.0,1001.0,999.0,999.0,1003.0
unmatched_applicants,1006.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,973.0,981.0,982.0,980.0,980.0,982.0,981.0,985.0,990.0,999.0,1005.0,998.0,1008.0,1003.0
unmatched_applicants,1017.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,975.0,981.0,981.0,982.0,979.0,983.0,982.0,982.0,989.0,996.0,1001.0,1006.0,1005.0,1001.0
unmatched_applicants,1006.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,976.0,982.0,979.0,982.0,980.0,981.0,980.0,986.0,985.0,998.0,998.0,999.0,1001.0,1005.0
unmatched_applicants,1016.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,976.0,982.0,981.0,982.0,982.0,981.0,983.0,979.0,984.0,995.0,1002.0,1003.0,994.0,998.0
unmatched_applicants,1010.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,973.0,982.0,982.0,980.0,981.0,983.0,983.0,985.0,984.0,999.0,1006.0,1002.0,1002.0,994.0
