Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,3960.0,3520.0,3520.0,3520.0,3520.0,3520.0,3521.0,3526.0,3530.0,3539.0,3574.0,3590.0,3584.0,3622.0,3638.0,3654.0,3668.0,3689.0,3692.0,3714.0,3745.0,3774.0,3744.0,3750.0,3803.0
unmatched_applicants,3932.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3529.0,3529.0,3541.0,3565.0,3581.0,3599.0,3611.0,3656.0,3664.0,3671.0,3690.0,3710.0,3705.0,3763.0,3751.0,3758.0,3770.0,3796.0
unmatched_applicants,3926.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3530.0,3520.0,3541.0,3561.0,3593.0,3593.0,3627.0,3627.0,3660.0,3661.0,3688.0,3698.0,3707.0,3749.0,3760.0,3761.0,3771.0,3808.0
unmatched_applicants,3967.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3530.0,3527.0,3545.0,3564.0,3601.0,3584.0,3618.0,3642.0,3647.0,3672.0,3685.0,3699.0,3716.0,3756.0,3753.0,3732.0,3753.0,3805.0
unmatched_applicants,3935.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3526.0,3537.0,3563.0,3587.0,3597.0,3619.0,3653.0,3655.0,3674.0,3702.0,3700.0,3707.0,3748.0,3756.0,3748.0,3770.0,3821.0
unmatched_applicants,3952.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3530.0,3554.0,3597.0,3589.0,3627.0,3634.0,3666.0,3677.0,3690.0,3686.0,3712.0,3744.0,3756.0,3765.0,3769.0,3808.0
unmatched_applicants,3943.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3536.0,3554.0,3596.0,3598.0,3606.0,3643.0,3652.0,3669.0,3704.0,3693.0,3721.0,3745.0,3754.0,3751.0,3778.0,3794.0
unmatched_applicants,3952.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3525.0,3522.0,3538.0,3567.0,3588.0,3590.0,3613.0,3639.0,3659.0,3672.0,3680.0,3703.0,3716.0,3746.0,3755.0,3735.0,3759.0,3782.0
unmatched_applicants,3948.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3522.0,3542.0,3568.0,3595.0,3587.0,3625.0,3656.0,3662.0,3675.0,3687.0,3702.0,3707.0,3746.0,3758.0,3753.0,3784.0,3801.0
unmatched_applicants,3930.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3520.0,3539.0,3552.0,3597.0,3591.0,3614.0,3631.0,3664.0,3688.0,3701.0,3701.0,3707.0,3750.0,3759.0,3757.0,3751.0,3804.0
unfilled_spots,440.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,19.0,54.0,70.0,64.0,102.0,118.0,134.0,148.0,169.0,172.0,194.0,225.0,254.0,224.0,230.0,283.0
unfilled_spots,412.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,21.0,45.0,61.0,79.0,91.0,136.0,144.0,151.0,170.0,190.0,185.0,243.0,231.0,238.0,250.0,276.0
unfilled_spots,406.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,41.0,73.0,73.0,107.0,107.0,140.0,141.0,168.0,178.0,187.0,229.0,240.0,241.0,251.0,288.0
unfilled_spots,447.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,25.0,44.0,81.0,64.0,98.0,122.0,127.0,152.0,165.0,179.0,196.0,236.0,233.0,212.0,233.0,285.0
unfilled_spots,415.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,17.0,43.0,67.0,77.0,99.0,133.0,135.0,154.0,182.0,180.0,187.0,228.0,236.0,228.0,250.0,301.0
unfilled_spots,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,34.0,77.0,69.0,107.0,114.0,146.0,157.0,170.0,166.0,192.0,224.0,236.0,245.0,249.0,288.0
unfilled_spots,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,34.0,76.0,78.0,86.0,123.0,132.0,149.0,184.0,173.0,201.0,225.0,234.0,231.0,258.0,274.0
unfilled_spots,432.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,18.0,47.0,68.0,70.0,93.0,119.0,139.0,152.0,160.0,183.0,196.0,226.0,235.0,215.0,239.0,262.0
unfilled_spots,428.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,22.0,48.0,75.0,67.0,105.0,136.0,142.0,155.0,167.0,182.0,187.0,226.0,238.0,233.0,264.0,281.0
unfilled_spots,410.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,32.0,77.0,71.0,94.0,111.0,144.0,168.0,181.0,181.0,187.0,230.0,239.0,237.0,231.0,284.0
reviews_per_program,650.8474576271186,642.3220338983051,516.957627118644,73.30084745762711,87.66101694915254,109.57627118644068,131.48728813559322,153.3728813559322,175.26694915254237,197.10169491525423,218.82627118644066,240.48305084745763,262.09322033898303,283.5805084745763,304.521186440678,325.228813559322,346.0,365.5593220338983,385.1991525423729,404.8771186440678,422.1228813559322,438.9957627118644,456.0042372881356,470.51271186440675,485.56779661016947
reviews_per_program,642.4915254237288,649.8262711864406,514.2330508474577,73.30932203389831,87.66101694915254,109.57627118644068,131.4915254237288,153.40254237288136,175.30084745762713,197.07627118644066,218.83898305084745,240.60169491525423,262.0508474576271,283.31779661016947,304.4279661016949,325.1313559322034,346.3813559322034,365.1271186440678,385.22457627118644,403.93220338983053,422.54661016949154,440.0805084745763,456.6906779661017,473.52966101694915,488.71610169491527
reviews_per_program,646.771186440678,646.4364406779661,495.6779661016949,75.54661016949153,87.66101694915254,109.57627118644068,131.47881355932202,153.3771186440678,175.29237288135593,197.08050847457628,218.92372881355934,240.4915254237288,261.9491525423729,283.3262711864407,304.6991525423729,325.48728813559325,345.7330508474576,365.4491525423729,385.3050847457627,403.96610169491527,421.8686440677966,439.74152542372883,457.14830508474574,472.478813559322,488.6906779661017
reviews_per_program,651.9194915254237,645.9110169491526,500.20762711864404,68.16949152542372,87.66101694915254,109.57627118644068,131.4915254237288,153.3728813559322,175.28813559322035,197.13983050847457,218.91525423728814,240.51694915254237,262.1949152542373,283.34322033898303,304.7881355932203,325.31779661016947,346.1398305084746,365.1864406779661,385.26271186440675,404.28389830508473,422.50847457627117,440.06779661016947,455.1228813559322,472.6779661016949,486.3686440677966
reviews_per_program,644.0889830508474,641.7161016949152,499.135593220339,78.33898305084746,87.66101694915254,109.57627118644068,131.48305084745763,153.39830508474577,175.3135593220339,197.10593220338984,218.78389830508473,240.52118644067798,262.0593220338983,283.135593220339,304.77542372881356,325.16525423728814,345.24152542372883,365.8220338983051,384.72457627118644,403.8262711864407,422.34322033898303,439.521186440678,455.6271186440678,472.29237288135596,487.4957627118644
reviews_per_program,649.1355932203389,645.0593220338983,520.7584745762712,75.64830508474576,87.66101694915254,109.57627118644068,131.4915254237288,153.39406779661016,175.26694915254237,197.10169491525423,218.78813559322035,240.5635593220339,262.1991525423729,283.64830508474574,304.90677966101697,326.0042372881356,345.52542372881356,365.93220338983053,384.4279661016949,404.0720338983051,422.5042372881356,439.91101694915255,454.85593220338984,472.08898305084745,486.6864406779661
reviews_per_program,647.5847457627119,649.9152542372881,492.771186440678,75.92372881355932,87.66101694915254,109.57627118644068,131.48728813559322,153.3771186440678,175.28389830508473,197.09322033898306,218.88983050847457,240.7415254237288,262.1186440677966,283.5169491525424,304.8728813559322,325.48728813559325,345.8220338983051,365.1906779661017,385.4449152542373,404.5550847457627,422.7118644067797,440.59322033898303,456.34322033898303,472.72033898305085,489.3474576271187
reviews_per_program,645.0550847457627,646.2330508474577,488.2669491525424,68.1864406779661,87.66101694915254,109.57627118644068,131.4915254237288,153.3771186440678,175.27118644067798,197.17796610169492,218.91525423728814,240.5677966101695,262.01271186440675,283.2457627118644,304.52966101694915,325.6101694915254,345.6949152542373,365.31779661016947,384.73728813559325,405.0508474576271,421.70338983050846,439.83474576271186,456.5635593220339,471.29237288135596,487.20762711864404
reviews_per_program,645.5254237288135,643.6101694915254,513.1186440677966,73.01271186440678,87.66101694915254,109.57627118644068,131.48728813559322,153.40254237288136,175.26694915254237,197.16525423728814,218.97881355932202,240.60169491525423,262.1906779661017,283.52966101694915,304.33898305084745,325.4237288135593,345.5762711864407,366.2542372881356,384.49152542372883,403.5593220338983,421.78389830508473,439.8813559322034,457.1779661016949,472.10169491525426,486.70338983050846
reviews_per_program,643.6906779661017,645.0593220338983,514.4449152542373,68.25,87.66101694915254,109.57627118644068,131.48728813559322,153.385593220339,175.26271186440678,197.15254237288136,218.85593220338984,240.65677966101694,261.885593220339,283.39406779661016,304.66525423728814,325.021186440678,345.8305084745763,365.9194915254237,385.29661016949154,405.33898305084745,421.23728813559325,439.18220338983053,456.27542372881356,472.978813559322,487.478813559322
pct_interview_given_signal,0.0,1.0,0.9840487238979119,0.7447151327661768,0.5589713843774169,0.4471771075019335,0.37265959846605007,0.3194828157807493,0.2795735319004908,0.24860263135265284,0.22392192552717696,0.2037565634140325,0.18695638115562455,0.17279043705640643,0.16090834458096206,0.15066315762044974,0.1416184971098266,0.13404117210682492,0.12720692575929246,0.12102437441785015,0.11607994298390902,0.11161838942887754,0.10745514184561919,0.10414171342116876,0.1009127877550308
pct_interview_given_signal,0.0,1.0,0.983662026295437,0.7446506831657643,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.31942104245504516,0.2795194701602572,0.2486347022145775,0.2239089184060721,0.20365608819696382,0.18698661147403142,0.1729506603054006,0.1609576170923516,0.1507083186717233,0.14146257920876862,0.13419983753046305,0.12719853046319007,0.12130748573346761,0.11596353827177826,0.1113432634629642,0.1072936286289537,0.10347820640161785,0.10026270841100428
pct_interview_given_signal,0.0,1.0,0.9841453982985305,0.7447795823665894,0.5589713843774169,0.4471771075019335,0.37268361855038834,0.3194739895571456,0.27953298363508905,0.2486293564963127,0.2238222428676499,0.203749383325111,0.18705920414105467,0.17294548717565245,0.1608143625971714,0.1505435136366595,0.14172784430036892,0.13408158059504208,0.1271719526679277,0.12129730636905262,0.11614989805245025,0.11142909451815879,0.10718622262181728,0.10370835388547599,0.10026792449558228
pct_interview_given_signal,0.0,1.0,0.9807617942768755,0.7452307295694767,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194828157807493,0.27953974086250244,0.24855454056958626,0.22383090740167236,0.20372784609421796,0.1868838682568926,0.17293514184450193,0.16076741276240789,0.15062194724845326,0.1415612873214264,0.1341780376868096,0.12718593959657729,0.12120195784553144,0.11597400513478819,0.1113464797411801,0.10766323120036496,0.10366465863453815,0.10074662624256205
pct_interview_given_signal,0.0,1.0,0.9799883990719258,0.7442639855632895,0.5589713843774169,0.4471771075019335,0.37267160812117306,0.3194298657532733,0.27949920239764103,0.24859728701334996,0.22396529351383804,0.20372425699839683,0.18698056462827023,0.17306195749775516,0.16077411820317822,0.150692607409531,0.1419296243111553,0.13394491162230407,0.12736384162123465,0.12133930726210088,0.11601938338366459,0.11148495570102288,0.10754408154155197,0.10374929347484771,0.10051369416509487
pct_interview_given_signal,0.0,1.0,0.9781515854601701,0.7436194895591647,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.31943868953896304,0.2795735319004908,0.24860263135265284,0.22396095595925167,0.203688372994205,0.18688084810678907,0.17274913730001046,0.16070485561021708,0.15030479483213538,0.14181300892769547,0.13390458545622974,0.127462110774318,0.1212655068633928,0.11597516823620263,0.11138616245581252,0.10772641737931549,0.10379399172448457,0.1006808406902436
pct_interview_given_signal,0.0,1.0,0.981245166279969,0.7447795823665894,0.5589713843774169,0.4471771075019335,0.37265959846605007,0.3194739895571456,0.2795464984166123,0.24861332072064324,0.2238569050292307,0.20353779811669453,0.18693824765599742,0.1728291735166642,0.16072272411396804,0.1505435136366595,0.14169137647952557,0.13417648082612985,0.12712581762216238,0.12112071222833203,0.11591820368885325,0.11121369494133487,0.10737532150384876,0.10365536652265109,0.10013334949690872
pct_interview_given_signal,0.0,1.0,0.9819218870843001,0.7452307295694767,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.3194739895571456,0.2795667730393579,0.24850646838870502,0.22383090740167236,0.20368478528904077,0.18701382712056278,0.17299464440654638,0.16090386675757282,0.15048670032793712,0.14174347911355167,0.13412979179957085,0.1273596334721029,0.12097246631517282,0.11619541407929905,0.11140547778923132,0.10732350184224447,0.10396943133288379,0.10057313817065429
pct_interview_given_signal,0.0,1.0,0.9821152358855375,0.7445862335653519,0.5589713843774169,0.4471771075019335,0.37265959846605007,0.31942104245504516,0.2795735319004908,0.2485224903827556,0.22376593974341608,0.20365608819696382,0.186886888504614,0.1728214248352338,0.16100467810202718,0.15057291666666667,0.14179214282210997,0.13378684807256236,0.12744104033502315,0.12141957160856783,0.11617323514933545,0.11139367317843794,0.10717926854134614,0.10379119695555396,0.10067733454057913
