Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,95.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,91.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,92.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,91.15,93.1,94.175,92.8,86.675,68.825,40.65,28.975,25.975,29.25,32.4,35.65,38.925,42.125
reviews_per_program,91.25,90.775,90.15,97.525,81.675,61.475,39.775,27.225,26.0,29.25,32.35,35.625,38.85,41.725
reviews_per_program,91.4,97.25,87.825,89.85,87.425,69.65,33.4,30.35,28.075,29.2,32.5,35.7,38.85,41.85
reviews_per_program,89.125,95.15,92.375,93.7,89.1,63.125,35.475,27.4,26.0,29.225,32.5,35.625,38.875,42.075
reviews_per_program,96.5,91.1,88.675,92.9,84.775,68.05,39.225,28.075,26.0,29.225,32.475,35.75,38.875,42.075
reviews_per_program,91.45,92.025,95.625,91.2,92.175,68.95,46.025,27.875,29.325,29.2,32.475,35.55,38.9,42.25
reviews_per_program,94.125,94.825,88.325,90.6,83.2,59.225,42.625,25.0,28.15,29.25,32.425,35.75,38.9,42.15
reviews_per_program,90.775,94.2,90.075,89.775,87.3,69.475,43.525,26.475,28.25,29.25,32.5,35.75,38.8,42.05
reviews_per_program,95.3,91.2,90.7,92.75,87.225,68.9,41.75,26.4,28.2,29.25,32.475,35.75,39.0,42.1
reviews_per_program,88.5,93.8,92.1,93.475,85.725,73.375,41.625,28.8,25.9,29.25,32.45,35.675,39.0,42.175
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9461538461538461,0.8884615384615384,0.7879120879120879,0.6929740134744947,0.6153846153846154,0.5555555555555556,0.5049088359046283,0.4624277456647399,0.42729970326409494
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9865384615384616,0.9707692307692307,0.8794871794871795,0.7879120879120879,0.6923076923076923,0.6153846153846154,0.5564142194744977,0.5052631578947369,0.46332046332046334,0.4313960455362493
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9523076923076923,0.8871794871794871,0.7846153846153846,0.6894230769230769,0.6164383561643836,0.5538461538461539,0.5042016806722689,0.46332046332046334,0.43010752688172044
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9753846153846154,0.8961538461538462,0.7857142857142857,0.6923076923076923,0.6159110350727117,0.5538461538461539,0.5052631578947369,0.4630225080385852,0.42780748663101603
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9692307692307692,0.8948717948717949,0.7846153846153846,0.6923076923076923,0.6159110350727117,0.5542725173210161,0.5034965034965035,0.4630225080385852,0.42780748663101603
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9661538461538461,0.8871794871794871,0.7846153846153846,0.6903846153846154,0.6164383561643836,0.5542725173210161,0.5063291139240507,0.46272493573264784,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9903846153846154,0.9569230769230769,0.8756410256410256,0.789010989010989,0.6913461538461538,0.6153846153846154,0.5551272166538165,0.5034965034965035,0.46272493573264784,0.42704626334519574
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9923076923076923,0.963076923076923,0.8897435897435897,0.7857142857142857,0.6913461538461538,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.4639175257731959,0.4280618311533888
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9923076923076923,0.9707692307692307,0.8884615384615384,0.7857142857142857,0.6907514450867052,0.6153846153846154,0.5542725173210161,0.5034965034965035,0.46153846153846156,0.42755344418052255
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9884615384615385,0.9569230769230769,0.8935897435897436,0.7879120879120879,0.694980694980695,0.6153846153846154,0.5546995377503852,0.5045550105115627,0.46153846153846156,0.42679312388855956
pct_interview_given_nosignal,0.1974766867800329,0.16416249304396216,0.1311662389506701,0.09933774834437085,0.06565329883570505,0.033396946564885496,0.009361997226074895,0.0010391409767925182,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19726027397260273,0.1685232790631248,0.13747758517632994,0.09399031614924523,0.06600765306122448,0.030241250424736663,0.011604095563139932,0.0010541110330288123,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19693654266958424,0.15691489361702127,0.1414079311404857,0.10299625468164794,0.06314797360980208,0.032888309996743734,0.009540034071550256,0.00211864406779661,0.0011489850631941786,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20196353436185133,0.16050054406964093,0.1339155749636099,0.09827278141751042,0.0629652605459057,0.028647568287808126,0.007211538461538462,0.0017111567419575632,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.18652849740932642,0.16789982925441094,0.13994523881959234,0.09921828021647625,0.06539948453608248,0.029296875,0.007343124165554072,0.002229654403567447,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19682886823400766,0.1661503801745987,0.12903225806451613,0.10128913443830571,0.06196319018404908,0.03143149982917663,0.00914733747141457,0.002148997134670487,0.0008200082000820008,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19123505976095617,0.16107016107016106,0.1405438435685915,0.10204081632653061,0.06840173506840173,0.03268845897264843,0.013019000703729768,0.0006925207756232687,0.0003862495171881035,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19829248141007988,0.1621770203408466,0.13760095722405025,0.10309278350515463,0.06553164150337296,0.03000319182891797,0.009100455022751138,0.0018288222384784199,0.000397456279809221,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1888772298006296,0.16770892552586697,0.13657957244655583,0.09680258140217073,0.06232813932172319,0.028236040609137057,0.008997000999666778,0.0018796992481203006,0.0011737089201877935,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2033898305084746,0.16289342904472667,0.13434579439252337,0.09853687667960585,0.06401491609695463,0.03071137574428079,0.007595772787318362,0.0010737294201861132,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.1974766867800329,0.1933404940923738,0.19113352800637112,0.1939655172413793,0.19933554817275748,0.18977332630469163,0.1965065502183406,0.1896233868843824,0.20264565156206024,0.19928037641848878,0.19763930826242107,0.19693654266958424,0.20134228187919462,0.20100502512562815
pct_interview_given_application,0.19726027397260273,0.19829248141007988,0.19966722129783693,0.18456805947193028,0.19693654266958424,0.20038964653492902,0.1940700808625337,0.19169329073482427,0.18862981399004453,0.18049636500376035,0.19501625135427952,0.19693654266958424,0.1991701244813278,0.19328859060402684
pct_interview_given_application,0.19693654266958424,0.18508997429305912,0.2049530315969257,0.2003338898163606,0.19443694301917364,0.19349637194302607,0.19380888290713325,0.19241047568145378,0.1972062448644207,0.1955458989679522,0.18696442482472087,0.19829248141007988,0.19287436378248057,0.19677507515714676
pct_interview_given_application,0.20196353436185133,0.18917498686284814,0.19485791610284167,0.192102454642476,0.19230769230769232,0.19715224534501644,0.19501625135427952,0.18789144050104384,0.19464720194647203,0.1938610662358643,0.18828451882845187,0.20258863252673046,0.18838304552590268,0.20022246941045607
pct_interview_given_application,0.18652849740932642,0.19758507135016465,0.20298844093600227,0.193756727664155,0.1986754966887417,0.19344438473938744,0.1906779661016949,0.1999444598722577,0.19763930826242107,0.19699042407660738,0.19972260748959778,0.18475750577367206,0.20134228187919462,0.19427954668105774
pct_interview_given_application,0.19682886823400766,0.19559902200489,0.18823529411764706,0.19736842105263158,0.19047619047619047,0.20128599384959464,0.18745118458734705,0.19448946515397084,0.20695602184535786,0.19618528610354224,0.1859504132231405,0.19856591285162714,0.20156774916013437,0.18745118458734705
pct_interview_given_application,0.19123505976095617,0.18982335881887688,0.20379281064251345,0.1986754966887417,0.20471993176002273,0.19736842105263158,0.19878520154610713,0.1895734597156398,0.19840176357123174,0.19602504764497686,0.19220501868659903,0.19575856443719414,0.1888276947285602,0.19072847682119207
pct_interview_given_application,0.19829248141007988,0.1910828025477707,0.19983347210657784,0.20050125313283207,0.1981833195706028,0.19032513877874702,0.19796535606268903,0.19758507135016465,0.20247469066366705,0.1933404940923738,0.19894998618402873,0.19433198380566802,0.2000555709919422,0.19900497512437812
pct_interview_given_application,0.1888772298006296,0.19736842105263158,0.19845644983461963,0.1895235588312714,0.18982335881887688,0.1893740136770121,0.19042581327691088,0.20168067226890757,0.2003338898163606,0.19807427785419532,0.20173718128327262,0.19169329073482427,0.1907790143084261,0.19184652278177458
pct_interview_given_application,0.2033898305084746,0.19189765458422176,0.19543973941368079,0.19256485691361327,0.1926163723916533,0.18745118458734705,0.18907563025210083,0.19438444924406048,0.19427954668105774,0.18769551616266944,0.19313304721030042,0.195492804778713,0.19528071602929212,0.19082957858468064
pct_of_app_match_via_signal_given_matched,0.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
