Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,271.0,271.0,273.0,275.0,275.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,271.0,271.0,272.0,278.0,278.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,271.0,271.0,273.0,278.0,275.0
unmatched_applicants,281.0,269.0,269.0,269.0,269.0,269.0,269.0,272.0,271.0,275.0,275.0,279.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,271.0,272.0,271.0,276.0,278.0
unmatched_applicants,280.0,269.0,269.0,269.0,269.0,269.0,269.0,272.0,272.0,273.0,279.0,276.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,270.0,273.0,271.0,273.0,277.0,275.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,273.0,272.0,271.0,277.0,278.0
unmatched_applicants,283.0,269.0,269.0,269.0,269.0,269.0,271.0,271.0,271.0,273.0,277.0,277.0
unmatched_applicants,284.0,269.0,269.0,269.0,269.0,269.0,269.0,272.0,271.0,273.0,276.0,278.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,6.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,9.0,9.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,9.0,6.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,10.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,9.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,10.0,7.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,8.0,6.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,8.0,9.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,7.0,9.0
reviews_per_program,296.2857142857143,41.214285714285715,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.71428571428572,192.0,213.57142857142858,234.57142857142858
