Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,1431.0,1262.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1445.0,1267.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1431.0,1269.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1438.0,1262.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1443.0,1268.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1453.0,1261.0,1266.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1456.0,1265.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1449.0,1260.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1446.0,1263.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unmatched_applicants,1456.0,1265.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0
unfilled_spots,173.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,187.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,173.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,180.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,185.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,195.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,198.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,191.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,188.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,198.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,236.78217821782178,237.29207920792078,241.2128712871287,239.27722772277227,239.33415841584159,239.9628712871287,237.31683168316832,209.14851485148515,147.93316831683168,97.89108910891089
reviews_per_program,240.740099009901,239.92821782178217,238.40594059405942,239.03465346534654,236.8539603960396,240.759900990099,239.1757425742574,208.96782178217822,155.15346534653466,100.07673267326733
reviews_per_program,238.35643564356437,240.04950495049505,240.19306930693068,239.34158415841586,239.8391089108911,238.99257425742573,236.51980198019803,215.3490099009901,148.7871287128713,95.89356435643565
reviews_per_program,239.25247524752476,239.67079207920793,239.4529702970297,238.0148514851485,241.36138613861385,237.06683168316832,235.80940594059405,208.65594059405942,152.1509900990099,99.83663366336634
reviews_per_program,238.84405940594058,238.1757425742574,240.93316831683168,238.21534653465346,240.11881188118812,238.8589108910891,237.47277227722773,216.65346534653466,151.90594059405942,99.3019801980198
reviews_per_program,241.6460396039604,239.240099009901,238.22277227722773,240.41831683168317,240.34653465346534,238.34158415841586,238.5519801980198,214.36138613861385,145.52227722772278,100.17574257425743
reviews_per_program,238.00742574257427,240.47277227722773,238.78465346534654,239.45544554455446,237.73267326732673,239.14356435643563,236.53217821782178,212.3910891089109,151.63118811881188,100.87376237623762
reviews_per_program,238.93069306930693,239.35643564356437,240.49257425742573,240.74257425742573,239.6361386138614,237.509900990099,238.15594059405942,212.509900990099,153.59653465346534,97.00742574257426
reviews_per_program,238.79207920792078,239.40841584158414,240.49257425742573,240.75247524752476,240.6361386138614,239.36138613861385,237.15346534653466,212.0049504950495,151.1509900990099,92.45049504950495
reviews_per_program,240.8539603960396,239.39356435643563,239.17079207920793,240.33168316831683,240.80940594059405,241.46782178217822,236.12376237623764,214.77970297029702,150.01237623762376,97.40841584158416
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9996440919259711,0.9900178719323482,0.9535451390213204,0.8803418803418803
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997457799471222,0.9923733984136669,0.9534324942791762,0.8806228373702422
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999389871873093,0.9991864544668735,0.989145124024587,0.9506026853829722,0.8819439734111103
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9992881838519423,0.9918918918918919,0.9544535571237841,0.8813053360018996
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997457799471222,0.9925464214105135,0.9526315789473684,0.8812858160116646
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997966136167183,0.9882742687764264,0.9507383523486092,0.8812012215812691
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9994407158836689,0.9910216178521618,0.9515692331159669,0.8799647254349965
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999491559894245,0.9902366734951837,0.9509515999847439,0.8816766710753892
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9996440919259711,0.9899306917745521,0.9528478235989776,0.8834661692385959
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9996440919259711,0.9921105396216546,0.9523555216479115,0.8810994231421785
pct_interview_given_nosignal,0.274513903407903,0.24821791160841578,0.21677998547758928,0.189165534237741,0.1573122435061439,0.12252498293091676,0.08537973864665545,0.048048536063486906,0.017663977551736234,0.004502369668246445
pct_interview_given_nosignal,0.27000071972773726,0.24539523560377136,0.2195187165775401,0.18937926581811473,0.15922109061845308,0.12203716755072518,0.08450217115628482,0.04718563198182359,0.01766601288876436,0.0044633589370977785
pct_interview_given_nosignal,0.2727008390795049,0.24526690999124887,0.2177670696934197,0.1891089108910891,0.1569292099829321,0.12286226382216027,0.0856476381779304,0.04828043222482182,0.018923922721426855,0.003726980415083309
pct_interview_given_nosignal,0.2716795298888866,0.24566804562314937,0.2184890722198197,0.19028311941059264,0.15578568212516886,0.12433079297096429,0.08591606081494102,0.04743350380171551,0.01760818588787039,0.004169334544425749
pct_interview_given_nosignal,0.27214409335392203,0.24726451127010599,0.21704982320089006,0.19010473930906777,0.15671784113664536,0.1232071302849867,0.08605979962429555,0.04755544045688116,0.01808002030829114,0.003982183416418395
pct_interview_given_nosignal,0.26898847631241996,0.24612583668005356,0.21969984166982584,0.18816656165874335,0.15654617326284706,0.12352941176470589,0.08465832531280076,0.048651507139079855,0.01912132938766219,0.004405953336260542
pct_interview_given_nosignal,0.2731007227913265,0.24482012932366068,0.21914517366787895,0.18900881412100431,0.15853952635894467,0.12303051455923414,0.0857098352782357,0.04755539352695751,0.018455238633154476,0.004653971339784091
pct_interview_given_nosignal,0.2720454168738604,0.24600201237395902,0.2174762425085262,0.1878846109852904,0.15708295002449194,0.1240510783771555,0.08550234084218444,0.048678892524263835,0.018780339376441784,0.003871501610662884
pct_interview_given_nosignal,0.2722033336097521,0.24594672688162839,0.2174762425085262,0.18787601509779253,0.15632839902502824,0.12289570674369957,0.08563790440842493,0.04803203939980246,0.018341934838239288,0.003113609869110334
pct_interview_given_nosignal,0.269873079492318,0.245962520200777,0.21876561303001033,0.18824203529681413,0.1561983961983962,0.12160713625666868,0.085671258130266,0.04737725783302191,0.01857914082242132,0.004442765394786551
pct_interview_given_application,0.274513903407903,0.2739240189431081,0.2694715238583889,0.27165142549757937,0.2715868074588121,0.270875238537315,0.2708389199447183,0.2713286424268725,0.269349908712331,0.27071048616551896
pct_interview_given_application,0.27000071972773726,0.27091436176249084,0.2726442127995349,0.2719270995133064,0.2744307078138553,0.26997851275355467,0.26868023368836774,0.27103459664767565,0.2690573770491803,0.2709562920467209
pct_interview_given_application,0.2727008390795049,0.2707774798927614,0.27061563511201797,0.27157838128529177,0.2710150162547087,0.27147169499235,0.2711913417052214,0.27105138209368096,0.2707970259763027,0.2682164525156783
pct_interview_given_application,0.2716795298888866,0.27120534561640863,0.27145205139602435,0.2730922024168556,0.2693057122346426,0.2741842860871835,0.27196371055438756,0.27112974167303366,0.27189894388072067,0.2717413800240076
