Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1126.0,721.0,700.0,695.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,685.0,687.0,720.0,762.0,759.0,807.0,827.0,880.0,874.0,900.0,923.0,939.0,972.0,998.0,1018.0,1031.0,1050.0,1050.0,1056.0,1048.0
unmatched_applicants,1143.0,705.0,707.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,692.0,688.0,713.0,758.0,771.0,809.0,848.0,870.0,891.0,907.0,947.0,952.0,954.0,990.0,1042.0,1006.0,1035.0,1053.0,1066.0,1066.0
unmatched_applicants,1144.0,721.0,721.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,685.0,730.0,757.0,763.0,785.0,810.0,854.0,867.0,910.0,941.0,968.0,962.0,970.0,991.0,1012.0,1060.0,1042.0,1068.0,1058.0
unmatched_applicants,1136.0,724.0,700.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,729.0,749.0,778.0,801.0,822.0,846.0,883.0,913.0,949.0,930.0,979.0,960.0,996.0,1013.0,1013.0,1044.0,1023.0,1058.0
unmatched_applicants,1127.0,725.0,703.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,687.0,724.0,761.0,756.0,788.0,829.0,851.0,875.0,929.0,934.0,963.0,986.0,971.0,1008.0,1041.0,1038.0,1038.0,1064.0,1082.0
unmatched_applicants,1130.0,719.0,702.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,698.0,727.0,752.0,755.0,793.0,828.0,873.0,896.0,915.0,927.0,947.0,978.0,984.0,1014.0,1015.0,1046.0,1037.0,1044.0,1046.0
unmatched_applicants,1130.0,723.0,718.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,705.0,734.0,751.0,793.0,829.0,846.0,918.0,909.0,938.0,939.0,976.0,983.0,1032.0,1027.0,1027.0,1063.0,1055.0,1057.0
unmatched_applicants,1129.0,731.0,707.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,738.0,748.0,752.0,793.0,829.0,875.0,870.0,927.0,923.0,952.0,966.0,999.0,993.0,1027.0,1044.0,1015.0,1047.0,1045.0
unmatched_applicants,1135.0,723.0,703.0,699.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,702.0,762.0,765.0,779.0,830.0,861.0,888.0,936.0,925.0,950.0,995.0,978.0,1015.0,1008.0,1010.0,1045.0,1051.0,1061.0
unmatched_applicants,1135.0,721.0,706.0,696.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,706.0,733.0,742.0,758.0,816.0,837.0,875.0,904.0,896.0,930.0,937.0,964.0,993.0,1018.0,998.0,1033.0,1043.0,1040.0,1057.0
