Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,878.0,696.0,678.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,681.0,680.0,701.0,695.0,720.0,726.0,738.0,753.0,774.0
unmatched_applicants,876.0,693.0,679.0,679.0,676.0,676.0,676.0,676.0,677.0,676.0,676.0,684.0,688.0,689.0,713.0,726.0,728.0,745.0,753.0,768.0
unmatched_applicants,898.0,684.0,679.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,688.0,692.0,715.0,726.0,728.0,742.0,758.0,768.0
unmatched_applicants,889.0,691.0,677.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,682.0,680.0,692.0,709.0,718.0,740.0,747.0,764.0,763.0
unmatched_applicants,886.0,683.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,683.0,684.0,696.0,703.0,732.0,726.0,738.0,753.0,780.0
unmatched_applicants,878.0,689.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,682.0,679.0,691.0,698.0,707.0,717.0,729.0,739.0,759.0,773.0
unmatched_applicants,885.0,697.0,679.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,681.0,681.0,682.0,703.0,726.0,730.0,747.0,750.0,759.0
unmatched_applicants,885.0,691.0,683.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,681.0,687.0,692.0,717.0,728.0,726.0,745.0,757.0,773.0
unmatched_applicants,911.0,700.0,679.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,679.0,686.0,697.0,716.0,722.0,734.0,746.0,763.0,774.0
unmatched_applicants,901.0,699.0,682.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,685.0,685.0,687.0,712.0,718.0,722.0,739.0,751.0,770.0
unfilled_spots,202.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,25.0,19.0,44.0,50.0,62.0,77.0,98.0
unfilled_spots,200.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,12.0,13.0,37.0,50.0,52.0,69.0,77.0,92.0
unfilled_spots,222.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,39.0,50.0,52.0,66.0,82.0,92.0
unfilled_spots,213.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,16.0,33.0,42.0,64.0,71.0,88.0,87.0
unfilled_spots,210.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,20.0,27.0,56.0,50.0,62.0,77.0,104.0
unfilled_spots,202.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.0,22.0,31.0,41.0,53.0,63.0,83.0,97.0
unfilled_spots,209.0,21.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,27.0,50.0,54.0,71.0,74.0,83.0
unfilled_spots,209.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,16.0,41.0,52.0,50.0,69.0,81.0,97.0
unfilled_spots,235.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,21.0,40.0,46.0,58.0,70.0,87.0,98.0
unfilled_spots,225.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,11.0,36.0,42.0,46.0,63.0,75.0,94.0
reviews_per_program,215.58983050847456,217.89830508474577,213.93898305084747,216.9322033898305,214.5220338983051,214.0135593220339,183.9322033898305,120.03389830508475,75.95593220338984,66.97627118644068,72.86440677966101,80.08813559322034,87.13559322033899,94.29830508474576,101.42372881355932,108.50847457627118,115.12203389830509,121.6135593220339,127.86101694915254,134.46101694915254
reviews_per_program,214.8508474576271,215.94915254237287,215.28474576271188,218.41016949152544,214.52542372881356,213.25084745762712,184.83389830508474,123.54237288135593,74.27796610169491,67.25762711864407,72.8542372881356,80.0271186440678,87.19322033898305,94.36949152542373,101.17627118644067,108.30169491525423,115.2271186440678,121.89152542372881,128.11525423728813,134.8406779661017
reviews_per_program,216.55254237288136,216.8508474576271,215.4372881355932,217.36949152542374,214.29491525423728,209.85762711864407,185.65084745762712,116.43050847457627,76.93559322033899,68.18305084745762,72.81694915254238,80.02372881355932,87.26440677966102,94.31864406779661,101.37627118644068,108.37288135593221,115.1864406779661,121.67118644067797,128.3864406779661,134.61694915254236
reviews_per_program,217.9050847457627,214.85762711864407,215.9457627118644,214.52542372881356,215.91186440677967,209.77627118644068,181.6542372881356,117.05762711864406,73.50847457627118,68.49491525423728,73.30169491525423,80.03050847457627,87.24406779661017,94.36949152542373,101.43389830508474,108.25084745762712,114.89152542372881,121.88474576271186,128.2,134.10169491525423
reviews_per_program,215.05762711864406,214.5050847457627,214.0271186440678,216.56949152542373,215.58983050847456,208.6813559322034,179.70508474576272,121.32203389830508,77.92542372881356,68.79661016949153,72.80677966101695,80.05762711864406,87.2677966101695,94.15593220338982,101.3864406779661,108.37288135593221,115.12203389830509,121.47118644067797,128.10508474576272,134.5491525423729
