Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,8498.0,6195.0,6191.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6209.0,6286.0,6443.0,6471.0,6585.0,6796.0,6946.0,7019.0,7058.0,7146.0
unmatched_applicants,8503.0,6197.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6204.0,6311.0,6440.0,6449.0,6611.0,6829.0,6910.0,6965.0,7096.0,7210.0
unmatched_applicants,8454.0,6192.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6215.0,6325.0,6444.0,6489.0,6622.0,6798.0,6904.0,6980.0,7059.0,7178.0
unmatched_applicants,8451.0,6203.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6192.0,6212.0,6261.0,6445.0,6473.0,6616.0,6778.0,6892.0,6949.0,7078.0,7200.0
unmatched_applicants,8404.0,6204.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6275.0,6444.0,6489.0,6667.0,6752.0,6896.0,6980.0,7051.0,7157.0
unmatched_applicants,8422.0,6204.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6202.0,6322.0,6461.0,6465.0,6633.0,6785.0,6901.0,6972.0,7072.0,7165.0
unmatched_applicants,8441.0,6196.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6214.0,6296.0,6484.0,6465.0,6614.0,6774.0,6915.0,6964.0,7077.0,7173.0
unmatched_applicants,8447.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6214.0,6322.0,6456.0,6441.0,6598.0,6778.0,6906.0,6959.0,7078.0,7186.0
unmatched_applicants,8464.0,6200.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6239.0,6310.0,6423.0,6471.0,6625.0,6764.0,6961.0,7035.0,7067.0,7173.0
unmatched_applicants,8429.0,6202.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6211.0,6310.0,6482.0,6508.0,6630.0,6762.0,6942.0,6964.0,7065.0,7208.0
unfilled_spots,2308.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,96.0,253.0,281.0,395.0,606.0,756.0,829.0,868.0,956.0
unfilled_spots,2313.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,121.0,250.0,259.0,421.0,639.0,720.0,775.0,906.0,1020.0
unfilled_spots,2264.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,135.0,254.0,299.0,432.0,608.0,714.0,790.0,869.0,988.0
unfilled_spots,2261.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,71.0,255.0,283.0,426.0,588.0,702.0,759.0,888.0,1010.0
unfilled_spots,2214.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,254.0,299.0,477.0,562.0,706.0,790.0,861.0,967.0
