Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,1147.0,848.0,844.0,844.0,844.0,844.0,846.0,859.0,858.0,869.0,884.0,899.0,902.0,920.0,935.0,942.0,959.0,963.0
unmatched_applicants,1155.0,844.0,844.0,844.0,844.0,844.0,846.0,857.0,858.0,873.0,883.0,900.0,903.0,910.0,929.0,940.0,944.0,975.0
unmatched_applicants,1152.0,852.0,844.0,844.0,844.0,844.0,845.0,861.0,861.0,871.0,880.0,903.0,913.0,920.0,935.0,942.0,953.0,963.0
unmatched_applicants,1152.0,844.0,844.0,844.0,844.0,844.0,844.0,852.0,862.0,869.0,878.0,900.0,908.0,924.0,941.0,939.0,957.0,956.0
unmatched_applicants,1127.0,850.0,844.0,844.0,844.0,844.0,845.0,854.0,852.0,874.0,891.0,900.0,918.0,924.0,934.0,943.0,960.0,974.0
unmatched_applicants,1129.0,846.0,844.0,844.0,844.0,844.0,846.0,853.0,862.0,867.0,889.0,899.0,916.0,923.0,929.0,944.0,975.0,963.0
unmatched_applicants,1142.0,844.0,844.0,844.0,844.0,846.0,850.0,863.0,853.0,867.0,889.0,903.0,911.0,916.0,934.0,943.0,971.0,962.0
unmatched_applicants,1156.0,846.0,844.0,844.0,844.0,844.0,849.0,853.0,855.0,881.0,894.0,902.0,901.0,920.0,931.0,937.0,967.0,971.0
unmatched_applicants,1133.0,845.0,844.0,844.0,844.0,844.0,844.0,858.0,856.0,869.0,881.0,907.0,912.0,913.0,925.0,939.0,955.0,974.0
unmatched_applicants,1149.0,846.0,844.0,844.0,844.0,845.0,848.0,863.0,852.0,870.0,885.0,900.0,907.0,925.0,931.0,945.0,962.0,975.0
unfilled_spots,303.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,14.0,25.0,40.0,55.0,58.0,76.0,91.0,98.0,115.0,119.0
unfilled_spots,311.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,14.0,29.0,39.0,56.0,59.0,66.0,85.0,96.0,100.0,131.0
unfilled_spots,308.0,8.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,27.0,36.0,59.0,69.0,76.0,91.0,98.0,109.0,119.0
unfilled_spots,308.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,25.0,34.0,56.0,64.0,80.0,97.0,95.0,113.0,112.0
unfilled_spots,283.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,30.0,47.0,56.0,74.0,80.0,90.0,99.0,116.0,130.0
unfilled_spots,285.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,18.0,23.0,45.0,55.0,72.0,79.0,85.0,100.0,131.0,119.0
unfilled_spots,298.0,0.0,0.0,0.0,0.0,2.0,6.0,19.0,9.0,23.0,45.0,59.0,67.0,72.0,90.0,99.0,127.0,118.0
