Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,110.0,77.0,76.0,76.0,76.0,78.0,77.0,79.0,79.0,78.0,78.0
unmatched_applicants,104.0,78.0,78.0,77.0,77.0,76.0,78.0,78.0,79.0,80.0,81.0
unmatched_applicants,110.0,77.0,76.0,77.0,76.0,76.0,77.0,76.0,81.0,80.0,81.0
unmatched_applicants,104.0,76.0,76.0,78.0,76.0,76.0,77.0,77.0,79.0,79.0,80.0
unmatched_applicants,109.0,77.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0,81.0,80.0
unmatched_applicants,114.0,76.0,76.0,77.0,76.0,77.0,77.0,78.0,77.0,79.0,83.0
unmatched_applicants,105.0,76.0,76.0,77.0,76.0,76.0,77.0,77.0,80.0,79.0,79.0
unmatched_applicants,106.0,77.0,76.0,76.0,77.0,76.0,78.0,78.0,76.0,79.0,79.0
unmatched_applicants,110.0,77.0,77.0,77.0,76.0,77.0,77.0,79.0,77.0,78.0,79.0
unmatched_applicants,111.0,80.0,76.0,77.0,76.0,77.0,77.0,79.0,78.0,79.0,81.0
unfilled_spots,34.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0
unfilled_spots,28.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,5.0
unfilled_spots,34.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0
unfilled_spots,28.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0
unfilled_spots,33.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,4.0
unfilled_spots,38.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,7.0
unfilled_spots,29.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0
unfilled_spots,30.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0
unfilled_spots,34.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0
unfilled_spots,35.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,5.0
reviews_per_program,89.8,76.25,40.6,18.025,15.5,16.25,19.5,22.75,26.0,29.1,32.4
reviews_per_program,93.775,78.85,39.05,24.15,24.625,16.25,19.5,22.75,26.0,29.225,32.375
reviews_per_program,91.75,84.0,45.275,22.925,23.075,17.975,19.5,22.75,26.0,29.25,32.475
reviews_per_program,90.725,77.5,45.2,17.1,17.025,16.25,19.5,22.75,26.0,29.15,32.5
reviews_per_program,91.7,82.275,42.975,28.975,17.25,18.475,19.5,22.75,26.0,29.25,32.5
reviews_per_program,93.0,82.975,48.25,28.325,18.975,16.25,19.5,22.75,26.0,29.25,32.5
reviews_per_program,91.775,85.625,46.85,28.625,17.2,16.25,19.5,22.75,26.0,29.225,32.5
reviews_per_program,93.475,78.65,45.375,26.9,22.55,16.25,19.5,22.75,26.0,29.15,32.5
reviews_per_program,93.5,78.225,44.25,26.5,17.5,18.8,19.5,22.75,26.0,29.15,32.425
reviews_per_program,91.55,78.5,34.75,20.275,17.275,16.25,19.5,22.75,26.0,29.225,32.5
pct_interview_given_signal,0.0,0.9076923076923077,0.8038461538461539,0.6615384615384615,0.5173076923076924,0.4153846153846154,0.34615384615384615,0.2967032967032967,0.25961538461538464,0.23195876288659795,0.20833333333333334
