Parameter,0,1,2,3,4
unmatched_applicants,3289.0,2470.0,2444.0,2435.0,2435.0
unmatched_applicants,3323.0,2479.0,2442.0,2439.0,2435.0
unmatched_applicants,3285.0,2483.0,2445.0,2437.0,2435.0
unmatched_applicants,3289.0,2471.0,2443.0,2438.0,2435.0
unmatched_applicants,3267.0,2459.0,2442.0,2436.0,2435.0
unmatched_applicants,3263.0,2478.0,2441.0,2440.0,2435.0
unmatched_applicants,3262.0,2470.0,2444.0,2439.0,2435.0
unmatched_applicants,3308.0,2467.0,2448.0,2438.0,2435.0
unmatched_applicants,3265.0,2479.0,2446.0,2437.0,2435.0
unmatched_applicants,3275.0,2465.0,2442.0,2436.0,2435.0
unfilled_spots,854.0,35.0,9.0,0.0,0.0
unfilled_spots,888.0,44.0,7.0,4.0,0.0
unfilled_spots,850.0,48.0,10.0,2.0,0.0
unfilled_spots,854.0,36.0,8.0,3.0,0.0
unfilled_spots,832.0,24.0,7.0,1.0,0.0
unfilled_spots,828.0,43.0,6.0,5.0,0.0
unfilled_spots,827.0,35.0,9.0,4.0,0.0
unfilled_spots,873.0,32.0,13.0,3.0,0.0
unfilled_spots,830.0,44.0,11.0,2.0,0.0
unfilled_spots,840.0,30.0,7.0,1.0,0.0
reviews_per_program,261.70746634026926,265.01591187270503,265.61933904528763,264.62301101591186,264.1811505507956
reviews_per_program,266.3341493268054,265.43084455324356,264.9020807833537,262.5752753977968,265.18482252141985
reviews_per_program,264.5030599755202,264.3671970624235,264.9020807833537,264.2276621787026,264.1799265605875
reviews_per_program,265.09914320685436,264.67564259485926,265.61321909424726,264.9718482252142,267.14075887392903
reviews_per_program,261.78335373317015,264.54712362301103,264.96695226438186,265.4149326805386,263.5214198286414
reviews_per_program,265.3831089351285,264.8078335373317,266.1982864137087,265.625458996328,264.35862913096696
reviews_per_program,264.7294981640147,265.17747858017134,263.72582619339045,265.3708690330477,265.0061199510404
reviews_per_program,261.91799265605874,264.843329253366,264.8139534883721,265.35373317013466,262.82741738066096
reviews_per_program,265.97552019583844,264.1028151774786,264.4577723378213,266.06976744186045,265.03182374541
reviews_per_program,263.4810281517748,264.6107711138311,264.76009791921666,264.563035495716,263.8470012239902
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998637045113806
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9997614828949162
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998296306392258
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9999318522556904
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9994888919176775
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9994207441733679
