Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1371.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1272.0,1274.0,1275.0,1287.0,1285.0,1299.0,1292.0,1309.0,1318.0
unmatched_applicants,1384.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1264.0,1259.0,1270.0,1277.0,1284.0,1292.0,1295.0,1293.0,1309.0,1320.0
unmatched_applicants,1378.0,1261.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1258.0,1263.0,1264.0,1271.0,1280.0,1285.0,1288.0,1296.0,1307.0,1314.0,1312.0
unmatched_applicants,1360.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1265.0,1260.0,1264.0,1265.0,1281.0,1293.0,1279.0,1290.0,1301.0,1318.0,1319.0
unmatched_applicants,1381.0,1260.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1258.0,1263.0,1272.0,1284.0,1288.0,1280.0,1288.0,1313.0,1306.0,1304.0
unmatched_applicants,1386.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1264.0,1272.0,1275.0,1271.0,1296.0,1287.0,1302.0,1312.0,1303.0,1324.0
unmatched_applicants,1359.0,1258.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1265.0,1263.0,1267.0,1281.0,1285.0,1292.0,1300.0,1304.0,1319.0,1308.0
unmatched_applicants,1369.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1266.0,1260.0,1270.0,1267.0,1279.0,1281.0,1301.0,1312.0,1317.0,1309.0
unmatched_applicants,1365.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1260.0,1258.0,1263.0,1265.0,1281.0,1269.0,1285.0,1275.0,1294.0,1300.0,1320.0,1318.0
unmatched_applicants,1366.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1259.0,1262.0,1260.0,1262.0,1263.0,1261.0,1274.0,1283.0,1282.0,1311.0,1299.0,1319.0,1312.0
unfilled_spots,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,16.0,17.0,29.0,27.0,41.0,34.0,51.0,60.0
unfilled_spots,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,12.0,19.0,26.0,34.0,37.0,35.0,51.0,62.0
unfilled_spots,120.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,13.0,22.0,27.0,30.0,38.0,49.0,56.0,54.0
unfilled_spots,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,7.0,23.0,35.0,21.0,32.0,43.0,60.0,61.0
unfilled_spots,123.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,14.0,26.0,30.0,22.0,30.0,55.0,48.0,46.0
unfilled_spots,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,17.0,13.0,38.0,29.0,44.0,54.0,45.0,66.0
unfilled_spots,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,9.0,23.0,27.0,34.0,42.0,46.0,61.0,50.0
unfilled_spots,111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,12.0,9.0,21.0,23.0,43.0,54.0,59.0,51.0
unfilled_spots,107.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,23.0,11.0,27.0,17.0,36.0,42.0,62.0,60.0
unfilled_spots,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,3.0,16.0,25.0,24.0,53.0,41.0,61.0,54.0
reviews_per_program,238.8490099009901,237.53217821782178,239.74752475247524,237.82673267326732,240.79950495049505,240.77475247524754,239.82920792079207,236.88118811881188,233.70049504950495,203.96782178217822,147.39356435643563,108.7549504950495,101.23267326732673,105.36138613861387,112.71782178217822,120.67079207920793,128.12128712871288,135.21782178217822,142.3960396039604,149.89356435643563,156.17821782178217,162.61633663366337,169.39356435643563,174.3391089108911,181.33663366336634,184.62623762376236,189.60148514851485,194.81683168316832,198.7871287128713
