Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,108.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,96.0,96.0,97.0,96.0,97.0,98.0,99.0,99.0,99.0,101.0,100.0,102.0,102.0,102.0,106.0,102.0,106.0,109.0,105.0,110.0,106.0
unmatched_applicants,112.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,97.0,99.0,97.0,98.0,101.0,101.0,100.0,99.0,101.0,102.0,102.0,106.0,102.0,105.0,106.0,106.0,107.0,106.0
unmatched_applicants,111.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,98.0,97.0,98.0,98.0,98.0,99.0,99.0,100.0,101.0,102.0,101.0,101.0,101.0,104.0,106.0,105.0,107.0,110.0,102.0,105.0
unmatched_applicants,111.0,95.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,98.0,97.0,99.0,99.0,99.0,101.0,99.0,100.0,101.0,100.0,101.0,100.0,105.0,108.0,107.0,105.0,107.0,105.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,96.0,96.0,96.0,98.0,98.0,99.0,97.0,101.0,98.0,99.0,102.0,101.0,103.0,104.0,104.0,104.0,105.0,106.0,105.0,108.0,109.0
unmatched_applicants,109.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,98.0,98.0,97.0,97.0,98.0,99.0,99.0,100.0,98.0,100.0,102.0,102.0,103.0,103.0,105.0,107.0,108.0,105.0,107.0
unmatched_applicants,109.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,95.0,96.0,98.0,99.0,97.0,97.0,99.0,99.0,100.0,102.0,100.0,102.0,103.0,104.0,105.0,106.0,104.0,101.0,109.0,105.0
unmatched_applicants,114.0,95.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,97.0,99.0,97.0,98.0,100.0,99.0,100.0,100.0,100.0,102.0,103.0,102.0,106.0,104.0,104.0,105.0,105.0,105.0
unmatched_applicants,113.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,98.0,96.0,97.0,97.0,97.0,98.0,99.0,99.0,101.0,101.0,99.0,100.0,101.0,103.0,105.0,102.0,106.0,105.0,105.0,108.0,107.0
unmatched_applicants,111.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,96.0,96.0,98.0,98.0,97.0,98.0,98.0,99.0,100.0,103.0,101.0,101.0,102.0,102.0,106.0,101.0,106.0,106.0,105.0,108.0
unfilled_spots,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,7.0,7.0,7.0,11.0,7.0,11.0,14.0,10.0,15.0,11.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,6.0,6.0,5.0,4.0,6.0,7.0,7.0,11.0,7.0,10.0,11.0,11.0,12.0,11.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,9.0,11.0,10.0,12.0,15.0,7.0,10.0
unfilled_spots,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,10.0,13.0,12.0,10.0,12.0,10.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,6.0,3.0,4.0,7.0,6.0,8.0,9.0,9.0,9.0,10.0,11.0,10.0,13.0,14.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,7.0,7.0,8.0,8.0,10.0,12.0,13.0,10.0,12.0
unfilled_spots,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,7.0,5.0,7.0,8.0,9.0,10.0,11.0,9.0,6.0,14.0,10.0
unfilled_spots,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,7.0,8.0,7.0,11.0,9.0,9.0,10.0,10.0,10.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,4.0,5.0,6.0,8.0,10.0,7.0,11.0,10.0,10.0,13.0,12.0
unfilled_spots,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,8.0,6.0,6.0,7.0,7.0,11.0,6.0,11.0,11.0,10.0,13.0
reviews_per_program,66.8051948051948,69.59740259740259,65.9090909090909,62.311688311688314,57.87012987012987,43.896103896103895,27.22077922077922,21.285714285714285,21.48051948051948,21.181818181818183,23.194805194805195,24.51948051948052,26.805194805194805,28.935064935064936,31.181818181818183,33.16883116883117,35.35064935064935,37.324675324675326,39.45454545454545,40.55844155844156,43.16883116883117,44.94805194805195,46.41558441558441,48.41558441558441,49.96103896103896,50.84415584415584,53.01298701298701,52.62337662337662,55.02597402597402,56.35064935064935,57.51948051948052,58.54545454545455,58.55844155844156,60.33766233766234,61.33766233766234,61.701298701298704
