Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
unmatched_applicants,725.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,662.0,661.0,667.0,673.0,673.0,676.0,687.0,675.0,679.0,694.0,691.0,694.0,693.0,696.0,694.0,713.0,696.0,716.0,712.0,705.0,708.0,706.0
unmatched_applicants,726.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,663.0,671.0,669.0,671.0,674.0,677.0,688.0,676.0,690.0,694.0,686.0,695.0,699.0,693.0,715.0,702.0,707.0,709.0,710.0,715.0,713.0
unmatched_applicants,734.0,661.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,670.0,672.0,665.0,670.0,681.0,682.0,685.0,689.0,698.0,695.0,697.0,699.0,698.0,695.0,704.0,709.0,716.0,709.0,712.0,722.0
unmatched_applicants,714.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,674.0,661.0,670.0,673.0,688.0,681.0,679.0,691.0,699.0,705.0,693.0,704.0,712.0,696.0,707.0,705.0,709.0,714.0,707.0
unmatched_applicants,719.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,663.0,666.0,669.0,672.0,678.0,685.0,688.0,678.0,692.0,697.0,695.0,703.0,699.0,711.0,710.0,710.0,709.0,708.0,715.0,714.0
unmatched_applicants,720.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,665.0,668.0,664.0,673.0,673.0,682.0,680.0,691.0,693.0,702.0,695.0,691.0,700.0,709.0,701.0,697.0,709.0,713.0,715.0,705.0
unmatched_applicants,728.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,661.0,670.0,669.0,676.0,671.0,681.0,681.0,686.0,698.0,691.0,687.0,695.0,703.0,697.0,701.0,709.0,701.0,701.0,717.0,715.0,714.0
unmatched_applicants,715.0,664.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,665.0,670.0,667.0,672.0,675.0,675.0,687.0,677.0,691.0,694.0,699.0,701.0,693.0,698.0,703.0,706.0,709.0,708.0,705.0,714.0
unmatched_applicants,728.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,666.0,666.0,668.0,669.0,676.0,686.0,682.0,686.0,688.0,700.0,688.0,708.0,704.0,706.0,706.0,707.0,713.0,719.0,712.0,697.0
unmatched_applicants,717.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,661.0,662.0,667.0,673.0,668.0,682.0,686.0,686.0,695.0,688.0,697.0,695.0,694.0,705.0,703.0,707.0,699.0,711.0,710.0,700.0,709.0
unfilled_spots,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,12.0,12.0,15.0,26.0,14.0,18.0,33.0,30.0,33.0,32.0,35.0,33.0,52.0,35.0,55.0,51.0,44.0,47.0,45.0
unfilled_spots,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,8.0,10.0,13.0,16.0,27.0,15.0,29.0,33.0,25.0,34.0,38.0,32.0,54.0,41.0,46.0,48.0,49.0,54.0,52.0
unfilled_spots,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,4.0,9.0,20.0,21.0,24.0,28.0,37.0,34.0,36.0,38.0,37.0,34.0,43.0,48.0,55.0,48.0,51.0,61.0
unfilled_spots,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,9.0,12.0,27.0,20.0,18.0,30.0,38.0,44.0,32.0,43.0,51.0,35.0,46.0,44.0,48.0,53.0,46.0
unfilled_spots,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,11.0,17.0,24.0,27.0,17.0,31.0,36.0,34.0,42.0,38.0,50.0,49.0,49.0,48.0,47.0,54.0,53.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,3.0,12.0,12.0,21.0,19.0,30.0,32.0,41.0,34.0,30.0,39.0,48.0,40.0,36.0,48.0,52.0,54.0,44.0
unfilled_spots,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,8.0,15.0,10.0,20.0,20.0,25.0,37.0,30.0,26.0,34.0,42.0,36.0,40.0,48.0,40.0,40.0,56.0,54.0,53.0
unfilled_spots,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,6.0,11.0,14.0,14.0,26.0,16.0,30.0,33.0,38.0,40.0,32.0,37.0,42.0,45.0,48.0,47.0,44.0,53.0
unfilled_spots,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,7.0,8.0,15.0,25.0,21.0,25.0,27.0,39.0,27.0,47.0,43.0,45.0,45.0,46.0,52.0,58.0,51.0,36.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,12.0,7.0,21.0,25.0,25.0,34.0,27.0,36.0,34.0,33.0,44.0,42.0,46.0,38.0,50.0,49.0,39.0,48.0
reviews_per_program,217.2962962962963,215.83333333333334,218.50925925925927,215.93055555555554,220.5185185185185,217.4351851851852,215.375,201.67592592592592,160.86574074074073,123.83796296296296,103.78703703703704,88.5324074074074,90.55092592592592,95.79629629629629,102.27314814814815,109.38425925925925,116.27777777777777,123.00462962962963,129.94907407407408,135.91203703703704,141.95833333333334,147.86111111111111,153.31944444444446,158.0462962962963,163.90277777777777,167.02314814814815,173.99537037037038,178.4351851851852,180.31944444444446,183.81944444444446,187.34259259259258,191.80092592592592,192.87037037037038,195.16666666666666,198.83796296296296,201.20833333333334,204.19444444444446,204.37962962962962
reviews_per_program,218.81944444444446,214.61574074074073,220.03703703703704,217.48611111111111,217.00462962962962,219.41666666666666,216.88888888888889,204.38888888888889,162.95833333333334,131.88888888888889,104.34722222222223,92.88425925925925,90.65277777777777,96.375,102.48148148148148,109.29166666666667,116.26851851851852,123.04166666666667,129.375,135.1712962962963,141.72222222222223,147.91203703703704,153.44907407407408,158.17592592592592,163.1712962962963,167.37962962962962,173.06944444444446,177.45833333333334,180.50925925925927,185.5462962962963,187.74537037037038,191.64814814814815,194.43055555555554,197.2685185185185,197.35185185185185,202.57407407407408,203.7314814814815,204.99537037037038
reviews_per_program,215.30092592592592,217.99074074074073,216.59259259259258,218.0787037037037,216.0,213.96296296296296,216.69444444444446,205.875,163.13888888888889,129.77314814814815,98.87037037037037,90.01388888888889,88.7175925925926,95.76851851851852,102.31018518518519,108.9675925925926,116.31944444444444,123.24537037037037,129.36111111111111,135.0601851851852,141.4212962962963,147.48611111111111,153.08796296296296,157.98611111111111,163.85185185185185,168.30092592592592,172.63888888888889,175.1898148148148,180.9212962962963,183.81944444444446,188.36574074074073,192.38425925925927,194.6898148148148,196.03240740740742,199.3101851851852,201.64814814814815,202.4212962962963,205.5601851851852
reviews_per_program,219.5,213.12962962962962,218.09259259259258,218.9398148148148,216.11111111111111,217.42592592592592,214.71759259259258,202.2037037037037,167.15277777777777,122.97222222222223,101.20833333333333,91.04166666666667,91.63888888888889,95.34722222222223,102.25462962962963,109.5925925925926,116.45370370370371,123.05092592592592,128.93055555555554,135.75925925925927,141.75,148.4537037037037,152.87962962962962,158.6712962962963,162.78703703703704,169.1851851851852,172.51388888888889,179.08796296296296,180.90740740740742,184.35185185185185,186.6435185185185,189.94907407407408,193.90277777777777,197.6898148148148,198.32407407407408,200.69444444444446,202.3287037037037,204.4537037037037
reviews_per_program,213.53240740740742,217.99537037037038,219.375,214.91666666666666,215.61574074074073,219.75925925925927,214.33796296296296,202.01388888888889,165.66666666666666,127.32870370370371,100.63425925925925,92.22685185185185,88.70833333333333,95.81944444444444,102.08796296296296,109.36111111111111,116.14814814814815,122.70833333333333,129.05092592592592,135.49537037037038,142.09259259259258,148.27777777777777,153.6435185185185,158.77314814814815,163.2685185185185,168.19444444444446,174.09722222222223,177.33333333333334,180.56944444444446,185.96296296296296,188.52777777777777,190.72222222222223,193.45833333333334,196.50925925925927,199.96759259259258,198.37962962962962,202.3148148148148,203.83796296296296
reviews_per_program,216.11574074074073,218.9351851851852,217.625,215.99074074074073,220.67592592592592,216.40740740740742,213.50925925925927,201.41203703703704,167.63425925925927,123.62962962962963,98.3425925925926,92.06944444444444,92.88425925925925,95.91203703703704,102.33333333333333,109.36111111111111,115.69907407407408,122.79629629629629,129.375,135.9212962962963,141.3935185185185,147.8101851851852,152.62037037037038,158.30092592592592,163.38888888888889,167.76388888888889,172.27777777777777,177.55555555555554,181.08796296296296,181.85185185185185,189.91203703703704,190.99074074074073,192.90740740740742,194.27777777777777,197.80092592592592,198.22685185185185,202.15740740740742,205.59722222222223
reviews_per_program,214.78240740740742,215.65740740740742,213.13888888888889,216.06944444444446,217.41203703703704,217.47685185185185,214.11111111111111,202.12037037037038,164.6712962962963,127.41203703703704,98.93981481481481,91.97222222222223,89.8425925925926,95.12037037037037,102.33796296296296,109.41666666666667,116.02314814814815,123.01851851851852,129.32407407407408,135.78240740740742,141.9398148148148,147.19907407407408,153.84722222222223,158.9212962962963,164.46296296296296,168.24074074074073,173.6851851851852,177.43055555555554,181.15740740740742,184.52314814814815,187.7685185185185,190.59259259259258,194.62962962962962,195.8148148148148,197.59722222222223,201.3287037037037,201.21759259259258,202.55555555555554
reviews_per_program,212.875,216.2962962962963,216.5462962962963,216.46296296296296,217.3564814814815,215.5,215.5,198.12962962962962,163.0,126.55555555555556,99.49537037037037,91.95833333333333,89.81944444444444,95.74074074074075,102.27314814814815,109.08796296296296,116.17129629629629,123.11111111111111,129.50925925925927,135.80092592592592,142.16203703703704,147.77777777777777,153.0,158.14814814814815,163.08333333333334,168.08333333333334,172.43055555555554,176.90277777777777,180.23611111111111,184.89814814814815,189.4351851851852,190.66203703703704,192.7037037037037,194.22685185185185,199.90277777777777,198.99074074074073,202.94907407407408,203.4212962962963
reviews_per_program,217.2962962962963,216.83333333333334,219.26388888888889,219.1064814814815,213.53240740740742,217.92592592592592,211.8101851851852,204.1064814814815,162.70833333333334,134.00462962962962,97.54629629629629,85.7824074074074,91.85648148148148,95.81481481481481,102.42129629629629,109.38888888888889,116.02777777777777,123.09722222222223,129.13888888888889,136.06944444444446,142.09722222222223,148.12037037037038,153.88888888888889,157.65740740740742,164.0462962962963,169.22222222222223,172.46759259259258,177.41666666666666,181.75,185.17592592592592,187.9212962962963,190.25462962962962,195.01388888888889,195.50462962962962,199.3101851851852,201.19444444444446,201.61111111111111,206.05092592592592
reviews_per_program,215.25,218.13425925925927,217.4212962962963,220.24074074074073,214.47222222222223,217.53703703703704,216.875,202.35185185185185,165.23611111111111,124.26388888888889,105.12037037037037,91.18518518518519,91.24537037037037,95.0,102.47222222222223,109.32870370370371,116.31018518518519,122.95370370370371,128.94907407407408,135.14814814814815,142.53703703703704,148.0462962962963,153.9398148148148,157.30092592592592,163.29166666666666,167.40740740740742,172.2962962962963,177.80555555555554,180.5462962962963,184.21759259259258,188.6851851851852,192.75462962962962,192.92592592592592,195.58796296296296,200.49537037037038,199.6898148148148,202.36574074074073,205.7685185185185
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9994758360415138,0.9917340521114106,0.9735849056603774,0.9213451723414668,0.8593119959677419,0.7958586669725823,0.7311918405972346,0.6774978110711158,0.6307998732515504,0.5897913404156262,0.5548256091734353,0.5244834205276826,0.496455164059995,0.47467384269509827,0.45445651110458857,0.43631410858538416,0.4207808678322312,0.4081961450582928,0.3936107109566986,0.38625717215954763,0.3707793417236517,0.3615536298064449,0.35777555264576755,0.3509633547412165,0.34436316908021547,0.33635858939390284,0.3344935189630341,0.33055792769712494,0.3244545856713777,0.3206322910195348,0.31594340905999185,0.315657137679518
