Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1589.0,1218.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1236.0,1252.0,1245.0,1287.0,1309.0,1327.0,1322.0,1347.0,1370.0,1384.0,1408.0,1426.0,1404.0,1432.0,1459.0,1460.0,1457.0,1471.0,1494.0
unmatched_applicants,1565.0,1217.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1238.0,1262.0,1247.0,1271.0,1303.0,1322.0,1320.0,1346.0,1366.0,1394.0,1409.0,1404.0,1416.0,1429.0,1460.0,1469.0,1485.0,1480.0,1507.0
unmatched_applicants,1582.0,1224.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1225.0,1233.0,1252.0,1248.0,1278.0,1313.0,1329.0,1345.0,1351.0,1375.0,1389.0,1412.0,1403.0,1430.0,1446.0,1442.0,1471.0,1464.0,1493.0,1481.0
unmatched_applicants,1586.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1213.0,1212.0,1214.0,1232.0,1266.0,1253.0,1285.0,1309.0,1329.0,1318.0,1358.0,1365.0,1381.0,1404.0,1422.0,1443.0,1421.0,1471.0,1452.0,1469.0,1462.0,1501.0
unmatched_applicants,1600.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1234.0,1243.0,1246.0,1294.0,1308.0,1324.0,1343.0,1359.0,1373.0,1380.0,1395.0,1411.0,1427.0,1441.0,1477.0,1479.0,1469.0,1449.0,1503.0
unmatched_applicants,1570.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1219.0,1244.0,1247.0,1260.0,1285.0,1310.0,1322.0,1333.0,1342.0,1370.0,1382.0,1422.0,1397.0,1425.0,1433.0,1461.0,1465.0,1462.0,1497.0,1511.0
unmatched_applicants,1561.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1228.0,1229.0,1265.0,1250.0,1296.0,1322.0,1325.0,1329.0,1349.0,1365.0,1387.0,1401.0,1405.0,1420.0,1416.0,1451.0,1461.0,1465.0,1469.0,1494.0
unmatched_applicants,1576.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1236.0,1250.0,1252.0,1279.0,1316.0,1340.0,1337.0,1365.0,1361.0,1378.0,1408.0,1422.0,1420.0,1412.0,1455.0,1477.0,1460.0,1477.0,1479.0
unmatched_applicants,1582.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1235.0,1251.0,1246.0,1284.0,1295.0,1327.0,1327.0,1350.0,1369.0,1379.0,1413.0,1405.0,1417.0,1428.0,1468.0,1460.0,1469.0,1467.0,1495.0
unmatched_applicants,1597.0,1216.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1239.0,1249.0,1259.0,1277.0,1296.0,1332.0,1341.0,1346.0,1368.0,1385.0,1403.0,1418.0,1425.0,1425.0,1462.0,1473.0,1470.0,1480.0,1494.0
unfilled_spots,377.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,40.0,33.0,75.0,97.0,115.0,110.0,135.0,158.0,172.0,196.0,214.0,192.0,220.0,247.0,248.0,245.0,259.0,282.0
unfilled_spots,353.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,50.0,35.0,59.0,91.0,110.0,108.0,134.0,154.0,182.0,197.0,192.0,204.0,217.0,248.0,257.0,273.0,268.0,295.0
unfilled_spots,370.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,21.0,40.0,36.0,66.0,101.0,117.0,133.0,139.0,163.0,177.0,200.0,191.0,218.0,234.0,230.0,259.0,252.0,281.0,269.0
unfilled_spots,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,54.0,41.0,73.0,97.0,117.0,106.0,146.0,153.0,169.0,192.0,210.0,231.0,209.0,259.0,240.0,257.0,250.0,289.0
unfilled_spots,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,31.0,34.0,82.0,96.0,112.0,131.0,147.0,161.0,168.0,183.0,199.0,215.0,229.0,265.0,267.0,257.0,237.0,291.0
unfilled_spots,358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,35.0,48.0,73.0,98.0,110.0,121.0,130.0,158.0,170.0,210.0,185.0,213.0,221.0,249.0,253.0,250.0,285.0,299.0
unfilled_spots,349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,53.0,38.0,84.0,110.0,113.0,117.0,137.0,153.0,175.0,189.0,193.0,208.0,204.0,239.0,249.0,253.0,257.0,282.0
unfilled_spots,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,38.0,40.0,67.0,104.0,128.0,125.0,153.0,149.0,166.0,196.0,210.0,208.0,200.0,243.0,265.0,248.0,265.0,267.0
unfilled_spots,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,39.0,34.0,72.0,83.0,115.0,115.0,138.0,157.0,167.0,201.0,193.0,205.0,216.0,256.0,248.0,257.0,255.0,283.0
unfilled_spots,385.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,37.0,47.0,65.0,84.0,120.0,129.0,134.0,156.0,173.0,191.0,206.0,213.0,213.0,250.0,261.0,258.0,268.0,282.0
