Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,623.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,620.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,609.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,609.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,609.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,612.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,611.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,625.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,610.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unmatched_applicants,610.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
unfilled_spots,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,417.9818181818182,420.6,405.05454545454546,245.01818181818183,92.21818181818182,79.43636363636364,85.30909090909091,99.50909090909092,113.72727272727273,127.92727272727272,141.8181818181818
