Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,599.5833333333334,596.9166666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.5833333333333,499.75
reviews_per_program,600.1666666666666,600.0,142.75,150.25,200.33333333333334,250.41666666666666,300.5,350.4166666666667,400.5833333333333,450.4166666666667,500.5833333333333
reviews_per_program,598.9166666666666,598.3333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.4166666666667,400.3333333333333,450.4166666666667,500.1666666666667
reviews_per_program,599.0833333333334,598.6666666666666,142.41666666666666,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.3333333333333,500.4166666666667
reviews_per_program,599.5833333333334,599.0833333333334,143.25,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.5,450.25,499.75
reviews_per_program,597.9166666666666,598.3333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.5,450.5,500.4166666666667
reviews_per_program,598.0,597.4166666666666,143.0,150.25,200.33333333333334,250.41666666666666,300.5,350.4166666666667,400.6666666666667,450.4166666666667,500.3333333333333
reviews_per_program,600.1666666666666,598.75,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.5833333333333,500.0833333333333
reviews_per_program,599.75,599.3333333333334,142.41666666666666,150.25,200.33333333333334,250.41666666666666,300.5,350.5,400.5,450.5833333333333,500.1666666666667
reviews_per_program,599.75,599.8333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.5,500.5833333333333
pct_interview_given_signal,0.0,1.0,0.8685524126455907,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21713810316139767,0.1930830405030516,0.17408704352176088
pct_interview_given_signal,0.0,1.0,0.867720465890183,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.2482758620689655,0.2171832743915124,0.19315448658649398,0.17379723655734977
pct_interview_given_signal,0.0,1.0,0.8685524126455907,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.2482758620689655,0.21731890091590342,0.19315448658649398,0.17394201932689105
pct_interview_given_signal,0.0,1.0,0.8668885191347754,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21713810316139767,0.19319022945965952,0.17385512073272272
pct_interview_given_signal,0.0,1.0,0.8635607321131448,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21722846441947566,0.1932259855635758,0.17408704352176088
pct_interview_given_signal,0.0,1.0,0.8685524126455907,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21722846441947566,0.19311875693673697,0.17385512073272272
pct_interview_given_signal,0.0,1.0,0.8660565723793677,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.2482758620689655,0.21713810316139767,0.19315448658649398,0.17388407728181213
pct_interview_given_signal,0.0,1.0,0.8685524126455907,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21713810316139767,0.1930830405030516,0.17397100483252792
pct_interview_given_signal,0.0,1.0,0.8660565723793677,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24821683309557774,0.21722846441947566,0.1930830405030516,0.17394201932689105
pct_interview_given_signal,0.0,1.0,0.8685524126455907,0.5790349417637272,0.43427620632279534,0.3474209650582363,0.2895174708818636,0.24815783218445447,0.21713810316139767,0.19311875693673697,0.17379723655734977
pct_interview_given_nosignal,0.14510076441973593,0.06750990551661079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14495973340738683,0.06713138354296105,0.00016722408026755852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14526227911506887,0.06733546131630946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14522186674085408,0.06729454655931946,0.00033472803347280337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14510076441973593,0.0672434729811779,0.0009991673605328892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14550522648083625,0.06733546131630946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1454849498327759,0.06744823386114494,0.000501336898395722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14495973340738683,0.06728432563791009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14506044185077116,0.06721286602943408,0.000501002004008016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.14506044185077116,0.06715173563741095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.14510076441973593,0.145748987854251,0.14518147684605756,0.14491948917268185,0.1453027139874739,0.14510076441973593,0.14514110941192826,0.14526227911506887,0.1453229398663697,0.14522186674085408,0.14550522648083625
pct_interview_given_application,0.14495973340738683,0.145,0.14536340852130325,0.14518147684605756,0.14524207011686144,0.1454849498327759,0.14534317137686203,0.14518147684605756,0.1450402889691581,0.14538365130204706,0.14516129032258066
pct_interview_given_application,0.14526227911506887,0.14540389972144846,0.14550522648083625,0.14518147684605756,0.14538365130204706,0.14518147684605756,0.1451209341117598,0.1453027139874739,0.14538365130204706,0.14516129032258066,0.14540389972144846
pct_interview_given_application,0.14522186674085408,0.1453229398663697,0.1454646788351679,0.14528249373782354,0.14554579673776663,0.14522186674085408,0.14538365130204706,0.14497986390779058,0.14510076441973593,0.1451209341117598,0.14514110941192826
pct_interview_given_application,0.14510076441973593,0.14522186674085408,0.14485916470098514,0.14514110941192826,0.1451209341117598,0.14502014168634533,0.14540389972144846,0.14550522648083625,0.14520166898470097,0.14524207011686144,0.14538365130204706
pct_interview_given_application,0.14550522648083625,0.14540389972144846,0.1454849498327759,0.14506044185077116,0.14514110941192826,0.14518147684605756,0.14516129032258066,0.1453027139874739,0.14552550878171175,0.1451209341117598,0.14508060033351863
pct_interview_given_application,0.1454849498327759,0.14562700516111032,0.14528249373782354,0.14487926727726894,0.1453027139874739,0.14508060033351863,0.14522186674085408,0.14506044185077116,0.1454646788351679,0.14534317137686203,0.14520166898470097
pct_interview_given_application,0.14495973340738683,0.1453027139874739,0.14526227911506887,0.14528249373782354,0.14510076441973593,0.14497986390779058,0.14510076441973593,0.14556609035136642,0.145,0.1451209341117598,0.1454646788351679
pct_interview_given_application,0.14506044185077116,0.14516129032258066,0.14520166898470097,0.14520166898470097,0.14556609035136642,0.1454849498327759,0.145586389624878,0.14520166898470097,0.1454444134856506,0.14528249373782354,0.14526227911506887
