Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,3689.0,3313.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3320.0,3359.0,3362.0,3386.0,3406.0,3434.0
unmatched_applicants,3705.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3314.0,3315.0,3320.0,3332.0,3352.0,3370.0,3397.0,3415.0,3431.0
unmatched_applicants,3712.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3314.0,3317.0,3317.0,3340.0,3355.0,3359.0,3378.0,3403.0,3423.0
unmatched_applicants,3710.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3322.0,3329.0,3361.0,3346.0,3388.0,3415.0,3439.0
unmatched_applicants,3692.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3314.0,3340.0,3351.0,3354.0,3382.0,3403.0,3431.0
unmatched_applicants,3704.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3317.0,3312.0,3325.0,3350.0,3359.0,3390.0,3417.0,3435.0
unmatched_applicants,3685.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3317.0,3315.0,3324.0,3334.0,3358.0,3365.0,3386.0,3393.0,3432.0
unmatched_applicants,3701.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3313.0,3312.0,3313.0,3332.0,3353.0,3359.0,3395.0,3414.0,3432.0
unmatched_applicants,3711.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3316.0,3335.0,3351.0,3363.0,3377.0,3417.0,3434.0
unmatched_applicants,3689.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3320.0,3329.0,3355.0,3349.0,3390.0,3399.0,3437.0
unfilled_spots,377.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,50.0,74.0,94.0,122.0
unfilled_spots,393.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,20.0,40.0,58.0,85.0,103.0,119.0
unfilled_spots,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,28.0,43.0,47.0,66.0,91.0,111.0
unfilled_spots,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,49.0,34.0,76.0,103.0,127.0
unfilled_spots,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,39.0,42.0,70.0,91.0,119.0
unfilled_spots,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,38.0,47.0,78.0,105.0,123.0
unfilled_spots,373.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,12.0,22.0,46.0,53.0,74.0,81.0,120.0
unfilled_spots,389.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,41.0,47.0,83.0,102.0,120.0
unfilled_spots,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,39.0,51.0,65.0,105.0,122.0
unfilled_spots,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,43.0,37.0,78.0,87.0,125.0
reviews_per_program,642.3644067796611,648.4745762711865,634.8855932203389,280.2330508474576,92.33050847457628,109.57627118644068,131.4915254237288,153.38135593220338,175.30084745762713,197.07627118644066,218.8177966101695,240.6271186440678,262.2669491525424,283.59322033898303,304.45338983050846,325.635593220339
reviews_per_program,644.5508474576271,641.7754237288135,647.7966101694915,278.14830508474574,87.66101694915254,109.57627118644068,131.4915254237288,153.38135593220338,175.26694915254237,197.11016949152543,218.97881355932202,240.58474576271186,262.1864406779661,283.6228813559322,304.7118644067797,325.635593220339
reviews_per_program,647.3728813559322,650.8347457627119,640.0847457627119,274.4406779661017,87.66101694915254,109.57627118644068,131.4915254237288,153.40254237288136,175.26694915254237,197.16101694915255,218.90677966101694,240.57627118644066,262.0720338983051,283.5762711864407,304.35593220338984,325.09322033898303
