Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,2584.0,2025.0,2002.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,2000.0,2035.0,2048.0,2069.0,2139.0,2172.0,2197.0,2213.0,2288.0
unmatched_applicants,2617.0,2019.0,1992.0,1989.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1982.0,2015.0,2046.0,2040.0,2089.0,2145.0,2160.0,2180.0,2247.0,2287.0
unmatched_applicants,2608.0,2024.0,1992.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1983.0,2003.0,2016.0,2054.0,2087.0,2134.0,2160.0,2204.0,2250.0,2273.0
unmatched_applicants,2594.0,2016.0,1996.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,2015.0,2028.0,2046.0,2072.0,2141.0,2165.0,2189.0,2238.0,2250.0
unmatched_applicants,2604.0,2036.0,1996.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1990.0,2006.0,2039.0,2045.0,2088.0,2120.0,2165.0,2214.0,2221.0,2282.0
unmatched_applicants,2614.0,2026.0,1993.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1992.0,1995.0,2029.0,2051.0,2070.0,2129.0,2192.0,2188.0,2232.0,2271.0
unmatched_applicants,2617.0,2014.0,1995.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1993.0,1987.0,2044.0,2037.0,2086.0,2140.0,2168.0,2188.0,2224.0,2252.0
unmatched_applicants,2585.0,2011.0,1996.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1980.0,1987.0,2004.0,2025.0,2065.0,2091.0,2101.0,2158.0,2198.0,2223.0,2268.0
unmatched_applicants,2622.0,2027.0,1993.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1992.0,2000.0,2034.0,2034.0,2105.0,2125.0,2172.0,2179.0,2229.0,2245.0
unmatched_applicants,2618.0,2015.0,2003.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,2017.0,2035.0,2024.0,2071.0,2126.0,2170.0,2198.0,2232.0,2289.0
unfilled_spots,604.0,45.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,55.0,68.0,89.0,159.0,192.0,217.0,233.0,308.0
unfilled_spots,637.0,39.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,35.0,66.0,60.0,109.0,165.0,180.0,200.0,267.0,307.0
unfilled_spots,628.0,44.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,23.0,36.0,74.0,107.0,154.0,180.0,224.0,270.0,293.0
unfilled_spots,614.0,36.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,48.0,66.0,92.0,161.0,185.0,209.0,258.0,270.0
