Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,968.0,709.0,692.0,694.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,689.0,703.0,715.0
unmatched_applicants,965.0,714.0,709.0,695.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,723.0,701.0
unmatched_applicants,952.0,709.0,695.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,685.0,706.0,716.0
unmatched_applicants,961.0,703.0,699.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,688.0,700.0,708.0
unmatched_applicants,947.0,715.0,715.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,699.0,711.0,716.0
unmatched_applicants,951.0,709.0,696.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,697.0,706.0
unmatched_applicants,952.0,702.0,699.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,710.0,713.0
unmatched_applicants,969.0,707.0,699.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,691.0,708.0,700.0
unmatched_applicants,951.0,712.0,706.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,697.0,720.0
unmatched_applicants,966.0,717.0,714.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,698.0,694.0,705.0
unfilled_spots,283.0,24.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,18.0,30.0
unfilled_spots,280.0,29.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,16.0
unfilled_spots,267.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,31.0
unfilled_spots,276.0,18.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,15.0,23.0
unfilled_spots,262.0,30.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,26.0,31.0
unfilled_spots,266.0,24.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,21.0
unfilled_spots,267.0,17.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,28.0
unfilled_spots,284.0,22.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,23.0,15.0
unfilled_spots,266.0,27.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,35.0
unfilled_spots,281.0,32.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,20.0
reviews_per_program,377.56164383561645,378.38698630136986,384.63013698630135,376.013698630137,377.96232876712327,382.041095890411,379.6027397260274,381.0582191780822,378.43835616438355,377.3732876712329,375.1335616438356,351.72945205479454,286.9486301369863,225.5513698630137,197.4623287671233,193.58561643835617,202.98287671232876,214.66438356164383,225.6164383561644,236.4623287671233,247.33904109589042
reviews_per_program,378.03767123287673,378.30479452054794,378.06849315068496,375.5342465753425,379.25342465753425,378.0,382.3972602739726,376.5445205479452,378.7739726027397,378.708904109589,376.4006849315069,348.041095890411,289.8493150684931,223.1095890410959,190.67465753424656,191.90068493150685,203.13013698630138,214.38698630136986,225.763698630137,236.51027397260273,247.42123287671234
