Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,290.0,240.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,239.0,238.0,241.0,244.0,246.0,250.0,252.0,252.0,254.0,258.0,262.0
unmatched_applicants,284.0,240.0,236.0,234.0,234.0,234.0,234.0,235.0,235.0,238.0,236.0,237.0,238.0,243.0,245.0,248.0,254.0,256.0,255.0,255.0,260.0
unmatched_applicants,277.0,239.0,235.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,241.0,243.0,244.0,247.0,247.0,255.0,254.0,255.0,254.0,258.0
unmatched_applicants,292.0,236.0,236.0,234.0,234.0,234.0,234.0,237.0,234.0,234.0,237.0,240.0,242.0,243.0,243.0,250.0,259.0,252.0,255.0,257.0,260.0
unmatched_applicants,287.0,236.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,236.0,238.0,245.0,240.0,246.0,250.0,251.0,251.0,252.0,250.0,258.0,259.0
unmatched_applicants,285.0,236.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,238.0,237.0,238.0,243.0,243.0,246.0,254.0,255.0,254.0,252.0,259.0,262.0
unmatched_applicants,282.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,238.0,238.0,239.0,245.0,249.0,246.0,253.0,252.0,253.0,258.0,262.0
unmatched_applicants,284.0,239.0,235.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,241.0,238.0,241.0,245.0,245.0,248.0,253.0,252.0,254.0,256.0,262.0
unmatched_applicants,277.0,237.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,238.0,235.0,242.0,241.0,243.0,245.0,246.0,251.0,251.0,254.0,258.0,260.0
unmatched_applicants,298.0,235.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,238.0,240.0,239.0,241.0,245.0,245.0,249.0,253.0,253.0,257.0,256.0,260.0
