Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,1384.0,1259.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1264.0,1261.0,1270.0,1271.0,1283.0,1294.0,1300.0,1290.0
unmatched_applicants,1402.0,1262.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1263.0,1261.0,1272.0,1275.0,1279.0,1296.0,1298.0,1295.0
unmatched_applicants,1391.0,1258.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1263.0,1258.0,1265.0,1280.0,1286.0,1294.0,1310.0,1303.0
unmatched_applicants,1396.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1262.0,1267.0,1266.0,1268.0,1270.0,1283.0,1294.0,1290.0
unmatched_applicants,1392.0,1263.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1266.0,1274.0,1270.0,1280.0,1283.0,1301.0,1309.0
unmatched_applicants,1407.0,1260.0,1258.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1273.0,1262.0,1292.0,1294.0,1308.0,1302.0
unmatched_applicants,1384.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1261.0,1258.0,1260.0,1274.0,1265.0,1273.0,1291.0,1296.0,1296.0
unmatched_applicants,1403.0,1261.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1258.0,1265.0,1274.0,1280.0,1278.0,1296.0,1305.0,1305.0
unmatched_applicants,1402.0,1259.0,1260.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1262.0,1259.0,1272.0,1270.0,1272.0,1287.0,1286.0,1302.0
unmatched_applicants,1395.0,1259.0,1259.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,1259.0,1262.0,1279.0,1270.0,1292.0,1295.0,1308.0,1301.0
unfilled_spots,126.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,12.0,13.0,25.0,36.0,42.0,32.0
unfilled_spots,144.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,14.0,17.0,21.0,38.0,40.0,37.0
unfilled_spots,133.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,22.0,28.0,36.0,52.0,45.0
unfilled_spots,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,9.0,8.0,10.0,12.0,25.0,36.0,32.0
unfilled_spots,134.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,22.0,25.0,43.0,51.0
unfilled_spots,149.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,34.0,36.0,50.0,44.0
unfilled_spots,126.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,16.0,7.0,15.0,33.0,38.0,38.0
unfilled_spots,145.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,16.0,22.0,20.0,38.0,47.0,47.0
unfilled_spots,144.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,12.0,14.0,29.0,28.0,44.0
unfilled_spots,137.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,21.0,12.0,34.0,37.0,50.0,43.0
reviews_per_program,238.87128712871288,242.14851485148515,240.5618811881188,239.28465346534654,235.91831683168317,239.19306930693068,237.21039603960395,235.82920792079207,222.8539603960396,166.06435643564356,119.60891089108911,95.36386138613861,98.68564356435644,105.03960396039604,112.6980198019802,120.43069306930693,128.31435643564356,135.4009900990099,142.49752475247524,149.78217821782178,156.07178217821783,162.72772277227722,168.83168316831683,175.27475247524754,180.5618811881188
reviews_per_program,239.42326732673268,239.12376237623764,236.06930693069307,238.61633663366337,240.2128712871287,238.23762376237624,238.53960396039605,239.1361386138614,221.6757425742574,166.81930693069307,118.5049504950495,96.38613861386139,98.48267326732673,105.24752475247524,112.77722772277228,120.60396039603961,127.98514851485149,135.33663366336634,142.61138613861385,149.81435643564356,155.82178217821783,163.09405940594058,168.53465346534654,174.36138613861385,180.10148514851485
reviews_per_program,240.4529702970297,238.60148514851485,241.29455445544554,237.80693069306932,239.34405940594058,238.44059405940595,238.7970297029703,235.46534653465346,220.24752475247524,164.83663366336634,116.31930693069307,98.4009900990099,98.22277227722772,104.95544554455445,112.6559405940594,120.73514851485149,127.89851485148515,135.61881188118812,142.6138613861386,149.36881188118812,156.60643564356437,163.13118811881188,168.92326732673268,175.34158415841586,179.98762376237624
reviews_per_program,239.30940594059405,238.42326732673268,238.83168316831683,236.7450495049505,240.0519801980198,241.28217821782178,240.53960396039605,238.36633663366337,218.11881188118812,163.95792079207922,116.85396039603961,97.29455445544555,97.72029702970298,104.91089108910892,112.66584158415841,120.43564356435644,128.0618811881188,135.6039603960396,142.58415841584159,149.57673267326732,156.02722772277227,163.0,168.70049504950495,175.07673267326732,179.41831683168317
reviews_per_program,239.16584158415841,241.47772277227722,241.08168316831683,238.02227722772278,240.04950495049505,242.09405940594058,238.18564356435644,233.97277227722773,217.4628712871287,173.7648514851485,117.88366336633663,97.57920792079207,99.23514851485149,105.0371287128713,112.90841584158416,120.43316831683168,127.68564356435644,135.20049504950495,142.61633663366337,149.8861386138614,156.2029702970297,162.50742574257427,168.5618811881188,175.43069306930693,180.08415841584159
reviews_per_program,239.27722772277227,238.32178217821783,240.57673267326732,239.6881188118812,238.57920792079207,238.1509900990099,239.12623762376236,236.8242574257426,224.01237623762376,169.45049504950495,125.73267326732673,98.27227722772277,98.1980198019802,105.25990099009901,112.92079207920793,120.45297029702971,128.04950495049505,135.25742574257427,142.68564356435644,149.5371287128713,155.8861386138614,162.72524752475246,169.53960396039605,173.9108910891089,180.10148514851485
reviews_per_program,239.03465346534654,240.86881188118812,239.73762376237624,238.60148514851485,240.7128712871287,239.07178217821783,241.70792079207922,238.93564356435644,219.87376237623764,170.25742574257427,119.08415841584159,96.00990099009901,98.0,104.87128712871286,112.82920792079207,120.4059405940594,127.9950495049505,135.4108910891089,142.8910891089109,149.30693069306932,156.80940594059405,162.3490099009901,169.4628712871287,174.68316831683168,180.74257425742573
reviews_per_program,239.2549504950495,239.57920792079207,239.86881188118812,239.46782178217822,238.42079207920793,236.45049504950495,239.44306930693068,237.26237623762376,218.95544554455446,165.74257425742573,117.99009900990099,95.70297029702971,97.81683168316832,105.29455445544555,112.87871287128714,120.49752475247524,128.08168316831683,135.82673267326732,142.3242574257426,149.12871287128712,156.2970297029703,163.12623762376236,169.17326732673268,175.61881188118812,180.7970297029703
reviews_per_program,240.24257425742573,238.2450495049505,238.67326732673268,241.20049504950495,235.42079207920793,238.4257425742574,241.96782178217822,237.3118811881188,224.76237623762376,170.1881188118812,120.03960396039604,98.69554455445545,98.57425742574257,104.92326732673267,112.74752475247524,120.67821782178218,128.20544554455446,135.60643564356437,142.55693069306932,149.0618811881188,156.47277227722773,162.2648514851485,167.91336633663366,175.06683168316832,181.02970297029702
reviews_per_program,240.50247524752476,239.2970297029703,238.62376237623764,240.04207920792078,238.5519801980198,239.1039603960396,238.8910891089109,236.99752475247524,220.49752475247524,171.42079207920793,120.03217821782178,94.97524752475248,97.86386138613861,104.88613861386139,112.85148514851485,120.39108910891089,127.9480198019802,135.37376237623764,142.8589108910891,149.1757425742574,156.1361386138614,162.81930693069307,169.70049504950495,175.33415841584159,181.0470297029703
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998692525604707,0.9938966240701889,0.9662822252374491,0.9107928170046421,0.8399599899974993,0.7733180135324907,0.7140164011688189,0.6654952778387876,0.6227648292021211,0.5845020158567874,0.5539102775035648,0.5263249318209453,0.5007271285034374,0.48054811031988964,0.4608925800857899,0.44422941590429277,0.4278996201155188,0.4153700631965674
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993026803225104,0.9922962510964494,0.9669166299073666,0.9099239439200953,0.8404281940775754,0.772517409381935,0.7147643089699429,0.6650278741056144,0.6218701256054511,0.5860054925927358,0.554173677664789,0.5259047123145014,0.5006195786864932,0.48131910026686997,0.459857337987555,0.44501233697567855,0.4301411089974731,0.4164318797157818
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995205718270572,0.9927160399664404,0.9670102393707195,0.9133596065133046,0.8388728323699421,0.7716455180145747,0.7145889344842224,0.6657438534045218,0.6211944154007012,0.5864024307638714,0.5530206242014967,0.5258955845598445,0.5021128511061397,0.47890752185114355,0.4597526743039223,0.44398857059125213,0.427736525593608,0.41669531733480025
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999564156206415,0.9926759488842266,0.9676040571254113,0.9094823637196519,0.8397321924658295,0.7729383547662788,0.7148924122310306,0.6656853483313927,0.6227392305162776,0.5856543672806696,0.553081191588785,0.5260051385320463,0.501414883582386,0.48068533354485604,0.4601226993865031,0.4445748661140048,0.4283835941807694,0.41801752086638616
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993898452821965,0.9922572278587231,0.9658481991453571,0.9089076246334311,0.839638637943016,0.772078319396288,0.7140332272887946,0.6642551792173627,0.6227520295961361,0.5873800523407967,0.5547316966002087,0.52588645712203,0.5003798262707666,0.4801445187462365,0.46151737163572115,0.4449404543385365,0.4275192595309987,0.4164719465596393
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998256548838426,0.9935144208759347,0.9674399674399674,0.9096102150537635,0.8399043541122171,0.772013460459899,0.7147609049517564,0.664182376150811,0.622649651686086,0.5857109719322663,0.5544982065734573,0.5256310174342961,0.5015476801350702,0.4811203912477373,0.46089959081851506,0.4423745145560195,0.43125533731853116,0.4164318797157818
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998692354633424,0.9950415744908079,0.9656927618853711,0.9081133919843597,0.8393596620438565,0.7731437760024503,0.7151623867069486,0.6647214970493386,0.6228928542060685,0.5859601624444015,0.5538697766241363,0.5248752771618626,0.5023209549071618,0.47828763555429277,0.46196770799981707,0.4425748214363963,0.42934875021254887,0.4149548069022186
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996077576814121,0.9940478461597161,0.9681872138375445,0.9101651958838438,0.839841036044799,0.7722961603181888,0.7144608999151023,0.6644299717123874,0.6224194244160967,0.5855638225915547,0.5521740715092758,0.5269656863597628,0.5029212587969725,0.4798555682250095,0.459766626708951,0.44333245544728295,0.427061310782241,0.41482982393691303
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996948827477988,0.9951563691838291,0.966865631146985,0.9090742550073277,0.8397020815385043,0.7721802977768712,0.7148080870037038,0.6652030735455543,0.6214874676949583,0.5849985519837823,0.5530710961029479,0.5261056031114892,0.503146742830574,0.47931661789132324,0.4622073068415834,0.4466589029585624,0.4284078216239908,0.41429665281120104
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998692468619247,0.9946599534653088,0.9648706384998813,0.9109406984204577,0.8403312307222053,0.7723309880697461,0.715061122386369,0.6645902789963152,0.622969694477569,0.5861755431312995,0.5540216854692728,0.5249935025556615,0.5027627059584847,0.48035003725487085,0.460633332826586,0.4419551043626657,0.427754641067269,0.4142570034042902
pct_interview_given_nosignal,0.313976622730664,0.2857958751983078,0.26198541337952796,0.23568294620956504,0.2091023005146048,0.1733462938038981,0.13959167596665134,0.10080004383801852,0.059822435174746336,0.027169924361566688,0.007503067291660112,0.0011560887339990618,0.00022600834492350486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3132527629307226,0.2895379735984913,0.2673392181588903,0.23641803458592767,0.20477994614816403,0.17418417691402238,0.1386256078640992,0.09830621499066418,0.0597696335078534,0.026827273403227006,0.007962156339281533,0.0012363004544239508,0.00026141057144350916,7.410014634778904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.31191130601278527,0.2901940569391196,0.2611325568862934,0.23731447124304267,0.20563990285105824,0.17400550412809607,0.1384491198833455,0.09981167608286252,0.060287243507364675,0.02660704136878945,0.0062952028367464895,0.001878522229179712,0.00028028869735827904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
