Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,3948.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3526.0,3522.0,3537.0,3570.0,3595.0,3586.0,3625.0,3638.0,3656.0,3679.0,3696.0,3697.0,3700.0,3750.0
unmatched_applicants,3941.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3532.0,3529.0,3540.0,3559.0,3592.0,3593.0,3615.0,3639.0,3649.0,3672.0,3708.0,3704.0,3721.0,3744.0
unmatched_applicants,3923.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3527.0,3524.0,3549.0,3568.0,3594.0,3585.0,3604.0,3637.0,3658.0,3684.0,3693.0,3693.0,3709.0,3757.0
unmatched_applicants,3940.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3524.0,3528.0,3564.0,3599.0,3581.0,3618.0,3643.0,3655.0,3675.0,3693.0,3692.0,3716.0,3743.0
unmatched_applicants,3944.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3524.0,3533.0,3563.0,3584.0,3594.0,3618.0,3638.0,3662.0,3675.0,3679.0,3715.0,3710.0,3730.0
unmatched_applicants,3945.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3523.0,3531.0,3532.0,3563.0,3597.0,3585.0,3616.0,3632.0,3646.0,3674.0,3690.0,3706.0,3713.0,3743.0
unmatched_applicants,3961.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3523.0,3520.0,3553.0,3567.0,3597.0,3589.0,3616.0,3643.0,3654.0,3672.0,3679.0,3693.0,3720.0,3743.0
unmatched_applicants,3952.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3524.0,3524.0,3550.0,3585.0,3585.0,3584.0,3615.0,3635.0,3651.0,3666.0,3699.0,3690.0,3716.0,3745.0
unmatched_applicants,3956.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3528.0,3536.0,3543.0,3555.0,3582.0,3589.0,3607.0,3627.0,3652.0,3679.0,3683.0,3698.0,3714.0,3748.0
unmatched_applicants,3964.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,3522.0,3529.0,3562.0,3590.0,3593.0,3619.0,3639.0,3659.0,3670.0,3695.0,3708.0,3704.0,3755.0
unfilled_spots,428.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,17.0,50.0,75.0,66.0,105.0,118.0,136.0,159.0,176.0,177.0,180.0,230.0
unfilled_spots,421.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,20.0,39.0,72.0,73.0,95.0,119.0,129.0,152.0,188.0,184.0,201.0,224.0
unfilled_spots,403.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,29.0,48.0,74.0,65.0,84.0,117.0,138.0,164.0,173.0,173.0,189.0,237.0
unfilled_spots,420.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,44.0,79.0,61.0,98.0,123.0,135.0,155.0,173.0,172.0,196.0,223.0
unfilled_spots,424.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,43.0,64.0,74.0,98.0,118.0,142.0,155.0,159.0,195.0,190.0,210.0
unfilled_spots,425.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,12.0,43.0,77.0,65.0,96.0,112.0,126.0,154.0,170.0,186.0,193.0,223.0
unfilled_spots,441.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,33.0,47.0,77.0,69.0,96.0,123.0,134.0,152.0,159.0,173.0,200.0,223.0
unfilled_spots,432.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,30.0,65.0,65.0,64.0,95.0,115.0,131.0,146.0,179.0,170.0,196.0,225.0
unfilled_spots,436.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,23.0,35.0,62.0,69.0,87.0,107.0,132.0,159.0,163.0,178.0,194.0,228.0
unfilled_spots,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,42.0,70.0,73.0,99.0,119.0,139.0,150.0,175.0,188.0,184.0,235.0
reviews_per_program,646.4915254237288,641.5805084745763,500.1525423728813,70.69067796610169,87.66101694915254,109.57627118644068,131.4915254237288,153.364406779661,175.25423728813558,197.10593220338984,218.90254237288136,240.64406779661016,261.91525423728814,283.385593220339,304.6864406779661,325.14830508474574,345.8050847457627,365.7118644067797,385.1186440677966,404.1101694915254,422.10169491525426
reviews_per_program,645.8135593220339,647.6186440677966,491.1864406779661,70.66525423728814,87.66101694915254,109.57627118644068,131.4915254237288,153.40254237288136,175.26694915254237,197.02542372881356,218.95762711864407,240.6906779661017,262.00847457627117,283.6228813559322,304.95762711864404,325.26271186440675,345.83474576271186,365.8728813559322,385.4491525423729,404.81779661016947,421.0042372881356
reviews_per_program,646.8093220338983,646.8008474576271,485.20338983050846,78.30084745762711,87.66101694915254,109.57627118644068,131.48305084745763,153.40254237288136,175.25423728813558,197.16101694915255,218.86864406779662,240.635593220339,261.98728813559325,283.5381355932203,304.4957627118644,325.08898305084745,345.79661016949154,365.8898305084746,385.66525423728814,403.1864406779661,423.18220338983053
reviews_per_program,642.7415254237288,650.5296610169491,515.4152542372881,73.27966101694915,87.66101694915254,109.57627118644068,131.48728813559322,153.385593220339,175.25,197.08474576271186,218.89406779661016,240.59322033898306,262.35169491525426,283.478813559322,304.66101694915255,325.3093220338983,345.8601694915254,365.4957627118644,385.1101694915254,404.3262711864407,421.52542372881356
reviews_per_program,645.7754237288135,644.9703389830509,512.1483050847457,78.01694915254237,87.66101694915254,109.57627118644068,131.48728813559322,153.3771186440678,175.3135593220339,197.07203389830508,218.96186440677965,240.51694915254237,262.1186440677966,283.50847457627117,304.48728813559325,325.885593220339,346.0042372881356,365.65677966101697,385.1271186440678,403.74152542372883,422.66525423728814
reviews_per_program,646.5720338983051,645.3559322033898,512.5932203389831,73.07627118644068,87.66101694915254,109.57627118644068,131.4915254237288,153.38983050847457,175.25,197.11016949152543,218.885593220339,240.72033898305085,262.364406779661,283.6949152542373,304.46610169491527,325.3220338983051,345.4279661016949,364.9237288135593,385.66101694915255,404.45338983050846,422.2118644067797
reviews_per_program,649.4872881355932,646.2033898305085,518.9703389830509,73.28813559322033,87.66101694915254,109.57627118644068,131.4915254237288,153.39406779661016,175.25,197.10169491525423,218.97033898305085,240.5677966101695,262.135593220339,283.58474576271186,304.4025423728813,325.271186440678,345.39830508474574,366.0635593220339,385.1525423728813,403.6906779661017,423.04237288135596
reviews_per_program,648.8135593220339,644.3940677966102,520.1949152542373,73.14406779661017,87.66101694915254,109.57627118644068,131.48305084745763,153.40254237288136,175.3135593220339,197.08474576271186,218.98305084745763,240.635593220339,262.1694915254237,283.60593220338984,304.58474576271186,325.9491525423729,345.41101694915255,365.6991525423729,385.0593220338983,404.04237288135596,422.43220338983053
reviews_per_program,648.9533898305085,644.7033898305085,496.02966101694915,75.76271186440678,87.66101694915254,109.57627118644068,131.48728813559322,153.39830508474577,175.28389830508473,197.0677966101695,218.86864406779662,240.44915254237287,261.9618644067797,283.5,304.5593220338983,325.45762711864404,345.58898305084745,365.2669491525424,385.10169491525426,404.14830508474574,421.41525423728814
reviews_per_program,650.5338983050848,647.0042372881356,527.0042372881356,68.29237288135593,87.66101694915254,109.57627118644068,131.4915254237288,153.3771186440678,175.28389830508473,197.09322033898306,218.8771186440678,240.63983050847457,262.0974576271187,283.64406779661016,304.79661016949154,325.7669491525424,345.9449152542373,366.01271186440675,384.885593220339,403.8093220338983,421.68220338983053
pct_interview_given_signal,0.0,1.0,0.982308584686775,0.7449084815674143,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.319500469691109,0.2795938104448743,0.24859728701334996,0.2238439054605989,0.20362022820115508,0.1870834142237753,0.17290928393068078,0.16082107195505244,0.15070046263113313,0.14169832128415635,0.13398526208462716,0.1272335181762169,0.12125406312257524,0.11608576935432059
pct_interview_given_signal,0.0,1.0,0.983662026295437,0.7451018303686517,0.5589713843774169,0.4471771075019335,0.3726475895849446,0.31942104245504516,0.2795735319004908,0.24869886876854919,0.22378759143863453,0.203580796788902,0.1870168515703335,0.17276462239486068,0.160678060302904,0.1506474557723874,0.1416861683227759,0.13392629652792254,0.12712442011300926,0.12104210933983692,0.11638837726581922
pct_interview_given_signal,0.0,1.0,0.9819218870843001,0.7443928847641145,0.5589713843774169,0.4471771075019335,0.37267160812117306,0.31942104245504516,0.2795938104448743,0.2485278315065549,0.2238785743325654,0.20362739918999823,0.18703197528667778,0.17281625943360981,0.16092177954662473,0.15072796235711214,0.1417017939417704,0.1339200926462073,0.12705318786600306,0.12153186480578443,0.11578936828508776
pct_interview_given_signal,0.0,1.0,0.9794083526682135,0.7448440319670018,0.5589713843774169,0.4471771075019335,0.37265959846605007,0.31945633857288874,0.2796005706134094,0.24862401100791193,0.22385257167192552,0.20366326171187038,0.1867721876766535,0.17285242373058698,0.16083449235048677,0.1506258710744663,0.14167575315781092,0.13406448172322247,0.1272363180247783,0.12118925603378711,0.1162444712505026
pct_interview_given_signal,0.0,1.0,0.9780549110595514,0.7442639855632895,0.5589713843774169,0.4471771075019335,0.37265959846605007,0.3194739895571456,0.27949920239764103,0.2486400481627212,0.22378326076439284,0.20372784609421796,0.18693824765599742,0.17283433969032103,0.16092625836707997,0.15035951579138981,0.14161676280049476,0.1340054464337447,0.1272307184508747,0.12136477650787654,0.1159309867768098
