Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
reviews_per_program,216.19444444444446,217.625,197.55555555555554,88.22222222222223,34.726851851851855,36.80555555555556,44.16203703703704,51.523148148148145,58.86574074074074,66.22222222222223,73.53703703703704,80.67129629629629,87.98148148148148,95.23611111111111,102.39351851851852,109.28703703703704,116.14351851851852,122.82407407407408,129.21759259259258,135.50462962962962,141.34722222222223,147.50462962962962,153.50462962962962,159.42592592592592,162.17592592592592,169.09722222222223,174.45833333333334,176.80092592592592
reviews_per_program,215.62962962962962,217.08796296296296,194.98611111111111,78.15277777777777,30.296296296296298,36.80555555555556,44.166666666666664,51.523148148148145,58.86574074074074,66.2175925925926,73.50462962962963,80.82870370370371,88.02777777777777,95.27314814814815,102.32407407407408,109.35185185185185,115.95833333333333,123.01851851851852,129.1064814814815,135.79166666666666,142.12962962962962,148.22222222222223,153.1712962962963,159.17592592592592,164.12037037037038,168.49074074074073,172.84259259259258,176.99537037037038
reviews_per_program,214.24074074074073,219.58333333333334,200.7962962962963,76.57407407407408,31.185185185185187,36.80555555555556,44.166666666666664,51.504629629629626,58.86574074074074,66.16203703703704,73.55092592592592,80.88425925925925,87.98148148148148,95.12037037037037,102.48611111111111,109.3425925925926,116.125,122.81018518518519,129.20833333333334,135.1712962962963,142.08333333333334,147.41203703703704,153.16666666666666,158.72222222222223,162.6712962962963,168.43055555555554,172.94444444444446,178.32407407407408
reviews_per_program,217.95833333333334,213.43055555555554,203.72685185185185,80.37037037037037,32.96296296296296,36.80555555555556,44.166666666666664,51.523148148148145,58.875,66.20833333333333,73.51851851851852,80.83333333333333,88.07870370370371,95.18981481481481,102.11574074074075,109.30555555555556,116.31018518518519,122.82870370370371,129.42592592592592,135.65740740740742,141.91666666666666,146.85185185185185,153.0648148148148,159.69907407407408,164.1435185185185,166.93055555555554,173.9351851851852,177.41666666666666
reviews_per_program,218.69907407407408,217.01388888888889,196.8564814814815,75.57407407407408,35.782407407407405,36.80555555555556,44.166666666666664,51.50925925925926,58.875,66.22222222222223,73.52314814814815,80.81481481481481,88.12962962962963,95.06018518518519,102.38888888888889,109.0,116.36111111111111,122.75462962962963,129.47222222222223,135.78703703703704,141.76388888888889,148.0185185185185,152.82407407407408,157.38888888888889,163.23611111111111,168.6712962962963,172.21296296296296,177.6851851851852
reviews_per_program,219.20833333333334,219.9351851851852,196.88425925925927,73.18981481481481,33.925925925925924,36.80555555555556,44.166666666666664,51.523148148148145,58.86574074074074,66.19907407407408,73.53703703703704,80.84722222222223,88.00462962962963,95.31944444444444,102.37037037037037,109.1574074074074,116.15277777777777,123.00925925925925,128.9212962962963,135.49074074074073,141.9814814814815,147.9351851851852,153.95833333333334,158.9537037037037,162.9398148148148,169.49537037037038,173.91203703703704,177.30555555555554
pct_interview_given_signal,0.0,1.0,0.9886792452830189,0.8649895178197065,0.6787735849056604,0.5433962264150943,0.45292514153910673,0.3881401617250674,0.339676049693348,0.3021190293027484,0.27204030226700254,0.24747937671860679,0.22721295955398937,0.21020874896598707,0.19555475080349463,0.18304309139443245,0.17165335558469424,0.16260774645236573,0.15456171735241503,0.14740002729630136,0.14153725181836052,0.13483566902837169,0.13035999879296298,0.1263638225056308,0.12254623851129014,0.1185087647107234,0.11555127587867116,0.11290870599304775
pct_interview_given_signal,0.0,1.0,0.9918238993710692,0.8731656184486373,0.6773584905660377,0.5433962264150943,0.4528301886792453,0.3881750381885165,0.33978291647003306,0.3020979020979021,0.272108843537415,0.24740851039459366,0.22728468458988793,0.21019852082522383,0.19527188898431497,0.18350962151140562,0.1723312589755864,0.16352486940722236,0.15464471093610166,0.14754098360655737,0.14092777451556077,0.13474734872114785,0.13050570962479607,0.12540276931115563,0.12134831460674157,0.11863894762859419,0.1146740284561478,0.11366327255505565
pct_interview_given_signal,0.0,1.0,0.9877358490566037,0.8607966457023061,0.6779874213836478,0.5433962264150943,0.4528776601320893,0.3881401617250674,0.339676049693348,0.3019923103809857,0.2719717955175019,0.24725274725274726,0.22722491058278982,0.20981058766391453,0.19588283304615942,0.1827565783907268,0.17262737262737263,0.16325296651802584,0.15416458496895297,0.14796547472256474,0.14082211428757702,0.135236664162284,0.1302185380557649,0.1258118065061013,0.12245245046628306,0.11842105263157894,0.11664326601144832,0.1126026326078457
pct_interview_given_signal,0.0,1.0,0.990251572327044,0.8641509433962264,0.6773584905660377,0.5433962264150943,0.4528301886792453,0.3881750381885165,0.33962264150943394,0.3021190293027484,0.2719546742209632,0.24766381929713926,0.2276439900932708,0.21030084704507837,0.19602504764497686,0.18295781805861427,0.1722007414198589,0.1625526791089705,0.15425266014425482,0.14741511687425354,0.14092317729571033,0.1348693453217196,0.1300421432871764,0.12626779294420248,0.12250453720508167,0.11959801777359431,0.11564716905367421,0.11329067449910836
pct_interview_given_signal,0.0,1.0,0.990880503144654,0.8620545073375262,0.6761006289308176,0.5433962264150943,0.4528776601320893,0.3881750381885165,0.3397561934722768,0.30201342281879195,0.2719717955175019,0.2479196556671449,0.22732056409177015,0.21000437509114772,0.19532486322738166,0.18300432093535543,0.1722007414198589,0.16283452695062195,0.15477768621690374,0.1475964330862004,0.14149552913432248,0.13558896456482847,0.130289230026842,0.1254501103496341,0.12332286611475878,0.11827515400410678,0.11464055409601147,0.11312157951242505
pct_interview_given_signal,0.0,1.0,0.9911949685534591,0.8645702306079665,0.6790880503144654,0.5433962264150943,0.4528301886792453,0.3881750381885165,0.3397561934722768,0.3020345382087674,0.2720917049820495,0.2474368520533822,0.2272010097822657,0.2099227367704942,0.19545742466745092,0.18289585097375105,0.17247574559827525,0.16257714887851873,0.15491089037902966,0.1472844430806996,0.14071661237785016,0.13493253373313344,0.1305727671150068,0.12564714094584375,0.12186177715091678,0.11870088476122438,0.11571221942465314,0.11299730585127253
pct_interview_given_signal,0.0,1.0,0.9918238993710692,0.8668763102725366,0.6787735849056604,0.5433962264150943,0.4528301886792453,0.38831460674157303,0.3397561934722768,0.3022881533832482,0.27192043809403915,0.24726689943334668,0.22732056409177015,0.21025990460430255,0.1951483940913403,0.18291133880938268,0.1722282023681378,0.16285294228521882,0.1547887778136085,0.14796040689111895,0.14076246334310852,0.13567413083759933,0.1305767138193689,0.12600630031501575,0.12294732048837408,0.11874330007421456,0.11564407324124638,0.11215535593748377
pct_interview_given_signal,0.0,1.0,0.990251572327044,0.8589098532494759,0.6783018867924528,0.5433962264150943,0.4528301886792453,0.3881750381885165,0.33970276008492567,0.302076777847703,0.27204030226700254,0.24742268041237114,0.22706964520367937,0.21010651232916686,0.1958561907784377,0.18297331639135958,0.17195398638697607,0.1628283894312314,0.1545285448562026,0.14743020954201078,0.14092777451556077,0.13619167717528374,0.13066360171798438,0.1252355413828091,0.12184459173600339,0.11981030035776687,0.11498536066010115,0.11272898074213246
pct_interview_given_signal,0.0,1.0,0.9893081761006289,0.8641509433962264,0.6759433962264151,0.5433962264150943,0.4528301886792453,0.3882797051950386,0.33970276008492567,0.30201342281879195,0.27202317234431084,0.24747937671860679,0.22693843244379072,0.21039302586080944,0.19533369506239825,0.1834862385321101,0.1718787300071616,0.16292664529511597,0.15447328899377816,0.14728946471189908,0.14107965121975116,0.13511822844989366,0.1308694335049985,0.12707377338510412,0.12252190929975325,0.11857382043751544,0.11613527609011237,0.11255862428348098
pct_interview_given_signal,0.0,1.0,0.9855345911949686,0.8637316561844863,0.6778301886792453,0.5433962264150943,0.4528301886792453,0.3881750381885165,0.3397561934722768,0.3021190293027484,0.2719717955175019,0.24738017522762412,0.22726077121363564,0.2098207780853854,0.19536903039073805,0.18322164729832896,0.17218701422934354,0.16258938652615731,0.15513340754838942,0.14761156290576094,0.1408634407199687,0.135194341866433,0.12990527740189445,0.12582279955729014,0.12274470805512147,0.11799732320887166,0.11500066551311061,0.11279962400125333
pct_interview_given_nosignal,0.09332670828922639,0.060904872389791184,0.026936026936026935,0.004604903985378243,7.41106719367589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09282936158325633,0.060552290118664746,0.026730244606955365,0.003647316281149258,0.00029832193909260413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09180355738784877,0.060485211033565967,0.026863835216915787,0.005022413105212514,0.00019806882891804903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09210105532459226,0.060246281502405435,0.02645849337972796,0.004719342152306042,0.0002916869227029655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0925093151740974,0.06010965057137195,0.026777533443283857,0.0048888262116297656,0.00048759081378906824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09275163174166953,0.060263570340610584,0.02657081759861686,0.004662670092301836,2.4490595611285266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09335292592272453,0.05955497382198953,0.0264861549644504,0.004419282404089628,7.47011952191235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09176065761804626,0.06133315360248028,0.02657980751770474,0.005247058823529412,0.00015028554253080853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09144986134338152,0.06028486253726399,0.026558081664970028,0.0046518184381167185,0.0005115961800818554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09123740733700818,0.059456398640996604,0.027148285491919607,0.004733727810650888,0.00022618179990450103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.09332670828922639,0.09307536519153703,0.09223083327995901,0.09211283822682786,0.09222886421861656,0.09117193930312559,0.09245783751391148,0.0925945772157325,0.09277951978007817,0.09173727463846595,0.09184845005740529,0.09170806266717615,0.0926740319639601,0.09230769230769231,0.09147116117557381,0.09307937602344221,0.08971403650862875,0.09235900286483945,0.09221508314299742,0.09196576829735599,0.09312351799956887,0.09223871036617914,0.09150022239637388,0.09338117677575548,0.0930573207246408,0.09158751696065129,0.09194815145903838,0.09195598033163754
pct_interview_given_application,0.09282936158325633,0.09255490091055169,0.09230571996324864,0.09139568832377769,0.09273371256842332,0.09093588178335368,0.09148859569241195,0.09216786499114592,0.09127403338263258,0.09348625838563082,0.09392733676863871,0.09172753524715475,0.0937235588918057,0.09385387473114776,0.0928932372863133,0.09237085186452275,0.0918211188573372,0.09348221241236043,0.09211087420042643,0.09201277955271565,0.09224461906388794,0.09166525207944322,0.0914440540197282,0.09074105192404638,0.09134351080475324,0.09304329097566229,0.09043521949381397,0.09313154831199069
pct_interview_given_application,0.09180355738784877,0.09245585874799359,0.09178210249001445,0.09117963654783764,0.09240641711229947,0.09234123506401898,0.09324009324009325,0.09218950064020487,0.09116039587245986,0.0919109825113825,0.09210301893228723,0.09045794333814938,0.09176845459373341,0.09270983110500676,0.09328438782120492,0.09205395384517036,0.09364432498049076,0.09261839933108934,0.09082499369270877,0.0935085175003788,0.09196576829735599,0.09177625289456354,0.09162636803257826,0.0929812100471363,0.09287925696594428,0.09135123704800169,0.09287526336156857,0.09215803396194215
pct_interview_given_application,0.09210105532459226,0.09210301893228723,0.0910662338209874,0.09245585874799359,0.09094736842105264,0.09189925119128659,0.09255688391824142,0.09284532227213135,0.09221508314299742,0.09166914229936765,0.09131454902872603,0.09286927359889932,0.09278151242456133,0.09195793775809953,0.09278549797031724,0.09191880505553428,0.09191880505553428,0.0909952606635071,0.09153318077803203,0.09222492634814909,0.09142857142857143,0.0920755360416045,0.0915428789387807,0.09149828440716737,0.09149634650005295,0.09357333160049386,0.09240641711229947,0.09266409266409266
pct_interview_given_application,0.0925093151740974,0.09190120620333142,0.09223674096848578,0.09130103981739791,0.09118156106209634,0.09352876225941241,0.0915409391422275,0.09145954185544311,0.0929492006799062,0.0917353265947507,0.09285929237779975,0.09261045726413274,0.09206376268007843,0.09290122793058214,0.09207749856128908,0.09083263246425567,0.0928333512410014,0.0936768149882904,0.09189143197481495,0.09239653512993262,0.09312954060404854,0.09233136701718389,0.09272774104919722,0.09179380391823552,0.09424700569408993,0.09157975069956754,0.09008445417578981,0.09234123506401898
pct_interview_given_application,0.09275163174166953,0.09212855345375445,0.09164580593152022,0.09229585950519165,0.0915409391422275,0.09221114644923051,0.09141502846139196,0.09197555834699482,0.09227614490772386,0.09263230122652029,0.09135896459840122,0.09132033991459858,0.09243409791167409,0.09023498694516971,0.09197947495049716,0.09040683073832245,0.09307536519153703,0.09200690051753882,0.0917470160982033,0.09297920881580647,0.0911200168740772,0.09292320929232092,0.09197360017032148,0.09274565791451084,0.09148472078100844,0.09200690051753882,0.09284133158539468,0.0913531688130432
pct_interview_given_application,0.09335292592272453,0.09108159392789374,0.09151960680465225,0.09264024704065878,0.09286328460877043,0.09226629076696354,0.09195402298850575,0.09190707173857544,0.09199710379488053,0.0915428789387807,0.09240048766924047,0.09246773261413986,0.0919364106493009,0.09107391322679934,0.0922682614267407,0.09222492634814909,0.09295120061967467,0.09216983144868786,0.09179575444635686,0.09271182075714654,0.09232150107922125,0.09394163441047275,0.09239851135731703,0.09186798230690711,0.09361591470549993,0.09276756571035905,0.0921403433934094,0.0910758332806274
pct_interview_given_application,0.09176065761804626,0.09370729485260623,0.09145566940469134,0.09138988787814682,0.09333679025149079,0.09289923014063911,0.09221114644923051,0.09313556398758192,0.09231755529436905,0.09386815001521012,0.09233728759217698,0.09083836238618921,0.09122199463648457,0.09152930208907158,0.092327420388972,0.0923807283536129,0.09151185205583917,0.09093205354887599,0.09208534947669089,0.09250337251878975,0.0899138325771136,0.09224264941387483,0.09235702832709781,0.09177820267686425,0.09134157944814462,0.09379885356956748,0.09191489361702128,0.09170027594990447
pct_interview_given_application,0.09144986134338152,0.09216,0.09116809116809117,0.09126632019267335,0.0911238609517381,0.09197555834699482,0.09113155008016201,0.09281340638092168,0.09150991357397051,0.09288325091378198,0.0923037477030896,0.09275760633843644,0.09129718077687138,0.09216589861751152,0.09267999656740754,0.09318377911993098,0.09229191591180995,0.09201669932691489,0.09254696972942865,0.09168470648159939,0.09194619444917419,0.09271580031763746,0.09262634276035078,0.09329244590333866,0.09228797265541551,0.09233531398281537,0.093603744149766,0.09177040404469558
pct_interview_given_application,0.09123740733700818,0.09093588178335368,0.09217769811803866,0.0918757975329647,0.09360577235596194,0.09160888097207201,0.09133192389006342,0.09292320929232092,0.09175870858113849,0.09247169124729755,0.09037278774946655,0.09161470925054079,0.0918757975329647,0.0910010111223458,0.09257473481195758,0.09207357360557557,0.09385795294066526,0.09171585070697635,0.09324411828189079,0.09216786499114592,0.09164191769198134,0.09275760633843644,0.09116616722238637,0.09041818410146929,0.092156068007765,0.09179965575129093,0.09088422779963394,0.09197555834699482
pct_of_app_match_via_signal_given_matched,0.0,0.9847417840375586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9824561403508771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9835680751173709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9906103286384976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9894613583138173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9894859813084113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9824355971896955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9894859813084113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9883177570093458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9929742388758782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
