Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,136.0,92.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,92.0,95.0,95.0,97.0,96.0
unmatched_applicants,134.0,92.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,92.0,99.0,96.0,98.0
unmatched_applicants,133.0,94.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,93.0,99.0,101.0
unmatched_applicants,129.0,94.0,94.0,95.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,93.0,94.0,99.0,98.0
unmatched_applicants,131.0,95.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,92.0,95.0,94.0,101.0
unmatched_applicants,135.0,93.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,93.0,92.0,94.0,98.0
unmatched_applicants,141.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,95.0,95.0,96.0,97.0
unmatched_applicants,136.0,92.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,97.0,96.0,97.0,100.0,98.0
unmatched_applicants,127.0,95.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,95.0,93.0,96.0,96.0
unmatched_applicants,136.0,92.0,95.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,93.0,95.0,95.0,98.0,100.0
unfilled_spots,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,6.0,5.0
unfilled_spots,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,5.0,7.0
unfilled_spots,42.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,10.0
unfilled_spots,38.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,8.0,7.0
unfilled_spots,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,10.0
unfilled_spots,44.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,7.0
unfilled_spots,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0
unfilled_spots,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,6.0,9.0,7.0
unfilled_spots,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0
unfilled_spots,45.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,7.0,9.0
reviews_per_program,112.1923076923077,106.74358974358974,106.62820512820512,106.23076923076923,104.28205128205128,89.24358974358974,78.51282051282051,64.96153846153847,49.8974358974359,42.717948717948715,37.34615384615385,40.26923076923077,43.93589743589744,47.5,50.96153846153846,54.53846153846154
