Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,1729.0,1529.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1536.0,1527.0,1540.0,1548.0,1551.0,1567.0,1579.0,1590.0,1595.0,1622.0,1609.0,1625.0
unmatched_applicants,1760.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1534.0,1536.0,1549.0,1581.0,1567.0,1584.0,1584.0,1608.0,1618.0,1626.0,1628.0
unmatched_applicants,1740.0,1533.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1536.0,1540.0,1532.0,1546.0,1561.0,1564.0,1583.0,1594.0,1598.0,1601.0,1615.0,1619.0
unmatched_applicants,1728.0,1534.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1528.0,1530.0,1527.0,1534.0,1547.0,1558.0,1544.0,1570.0,1594.0,1602.0,1595.0,1618.0,1631.0
unmatched_applicants,1749.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1531.0,1529.0,1532.0,1542.0,1553.0,1565.0,1570.0,1589.0,1583.0,1600.0,1615.0,1620.0,1618.0
unmatched_applicants,1744.0,1532.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1534.0,1539.0,1545.0,1563.0,1561.0,1577.0,1584.0,1608.0,1601.0,1620.0,1634.0
unmatched_applicants,1741.0,1531.0,1528.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1528.0,1531.0,1542.0,1542.0,1558.0,1559.0,1570.0,1596.0,1603.0,1610.0,1622.0,1640.0
unmatched_applicants,1729.0,1532.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1530.0,1534.0,1541.0,1546.0,1552.0,1555.0,1571.0,1590.0,1616.0,1604.0,1614.0,1635.0
unmatched_applicants,1751.0,1530.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1532.0,1530.0,1528.0,1542.0,1550.0,1561.0,1560.0,1567.0,1573.0,1606.0,1613.0,1620.0,1625.0
unmatched_applicants,1757.0,1532.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1528.0,1531.0,1536.0,1530.0,1546.0,1567.0,1553.0,1573.0,1589.0,1607.0,1614.0,1625.0,1640.0
unfilled_spots,202.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,21.0,24.0,40.0,52.0,63.0,68.0,95.0,82.0,98.0
unfilled_spots,233.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,22.0,54.0,40.0,57.0,57.0,81.0,91.0,99.0,101.0
unfilled_spots,213.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,13.0,5.0,19.0,34.0,37.0,56.0,67.0,71.0,74.0,88.0,92.0
unfilled_spots,201.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,20.0,31.0,17.0,43.0,67.0,75.0,68.0,91.0,104.0
unfilled_spots,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,15.0,26.0,38.0,43.0,62.0,56.0,73.0,88.0,93.0,91.0
unfilled_spots,217.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,18.0,36.0,34.0,50.0,57.0,81.0,74.0,93.0,107.0
unfilled_spots,214.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,15.0,15.0,31.0,32.0,43.0,69.0,76.0,83.0,95.0,113.0
unfilled_spots,202.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,19.0,25.0,28.0,44.0,63.0,89.0,77.0,87.0,108.0
unfilled_spots,224.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,15.0,23.0,34.0,33.0,40.0,46.0,79.0,86.0,93.0,98.0
