Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,774.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,666.0,669.0,668.0,677.0,685.0,687.0,696.0,694.0,699.0,699.0,706.0,715.0,708.0,731.0,732.0,728.0,736.0,737.0
unmatched_applicants,753.0,667.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,668.0,664.0,671.0,668.0,681.0,680.0,695.0,694.0,696.0,703.0,718.0,710.0,705.0,727.0,729.0,729.0,734.0,738.0
unmatched_applicants,753.0,664.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,665.0,678.0,672.0,676.0,680.0,691.0,683.0,697.0,702.0,712.0,711.0,724.0,724.0,732.0,729.0,730.0,739.0
unmatched_applicants,757.0,667.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,666.0,666.0,686.0,685.0,688.0,698.0,691.0,712.0,708.0,718.0,714.0,731.0,717.0,731.0,738.0,734.0
unmatched_applicants,758.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,663.0,663.0,673.0,671.0,678.0,685.0,689.0,685.0,696.0,709.0,698.0,717.0,710.0,722.0,732.0,725.0,732.0,735.0
unmatched_applicants,756.0,663.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,661.0,661.0,663.0,668.0,671.0,683.0,691.0,690.0,690.0,710.0,696.0,717.0,715.0,717.0,725.0,724.0,724.0,728.0,731.0
unmatched_applicants,762.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,665.0,661.0,662.0,666.0,673.0,684.0,685.0,695.0,691.0,706.0,703.0,706.0,718.0,712.0,722.0,724.0,733.0,738.0,737.0
unmatched_applicants,758.0,664.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,662.0,661.0,661.0,668.0,675.0,666.0,679.0,686.0,694.0,696.0,700.0,697.0,707.0,707.0,723.0,720.0,724.0,721.0,725.0,728.0
unmatched_applicants,766.0,663.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,666.0,677.0,675.0,681.0,694.0,694.0,695.0,704.0,707.0,710.0,711.0,719.0,727.0,728.0,729.0,736.0,740.0
unmatched_applicants,756.0,665.0,662.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,664.0,670.0,675.0,665.0,678.0,692.0,692.0,691.0,697.0,704.0,716.0,730.0,714.0,731.0,725.0,731.0,738.0,733.0
