Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,2078.0,1540.0,1529.0,1527.0,1527.0,1530.0,1533.0,1559.0,1557.0,1584.0,1609.0,1637.0,1648.0,1671.0,1685.0,1713.0,1760.0,1761.0,1776.0,1784.0,1876.0,1855.0,1846.0,1862.0,1937.0,1913.0,1914.0,1902.0,1991.0,1976.0,1974.0
unmatched_applicants,2107.0,1535.0,1528.0,1527.0,1527.0,1529.0,1537.0,1559.0,1553.0,1589.0,1596.0,1627.0,1662.0,1677.0,1683.0,1698.0,1753.0,1758.0,1773.0,1771.0,1830.0,1838.0,1849.0,1856.0,1914.0,1917.0,1906.0,1926.0,1967.0,1998.0,1964.0
unmatched_applicants,2094.0,1536.0,1527.0,1527.0,1527.0,1529.0,1536.0,1554.0,1564.0,1588.0,1610.0,1640.0,1650.0,1675.0,1689.0,1707.0,1760.0,1756.0,1757.0,1782.0,1834.0,1826.0,1835.0,1842.0,1901.0,1924.0,1905.0,1891.0,1972.0,1964.0,1972.0
unmatched_applicants,2088.0,1533.0,1527.0,1528.0,1527.0,1527.0,1541.0,1558.0,1568.0,1578.0,1603.0,1651.0,1672.0,1668.0,1687.0,1706.0,1760.0,1766.0,1778.0,1775.0,1841.0,1844.0,1857.0,1850.0,1911.0,1905.0,1912.0,1924.0,1969.0,1964.0,1973.0
unmatched_applicants,2080.0,1530.0,1531.0,1527.0,1527.0,1527.0,1539.0,1562.0,1559.0,1581.0,1607.0,1638.0,1650.0,1666.0,1691.0,1713.0,1737.0,1774.0,1784.0,1796.0,1843.0,1836.0,1853.0,1854.0,1938.0,1902.0,1930.0,1928.0,1974.0,1977.0,1967.0
unmatched_applicants,2067.0,1543.0,1528.0,1527.0,1527.0,1527.0,1535.0,1551.0,1551.0,1586.0,1603.0,1633.0,1647.0,1676.0,1687.0,1707.0,1755.0,1755.0,1760.0,1769.0,1844.0,1844.0,1860.0,1849.0,1905.0,1935.0,1895.0,1905.0,1977.0,1985.0,1979.0
unmatched_applicants,2105.0,1536.0,1528.0,1527.0,1527.0,1527.0,1541.0,1553.0,1554.0,1592.0,1611.0,1635.0,1632.0,1689.0,1689.0,1706.0,1760.0,1766.0,1770.0,1785.0,1833.0,1833.0,1851.0,1866.0,1913.0,1920.0,1894.0,1937.0,1980.0,1982.0,1968.0
unmatched_applicants,2083.0,1533.0,1531.0,1527.0,1527.0,1529.0,1539.0,1557.0,1551.0,1590.0,1605.0,1635.0,1645.0,1665.0,1679.0,1703.0,1739.0,1768.0,1767.0,1774.0,1818.0,1865.0,1847.0,1850.0,1899.0,1936.0,1902.0,1913.0,1942.0,1958.0,1956.0
unmatched_applicants,2091.0,1533.0,1529.0,1527.0,1527.0,1530.0,1533.0,1555.0,1561.0,1574.0,1596.0,1638.0,1656.0,1664.0,1684.0,1708.0,1760.0,1768.0,1774.0,1781.0,1842.0,1853.0,1853.0,1843.0,1910.0,1935.0,1916.0,1915.0,1966.0,1969.0,1950.0
unmatched_applicants,2085.0,1532.0,1528.0,1528.0,1527.0,1528.0,1529.0,1550.0,1550.0,1581.0,1615.0,1632.0,1672.0,1667.0,1693.0,1714.0,1765.0,1757.0,1763.0,1770.0,1826.0,1859.0,1866.0,1863.0,1889.0,1919.0,1919.0,1919.0,1981.0,1975.0,1967.0
unfilled_spots,551.0,13.0,2.0,0.0,0.0,3.0,6.0,32.0,30.0,57.0,82.0,110.0,121.0,144.0,158.0,186.0,233.0,234.0,249.0,257.0,349.0,328.0,319.0,335.0,410.0,386.0,387.0,375.0,464.0,449.0,447.0
unfilled_spots,580.0,8.0,1.0,0.0,0.0,2.0,10.0,32.0,26.0,62.0,69.0,100.0,135.0,150.0,156.0,171.0,226.0,231.0,246.0,244.0,303.0,311.0,322.0,329.0,387.0,390.0,379.0,399.0,440.0,471.0,437.0
unfilled_spots,567.0,9.0,0.0,0.0,0.0,2.0,9.0,27.0,37.0,61.0,83.0,113.0,123.0,148.0,162.0,180.0,233.0,229.0,230.0,255.0,307.0,299.0,308.0,315.0,374.0,397.0,378.0,364.0,445.0,437.0,445.0
unfilled_spots,561.0,6.0,0.0,1.0,0.0,0.0,14.0,31.0,41.0,51.0,76.0,124.0,145.0,141.0,160.0,179.0,233.0,239.0,251.0,248.0,314.0,317.0,330.0,323.0,384.0,378.0,385.0,397.0,442.0,437.0,446.0
unfilled_spots,553.0,3.0,4.0,0.0,0.0,0.0,12.0,35.0,32.0,54.0,80.0,111.0,123.0,139.0,164.0,186.0,210.0,247.0,257.0,269.0,316.0,309.0,326.0,327.0,411.0,375.0,403.0,401.0,447.0,450.0,440.0
unfilled_spots,540.0,16.0,1.0,0.0,0.0,0.0,8.0,24.0,24.0,59.0,76.0,106.0,120.0,149.0,160.0,180.0,228.0,228.0,233.0,242.0,317.0,317.0,333.0,322.0,378.0,408.0,368.0,378.0,450.0,458.0,452.0
unfilled_spots,578.0,9.0,1.0,0.0,0.0,0.0,14.0,26.0,27.0,65.0,84.0,108.0,105.0,162.0,162.0,179.0,233.0,239.0,243.0,258.0,306.0,306.0,324.0,339.0,386.0,393.0,367.0,410.0,453.0,455.0,441.0
unfilled_spots,556.0,6.0,4.0,0.0,0.0,2.0,12.0,30.0,24.0,63.0,78.0,108.0,118.0,138.0,152.0,176.0,212.0,241.0,240.0,247.0,291.0,338.0,320.0,323.0,372.0,409.0,375.0,386.0,415.0,431.0,429.0
unfilled_spots,564.0,6.0,2.0,0.0,0.0,3.0,6.0,28.0,34.0,47.0,69.0,111.0,129.0,137.0,157.0,181.0,233.0,241.0,247.0,254.0,315.0,326.0,326.0,316.0,383.0,408.0,389.0,388.0,439.0,442.0,423.0
unfilled_spots,558.0,5.0,1.0,1.0,0.0,1.0,2.0,23.0,23.0,54.0,88.0,105.0,145.0,140.0,166.0,187.0,238.0,230.0,236.0,243.0,299.0,332.0,339.0,336.0,362.0,392.0,392.0,392.0,454.0,448.0,440.0
reviews_per_program,256.84615384615387,258.16180371352783,250.6127320954907,167.42970822281168,65.50928381962865,45.59416445623342,52.59946949602122,61.36339522546419,70.09814323607426,78.84880636604774,87.59416445623341,96.315649867374,104.94960212201592,113.38461538461539,121.70291777188329,130.13262599469496,138.40848806366049,146.342175066313,153.946949602122,161.92572944297083,169.76923076923077,176.51193633952255,183.11671087533156,189.9920424403183,194.9549071618037,200.78514588859417,206.25198938992042,210.52519893899205,214.6259946949602,219.6763925729443,223.9973474801061
