Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,189.0,100.0,97.0,92.0,91.0,93.0,91.0,101.0,102.0,106.0,108.0,107.0
unmatched_applicants,179.0,105.0,93.0,95.0,92.0,93.0,94.0,98.0,97.0,101.0,108.0,106.0
unmatched_applicants,185.0,100.0,100.0,93.0,92.0,92.0,93.0,100.0,102.0,103.0,107.0,105.0
unmatched_applicants,175.0,101.0,97.0,98.0,91.0,92.0,99.0,102.0,101.0,101.0,104.0,108.0
unmatched_applicants,176.0,104.0,94.0,95.0,91.0,93.0,98.0,98.0,96.0,101.0,102.0,114.0
unmatched_applicants,201.0,106.0,94.0,92.0,91.0,94.0,92.0,97.0,102.0,105.0,102.0,107.0
unmatched_applicants,185.0,101.0,99.0,92.0,92.0,93.0,96.0,94.0,103.0,107.0,101.0,112.0
unmatched_applicants,185.0,104.0,94.0,94.0,91.0,93.0,96.0,97.0,103.0,101.0,105.0,105.0
unmatched_applicants,179.0,103.0,95.0,93.0,93.0,92.0,94.0,96.0,105.0,100.0,106.0,109.0
unmatched_applicants,178.0,101.0,95.0,91.0,91.0,93.0,98.0,97.0,99.0,105.0,109.0,109.0
unfilled_spots,98.0,9.0,6.0,1.0,0.0,2.0,0.0,10.0,11.0,15.0,17.0,16.0
unfilled_spots,88.0,14.0,2.0,4.0,1.0,2.0,3.0,7.0,6.0,10.0,17.0,15.0
unfilled_spots,94.0,9.0,9.0,2.0,1.0,1.0,2.0,9.0,11.0,12.0,16.0,14.0
unfilled_spots,84.0,10.0,6.0,7.0,0.0,1.0,8.0,11.0,10.0,10.0,13.0,17.0
unfilled_spots,85.0,13.0,3.0,4.0,0.0,2.0,7.0,7.0,5.0,10.0,11.0,23.0
unfilled_spots,110.0,15.0,3.0,1.0,0.0,3.0,1.0,6.0,11.0,14.0,11.0,16.0
unfilled_spots,94.0,10.0,8.0,1.0,1.0,2.0,5.0,3.0,12.0,16.0,10.0,21.0
unfilled_spots,94.0,13.0,3.0,3.0,0.0,2.0,5.0,6.0,12.0,10.0,14.0,14.0
unfilled_spots,88.0,12.0,4.0,2.0,2.0,1.0,3.0,5.0,14.0,9.0,15.0,18.0
unfilled_spots,87.0,10.0,4.0,0.0,0.0,2.0,7.0,6.0,8.0,14.0,18.0,18.0
reviews_per_program,108.75641025641026,105.85897435897436,97.96153846153847,72.2051282051282,40.26923076923077,23.78205128205128,23.358974358974358,25.666666666666668,29.333333333333332,33.0,36.62820512820513,40.17948717948718
reviews_per_program,103.71794871794872,106.15384615384616,95.28205128205128,75.0,38.80769230769231,29.243589743589745,21.987179487179485,28.076923076923077,29.333333333333332,32.98717948717949,36.666666666666664,40.26923076923077
reviews_per_program,107.78205128205128,106.58974358974359,103.98717948717949,67.6923076923077,44.205128205128204,32.34615384615385,24.615384615384617,25.666666666666668,29.333333333333332,33.0,36.62820512820513,40.256410256410255
reviews_per_program,106.94871794871794,110.14102564102564,101.7051282051282,67.7948717948718,40.96153846153846,22.705128205128204,24.192307692307693,27.0,30.884615384615383,33.0,36.62820512820513,40.26923076923077
reviews_per_program,110.8974358974359,108.76923076923077,95.93589743589743,68.35897435897436,44.782051282051285,29.141025641025642,24.41025641025641,25.666666666666668,30.653846153846153,33.0,36.666666666666664,40.282051282051285
reviews_per_program,110.56410256410257,108.76923076923077,100.73076923076923,70.25641025641026,43.17948717948718,28.256410256410255,22.0,25.666666666666668,29.333333333333332,32.97435897435897,36.65384615384615,40.19230769230769
reviews_per_program,109.98717948717949,108.83333333333333,97.07692307692308,73.05128205128206,44.61538461538461,25.564102564102566,24.55128205128205,25.666666666666668,29.333333333333332,33.0,36.58974358974359,40.243589743589745
reviews_per_program,105.64102564102564,104.84615384615384,98.14102564102564,62.256410256410255,45.96153846153846,25.76923076923077,23.307692307692307,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.17948717948718
reviews_per_program,110.44871794871794,105.98717948717949,102.44871794871794,72.1923076923077,35.26923076923077,24.628205128205128,23.525641025641026,27.03846153846154,29.333333333333332,33.0,36.64102564102564,40.26923076923077
reviews_per_program,105.7948717948718,108.84615384615384,97.73076923076923,72.83333333333333,38.91025641025641,28.71794871794872,22.0,25.666666666666668,29.294871794871796,32.96153846153846,36.65384615384615,40.23076923076923
pct_interview_given_signal,0.0,1.0,0.9825174825174825,0.9102564102564102,0.798951048951049,0.6762237762237763,0.5673469387755102,0.487012987012987,0.42613636363636365,0.3787878787878788,0.34126706335316764,0.31110402042118696
pct_interview_given_signal,0.0,1.0,0.972027972027972,0.9195804195804196,0.7963286713286714,0.66993006993007,0.5685131195335277,0.4855,0.42613636363636365,0.378935095219588,0.3409090909090909,0.3104106972301815
pct_interview_given_signal,0.0,1.0,0.9877622377622378,0.921911421911422,0.7718531468531469,0.6559440559440559,0.5664335664335665,0.487012987012987,0.42613636363636365,0.3787878787878788,0.34126706335316764,0.3105095541401274
pct_interview_given_signal,0.0,1.0,0.9755244755244755,0.9114219114219114,0.7902097902097902,0.676923076923077,0.5641025641025641,0.486013986013986,0.42482517482517484,0.3787878787878788,0.34126706335316764,0.3104106972301815
pct_interview_given_signal,0.0,1.0,0.986013986013986,0.9067599067599068,0.7963286713286714,0.6664335664335664,0.5641025641025641,0.487012987012987,0.4245736773065151,0.3787878787878788,0.3409090909090909,0.3103119032463399
pct_interview_given_signal,0.0,1.0,0.9965034965034965,0.914918414918415,0.7937062937062938,0.6727272727272727,0.5681818181818182,0.487012987012987,0.42613636363636365,0.37908242612752724,0.3410283315844701,0.31100478468899523
pct_interview_given_signal,0.0,1.0,0.9667832167832168,0.9079254079254079,0.7937062937062938,0.6713286713286714,0.5658508158508159,0.487012987012987,0.42613636363636365,0.3787878787878788,0.3416257883672039,0.3106084740363173
pct_interview_given_signal,0.0,1.0,0.9755244755244755,0.8776223776223776,0.7762237762237763,0.6643356643356644,0.5675990675990676,0.487012987012987,0.42613636363636365,0.3787878787878788,0.3409090909090909,0.31110402042118696
pct_interview_given_signal,0.0,1.0,0.9965034965034965,0.9289044289044289,0.8041958041958042,0.6748251748251748,0.567016317016317,0.4865134865134865,0.42613636363636365,0.3787878787878788,0.34114765570328903,0.3104106972301815
