Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,873.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,867.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,871.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,855.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,860.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,852.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,858.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,865.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0
unmatched_applicants,862.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0
unmatched_applicants,869.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,327.66037735849056,332.24528301886795,331.748427672956,331.7295597484277,326.2138364779874,328.5660377358491,326.8993710691824,340.1949685534591,320.0943396226415,307.0503144654088,265.1635220125786,203.69811320754718,145.08805031446542,148.31446540880503,155.31446540880503,165.80503144654088,176.0314465408805,186.34591194968553,196.16981132075472,206.59119496855345,215.98742138364778,224.16352201257862,233.69182389937106,241.1761006289308
reviews_per_program,328.0,331.062893081761,331.7798742138365,332.58490566037733,328.7987421383648,329.3018867924528,328.9811320754717,328.54088050314465,324.0880503144654,307.8301886792453,259.0817610062893,191.54088050314465,152.32075471698113,144.42767295597486,155.33333333333334,166.20754716981133,176.11949685534591,187.33333333333334,195.85534591194968,206.32075471698113,214.98742138364778,223.58490566037736,232.40880503144655,241.33962264150944
reviews_per_program,330.32704402515725,332.62264150943395,331.0566037735849,330.1509433962264,328.87421383647796,326.7987421383648,329.42767295597486,331.50943396226415,328.97484276729557,314.7358490566038,263.1698113207547,207.56603773584905,147.77987421383648,144.42767295597486,155.33962264150944,165.88679245283018,176.41509433962264,186.76100628930817,196.72327044025158,206.0754716981132,215.32704402515722,224.50314465408806,231.45283018867926,242.22641509433961
reviews_per_program,325.8867924528302,328.7295597484277,332.87421383647796,330.8805031446541,331.62264150943395,330.685534591195,328.9874213836478,329.9182389937107,324.61006289308176,301.23899371069183,263.1006289308176,187.66666666666666,151.0503144654088,145.8176100628931,155.22641509433961,165.69811320754718,176.03773584905662,186.19496855345912,195.67295597484278,206.0188679245283,215.88050314465409,224.01257861635222,231.23270440251574,243.56603773584905
reviews_per_program,328.74213836477986,326.40880503144655,328.8050314465409,332.7987421383648,326.685534591195,328.9622641509434,328.7295597484277,327.50943396226415,321.9874213836478,306.8805031446541,253.91194968553458,187.33962264150944,151.49056603773585,146.9433962264151,155.30188679245282,166.1572327044025,176.59119496855345,186.45911949685535,195.75471698113208,206.0,215.19496855345912,224.80503144654088,232.9496855345912,241.45283018867926
reviews_per_program,326.69182389937106,328.32704402515725,327.7987421383648,330.0880503144654,328.17610062893084,329.685534591195,324.9811320754717,327.1446540880503,321.062893081761,305.2012578616352,263.34591194968556,196.22012578616352,145.73584905660377,147.8238993710692,155.32704402515722,165.77987421383648,176.19496855345912,186.83647798742138,196.69811320754718,205.63522012578616,215.38364779874215,225.03773584905662,232.61635220125785,241.57861635220127
reviews_per_program,322.77358490566036,326.49685534591197,330.50943396226415,333.2704402515723,327.49685534591197,331.37106918238993,329.1823899371069,330.9119496855346,327.28930817610063,309.8679245283019,261.5157232704403,181.9056603773585,150.96226415094338,144.50943396226415,155.33333333333334,165.7987421383648,176.55974842767296,186.35849056603774,196.68553459119497,205.9182389937107,214.9937106918239,223.65408805031447,233.19496855345912,240.47798742138366
reviews_per_program,330.34591194968556,332.23899371069183,331.97484276729557,331.6666666666667,327.33962264150944,325.52830188679246,332.4654088050315,332.7295597484277,329.23899371069183,303.54716981132077,259.685534591195,194.1509433962264,153.0314465408805,145.77987421383648,154.9056603773585,166.0251572327044,176.51572327044025,186.41509433962264,196.35220125786162,205.91194968553458,215.45911949685535,224.0943396226415,232.14465408805032,241.46540880503144
reviews_per_program,327.0880503144654,329.52201257861634,325.6477987421384,329.5345911949685,330.7169811320755,330.685534591195,327.77358490566036,328.49685534591197,328.28930817610063,305.8679245283019,261.2327044025157,187.74842767295598,154.43396226415095,146.98742138364778,155.1069182389937,165.9308176100629,176.30188679245282,186.21383647798743,196.48427672955975,205.7987421383648,215.50943396226415,224.40251572327045,232.14465408805032,241.01257861635222
reviews_per_program,327.7987421383648,330.2641509433962,329.55345911949684,332.188679245283,327.5157232704403,328.50943396226415,331.2830188679245,330.9811320754717,325.3647798742138,319.42138364779873,253.40251572327045,187.54716981132074,152.9748427672956,149.35849056603774,156.0817610062893,165.42138364779873,176.27672955974842,186.54716981132074,195.88050314465409,205.874213836478,215.27044025157232,223.30817610062894,232.62893081761007,240.0691823899371
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983810797494193,0.9943658444973081,0.9733295742881308,0.9321659648762453,0.875288357421967,0.810048326004615,0.754808665721806,0.7070515495201608,0.6659759191110793,0.629113368659084,0.5976082844410247,0.567462250365319,0.542775610040184,0.5229785085012064,0.5016551390047636,0.48608756877982634
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989438850946983,0.9917401914773794,0.980936266215454,0.9352720931425348,0.8741712512343067,0.8117052778261626,0.7547169811320755,0.7053392363870284,0.665642966824983,0.6257973544618277,0.5985678045021033,0.5682060661484529,0.5453002954685078,0.5243319268635724,0.5044245392796255,0.48575821541187814
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995776432493313,0.996306960440661,0.9776300219755452,0.9331486327022729,0.8742005267118134,0.8117052778261626,0.7546864245516013,0.7067030633909615,0.6645276292335116,0.6277151035527867,0.5959269797627801,0.5688823780748337,0.5444402254870462,0.5221873599282832,0.5065079753267574,0.48397985148257777
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979583215995494,0.9909272932048555,0.9799346184195694,0.9412066488815924,0.8736108495008477,0.8100974082449122,0.7552368218467648,0.7075077810673347,0.6659521257591997,0.6296233744299949,0.5991257392645924,0.5690386787556858,0.5430444282592862,0.5233309001066876,0.5069901539465811,0.4813179435535931
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993564993564994,0.9995775242923531,0.9944263527054108,0.9738978464313902,0.9343867029189966,0.873576202579309,0.8114571988673491,0.754869801158223,0.7055528218327719,0.6638649476458437,0.6287314062131075,0.5988755020080321,0.5690907980704647,0.5447743745616086,0.5214861235452104,0.5032533275736386,0.48553046286890156
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996782496782497,0.9985219594594594,0.9956181533646322,0.9745686252396526,0.9383912998871448,0.8752059501953585,0.8118410734512503,0.7547475401870672,0.7071588451762206,0.6653578440121364,0.6274615410509308,0.5960031974420463,0.5701003180817226,0.5442971441920225,0.5209468712445152,0.5039744768290705,0.48527765483845775
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997888364890547,0.9946778536096675,0.9774008115419297,0.9381094118854563,0.8730995528359614,0.811246028637333,0.7547169811320755,0.7070783703816099,0.6639831866918391,0.6290709054706219,0.5960413135931955,0.5693167588039462,0.5452843435525392,0.524169736509097,0.5027239872700793,0.48749869233183385
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991550485847064,0.9936795994993742,0.9755299954894001,0.9347212963437772,0.8737772761474794,0.8111507660167131,0.7568006496142915,0.7061140995529964,0.6641487921328297,0.6288798920377868,0.5970531710442024,0.5693341478313989,0.544106486076245,0.5231399623922989,0.5049985099292894,0.4855051702133201
