Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,2078.0,1535.0,1529.0,1527.0,1527.0,1531.0,1541.0,1553.0,1555.0,1587.0,1615.0,1637.0,1659.0,1672.0,1707.0,1700.0,1747.0,1757.0,1785.0,1789.0,1839.0,1840.0,1855.0,1837.0,1918.0,1920.0,1916.0,1913.0,1985.0,1970.0
unmatched_applicants,2094.0,1539.0,1531.0,1530.0,1527.0,1529.0,1545.0,1546.0,1566.0,1589.0,1618.0,1625.0,1659.0,1674.0,1689.0,1703.0,1741.0,1766.0,1776.0,1798.0,1840.0,1843.0,1860.0,1862.0,1915.0,1913.0,1907.0,1905.0,1970.0,1969.0
unmatched_applicants,2106.0,1543.0,1527.0,1527.0,1527.0,1527.0,1532.0,1555.0,1557.0,1595.0,1605.0,1642.0,1650.0,1687.0,1685.0,1699.0,1752.0,1784.0,1765.0,1782.0,1844.0,1856.0,1843.0,1847.0,1899.0,1926.0,1917.0,1920.0,1991.0,1990.0
unmatched_applicants,2102.0,1535.0,1528.0,1527.0,1527.0,1530.0,1530.0,1554.0,1552.0,1589.0,1612.0,1636.0,1648.0,1672.0,1693.0,1701.0,1770.0,1752.0,1772.0,1780.0,1849.0,1840.0,1852.0,1859.0,1908.0,1912.0,1935.0,1918.0,1969.0,1965.0
unmatched_applicants,2100.0,1530.0,1528.0,1527.0,1527.0,1530.0,1540.0,1562.0,1559.0,1578.0,1603.0,1624.0,1647.0,1675.0,1681.0,1708.0,1753.0,1754.0,1775.0,1785.0,1823.0,1839.0,1850.0,1853.0,1916.0,1917.0,1897.0,1921.0,1973.0,1967.0
unmatched_applicants,2060.0,1539.0,1527.0,1527.0,1528.0,1527.0,1535.0,1551.0,1554.0,1576.0,1607.0,1638.0,1649.0,1674.0,1704.0,1708.0,1752.0,1773.0,1768.0,1784.0,1836.0,1840.0,1844.0,1862.0,1930.0,1904.0,1901.0,1909.0,1964.0,1991.0
unmatched_applicants,2091.0,1540.0,1527.0,1527.0,1527.0,1527.0,1534.0,1563.0,1556.0,1575.0,1612.0,1631.0,1669.0,1676.0,1687.0,1706.0,1754.0,1762.0,1763.0,1775.0,1837.0,1853.0,1835.0,1873.0,1906.0,1915.0,1898.0,1912.0,1957.0,1965.0
unmatched_applicants,2124.0,1533.0,1531.0,1527.0,1527.0,1528.0,1539.0,1550.0,1564.0,1577.0,1605.0,1635.0,1645.0,1668.0,1680.0,1700.0,1748.0,1776.0,1768.0,1769.0,1830.0,1850.0,1841.0,1848.0,1916.0,1913.0,1919.0,1908.0,1976.0,1994.0
unmatched_applicants,2109.0,1535.0,1527.0,1527.0,1527.0,1527.0,1534.0,1561.0,1553.0,1579.0,1617.0,1631.0,1665.0,1676.0,1706.0,1709.0,1766.0,1761.0,1782.0,1794.0,1847.0,1856.0,1846.0,1845.0,1924.0,1897.0,1897.0,1911.0,1951.0,1977.0
unmatched_applicants,2070.0,1535.0,1527.0,1527.0,1527.0,1529.0,1534.0,1555.0,1562.0,1584.0,1601.0,1623.0,1648.0,1654.0,1691.0,1714.0,1756.0,1756.0,1761.0,1787.0,1836.0,1843.0,1838.0,1851.0,1922.0,1915.0,1938.0,1914.0,1987.0,1974.0
