Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,1869.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1770.0,1772.0,1772.0,1779.0,1781.0,1784.0,1787.0,1792.0,1796.0,1799.0,1800.0
unmatched_applicants,1877.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1770.0,1770.0,1774.0,1780.0,1776.0,1783.0,1792.0,1789.0,1799.0,1797.0,1800.0
unmatched_applicants,1864.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1770.0,1770.0,1772.0,1771.0,1777.0,1778.0,1784.0,1792.0,1792.0,1796.0,1797.0,1803.0
unmatched_applicants,1876.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1770.0,1770.0,1774.0,1776.0,1776.0,1782.0,1785.0,1794.0,1796.0,1803.0,1804.0
unmatched_applicants,1868.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1777.0,1785.0,1781.0,1785.0,1791.0,1793.0,1798.0,1802.0,1803.0
unmatched_applicants,1864.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1770.0,1771.0,1776.0,1781.0,1779.0,1784.0,1784.0,1794.0,1794.0,1796.0,1800.0
unmatched_applicants,1870.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1773.0,1778.0,1784.0,1783.0,1787.0,1794.0,1790.0,1797.0,1797.0
unmatched_applicants,1877.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1774.0,1770.0,1779.0,1775.0,1786.0,1791.0,1790.0,1795.0,1796.0,1798.0
unmatched_applicants,1870.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1773.0,1781.0,1781.0,1782.0,1784.0,1792.0,1797.0,1802.0,1798.0
unmatched_applicants,1878.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1776.0,1776.0,1780.0,1783.0,1785.0,1793.0,1799.0,1797.0,1802.0
unfilled_spots,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,11.0,14.0,17.0,22.0,26.0,29.0,30.0
unfilled_spots,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,6.0,13.0,22.0,19.0,29.0,27.0,30.0
unfilled_spots,94.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,8.0,14.0,22.0,22.0,26.0,27.0,33.0
unfilled_spots,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,6.0,12.0,15.0,24.0,26.0,33.0,34.0
unfilled_spots,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,15.0,11.0,15.0,21.0,23.0,28.0,32.0,33.0
unfilled_spots,94.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,11.0,9.0,14.0,14.0,24.0,24.0,26.0,30.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,14.0,13.0,17.0,24.0,20.0,27.0,27.0
unfilled_spots,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,5.0,16.0,21.0,20.0,25.0,26.0,28.0
unfilled_spots,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,11.0,12.0,14.0,22.0,27.0,32.0,28.0
unfilled_spots,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,13.0,15.0,23.0,29.0,27.0,32.0
reviews_per_program,696.7912087912088,673.7142857142857,60.65934065934066,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.14285714285714,187.5934065934066,210.97802197802199,234.21978021978023,257.4945054945055,280.54945054945057,303.02197802197804,326.5054945054945,348.13186813186815,370.5054945054945,391.56043956043953,411.967032967033
reviews_per_program,695.0769230769231,650.054945054945,62.747252747252745,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.15384615384616,187.57142857142858,210.8901098901099,234.3186813186813,257.2087912087912,280.5824175824176,303.032967032967,326.2087912087912,348.3736263736264,369.2087912087912,389.56043956043953,412.4725274725275
reviews_per_program,692.967032967033,664.3956043956044,55.142857142857146,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.0989010989011,187.56043956043956,210.97802197802199,234.2967032967033,257.2637362637363,280.15384615384613,303.31868131868134,326.2637362637363,348.032967032967,370.1208791208791,391.8131868131868,413.53846153846155
reviews_per_program,698.4175824175824,664.3186813186813,55.05494505494506,70.35164835164835,93.8021978021978,117.25274725274726,140.69230769230768,164.15384615384616,187.54945054945054,210.84615384615384,234.30769230769232,257.35164835164835,280.3296703296703,303.4175824175824,325.5934065934066,348.2307692307692,369.4835164835165,390.95604395604397,410.8901098901099
reviews_per_program,683.4725274725274,651.1648351648352,46.9010989010989,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.14285714285714,187.54945054945054,210.97802197802199,234.24175824175825,257.54945054945057,280.6263736263736,303.032967032967,326.2197802197802,348.27472527472526,370.1208791208791,391.86813186813185,412.38461538461536
reviews_per_program,683.9560439560439,638.1208791208791,46.9010989010989,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.12087912087912,187.58241758241758,211.0,234.23076923076923,257.4945054945055,280.46153846153845,303.3736263736264,325.4725274725275,348.010989010989,369.57142857142856,391.7692307692308,411.04395604395603
reviews_per_program,699.4395604395604,669.010989010989,54.747252747252745,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.14285714285714,187.57142857142858,210.9120879120879,234.04395604395606,257.56043956043953,280.75824175824175,303.3296703296703,325.9340659340659,348.0989010989011,369.2197802197802,391.9230769230769,411.5164835164835
reviews_per_program,690.5494505494505,644.7252747252747,53.065934065934066,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.12087912087912,187.4835164835165,210.9010989010989,234.35164835164835,257.38461538461536,280.6703296703297,303.16483516483515,326.2967032967033,347.9340659340659,369.2197802197802,391.6373626373626,411.7802197802198
reviews_per_program,691.3296703296703,679.5604395604396,46.9010989010989,70.35164835164835,93.8021978021978,117.25274725274726,140.69230769230768,164.12087912087912,187.53846153846155,211.0,234.14285714285714,257.4945054945055,280.6373626373626,303.38461538461536,325.38461538461536,348.8901098901099,370.02197802197804,390.5054945054945,411.65934065934067
reviews_per_program,697.7142857142857,646.7802197802198,46.9010989010989,70.35164835164835,93.8021978021978,117.25274725274726,140.7032967032967,164.14285714285714,187.56043956043956,210.98901098901098,234.13186813186815,257.43956043956047,280.8241758241758,303.5164835164835,326.5164835164835,348.5824175824176,369.2637362637363,390.13186813186815,412.7692307692308
pct_interview_given_signal,0.0,0.9976569821930646,0.6806466729147141,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.19495213228894692,0.17058168824321948,0.1516745663836658,0.1366238153326452,0.12427449641515875,0.11406188797493146,0.10560290117860381,0.09800753904146473,0.09191919191919191,0.08636848973780994,0.08172429277054333,0.07767611832804289
pct_interview_given_signal,0.0,0.9948453608247423,0.6808809746954076,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.1949390815370197,0.1706016755521706,0.1517377937574905,0.13656614922853258,0.12441254379219004,0.11404848627266674,0.10559907165651292,0.09809668182583796,0.09185540344457763,0.08667182570391095,0.08214386459802539,0.07758092447049421
pct_interview_given_signal,0.0,0.9985941893158388,0.6818181818181818,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.1950043527757316,0.170611670963206,0.1516745663836658,0.13657895971108297,0.12438597240613387,0.11422295442064799,0.10549960147815375,0.09808016167059616,0.09194531274667678,0.08645824055105253,0.08167157481419156,0.07738095238095238
pct_interview_given_signal,0.0,0.9976569821930646,0.6811152764761013,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.22744669218151994,0.1949390815370197,0.17062166754555574,0.1517694272163444,0.1365725541694025,0.12434348178829156,0.11415131321050569,0.1054652131396907,0.09828208849438051,0.09189308592887122,0.08660738185170865,0.08185063383646739,0.07787970367200664
pct_interview_given_signal,0.0,0.9901593252108716,0.6822867853795689,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.19495213228894692,0.17062166754555574,0.1516745663836658,0.13661099643460312,0.12424798395699108,0.11403062223440498,0.10559907165651292,0.0980933773495924,0.09188148802574701,0.08645824055105253,0.08166012338754908,0.07759746315985823
pct_interview_given_signal,0.0,0.9910965323336457,0.6822867853795689,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.1949782390358219,0.1705916813122437,0.15165876777251186,0.13661740558292282,0.12427449641515875,0.11409764125068568,0.10548049407758901,0.09831859004659328,0.09195111939120275,0.08658678005411674,0.08168073826821128,0.07785055473867131
pct_interview_given_signal,0.0,0.9971883786316776,0.6820524835988754,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.19495213228894692,0.1706016755521706,0.15172198197259418,0.1367264531880928,0.12424268282276645,0.1139770636815531,0.1054957794442633,0.09817936614969656,0.09192789721248856,0.08666924610851513,0.081648675171737,0.07776116214484084
pct_interview_given_signal,0.0,0.9967197750702905,0.6820524835988754,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.1949782390358219,0.17068167164878964,0.15172988745310545,0.13654693800994092,0.12432755528989839,0.11401276379155084,0.10555313904596202,0.09807025224800459,0.09197144842397827,0.08666924610851513,0.08170824097196891,0.07771135781383433
pct_interview_given_signal,0.0,0.9985941893158388,0.6822867853795689,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.22744669218151994,0.1949782390358219,0.17063166529942575,0.15165876777251186,0.1366687004270897,0.12427449641515875,0.11402615709922469,0.10547667342799188,0.0983451536643026,0.09171942423383414,0.08648134948918983,0.08194506978838362,0.0777341768772857
pct_interview_given_signal,0.0,0.9953139643861293,0.6822867853795689,0.4548578569197126,0.34114339268978444,0.27291471415182755,0.2274289284598563,0.19495213228894692,0.170611670963206,0.15166666666666667,0.1366751149910823,0.12430102019037863,0.11395030326746233,0.1054308472121651,0.0980042405681015,0.09180038460325968,0.08665892926226824,0.0820235479691285,0.07752515840477078
pct_interview_given_nosignal,0.04592480444107999,0.012946428571428572,0.00012081255069812395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.046038069942452416,0.012955026845968179,0.00010102540789008435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.04617824294322867,0.0128165154175624,3.372453797382976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.04581786141355655,0.013011615733585922,8.511362669163333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.04681973117242266,0.013037660727106586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
