Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,752.0,578.0,576.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,565.0,564.0,568.0,580.0,597.0,606.0,597.0,628.0,640.0,648.0,660.0,656.0,659.0,687.0,684.0,694.0,693.0,711.0,702.0,728.0,712.0,717.0
unmatched_applicants,742.0,590.0,576.0,567.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,564.0,573.0,578.0,577.0,602.0,604.0,621.0,630.0,626.0,644.0,652.0,658.0,668.0,686.0,680.0,695.0,705.0,703.0,715.0,718.0,720.0
unmatched_applicants,751.0,572.0,567.0,566.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,576.0,583.0,583.0,588.0,616.0,632.0,629.0,643.0,642.0,666.0,656.0,686.0,683.0,687.0,705.0,697.0,699.0,715.0,687.0,722.0
unmatched_applicants,759.0,575.0,570.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,570.0,582.0,583.0,599.0,602.0,612.0,626.0,629.0,650.0,651.0,682.0,675.0,691.0,691.0,708.0,707.0,704.0,713.0,723.0,714.0
unmatched_applicants,746.0,576.0,571.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,566.0,574.0,564.0,586.0,573.0,610.0,611.0,622.0,631.0,637.0,651.0,639.0,664.0,675.0,662.0,704.0,705.0,709.0,707.0,718.0,715.0,710.0
unmatched_applicants,743.0,573.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,569.0,565.0,578.0,584.0,577.0,593.0,623.0,627.0,649.0,644.0,650.0,656.0,675.0,672.0,679.0,702.0,706.0,686.0,719.0,706.0,715.0,721.0
unmatched_applicants,742.0,577.0,567.0,567.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,572.0,584.0,584.0,594.0,612.0,615.0,633.0,647.0,657.0,656.0,668.0,671.0,690.0,693.0,701.0,699.0,694.0,707.0,722.0,721.0
unmatched_applicants,752.0,581.0,575.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,566.0,564.0,578.0,577.0,595.0,593.0,604.0,625.0,626.0,640.0,644.0,662.0,670.0,676.0,698.0,701.0,687.0,706.0,709.0,710.0,734.0,729.0
unmatched_applicants,739.0,575.0,570.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,572.0,583.0,588.0,596.0,618.0,625.0,633.0,641.0,643.0,649.0,674.0,677.0,681.0,688.0,695.0,704.0,700.0,714.0,708.0,712.0
unmatched_applicants,743.0,582.0,569.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,567.0,565.0,570.0,582.0,583.0,601.0,610.0,624.0,632.0,624.0,659.0,648.0,677.0,689.0,680.0,693.0,705.0,705.0,698.0,710.0,719.0,726.0
unfilled_spots,188.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,16.0,33.0,42.0,33.0,64.0,76.0,84.0,96.0,92.0,95.0,123.0,120.0,130.0,129.0,147.0,138.0,164.0,148.0,153.0
unfilled_spots,178.0,26.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,14.0,13.0,38.0,40.0,57.0,66.0,62.0,80.0,88.0,94.0,104.0,122.0,116.0,131.0,141.0,139.0,151.0,154.0,156.0
unfilled_spots,187.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,19.0,19.0,24.0,52.0,68.0,65.0,79.0,78.0,102.0,92.0,122.0,119.0,123.0,141.0,133.0,135.0,151.0,123.0,158.0
unfilled_spots,195.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,19.0,35.0,38.0,48.0,62.0,65.0,86.0,87.0,118.0,111.0,127.0,127.0,144.0,143.0,140.0,149.0,159.0,150.0
unfilled_spots,182.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,22.0,9.0,46.0,47.0,58.0,67.0,73.0,87.0,75.0,100.0,111.0,98.0,140.0,141.0,145.0,143.0,154.0,151.0,146.0
unfilled_spots,179.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,20.0,13.0,29.0,59.0,63.0,85.0,80.0,86.0,92.0,111.0,108.0,115.0,138.0,142.0,122.0,155.0,142.0,151.0,157.0
unfilled_spots,178.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,20.0,30.0,48.0,51.0,69.0,83.0,93.0,92.0,104.0,107.0,126.0,129.0,137.0,135.0,130.0,143.0,158.0,157.0
unfilled_spots,188.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,13.0,31.0,29.0,40.0,61.0,62.0,76.0,80.0,98.0,106.0,112.0,134.0,137.0,123.0,142.0,145.0,146.0,170.0,165.0
unfilled_spots,175.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,24.0,32.0,54.0,61.0,69.0,77.0,79.0,85.0,110.0,113.0,117.0,124.0,131.0,140.0,136.0,150.0,144.0,148.0
unfilled_spots,179.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,18.0,19.0,37.0,46.0,60.0,68.0,60.0,95.0,84.0,113.0,125.0,116.0,129.0,141.0,141.0,134.0,146.0,155.0,162.0
reviews_per_program,214.69152542372882,218.56949152542373,217.52542372881356,215.42372881355934,212.68474576271186,213.55254237288136,216.69830508474575,202.44745762711864,169.52542372881356,127.68813559322034,100.3864406779661,87.07457627118644,89.91186440677966,94.79661016949153,101.33559322033898,108.14915254237287,115.0271186440678,121.47118644067797,128.4813559322034,134.5322033898305,140.87457627118644,145.94237288135594,151.5491525423729,156.71186440677965,162.34237288135594,166.8406779661017,170.9864406779661,174.83389830508474,179.43389830508474,182.54237288135593,187.3186440677966,188.47457627118644,192.1864406779661,195.27796610169491
reviews_per_program,212.5593220338983,217.19661016949152,213.95254237288137,213.1220338983051,217.3186440677966,214.76949152542372,213.3322033898305,202.30169491525425,175.58983050847456,128.75254237288135,103.43050847457627,89.2135593220339,88.15593220338982,94.70847457627119,101.38983050847457,108.13898305084746,115.20677966101695,121.79322033898305,127.82033898305085,134.74915254237288,140.5322033898305,145.8271186440678,151.54237288135593,157.21016949152542,161.02372881355933,166.90169491525424,171.42372881355934,176.46101694915254,179.79322033898305,183.5322033898305,186.64745762711865,188.19661016949152,192.135593220339,195.21694915254238
reviews_per_program,215.5322033898305,214.72881355932202,217.68813559322035,216.3186440677966,216.78305084745762,216.10508474576272,212.09830508474576,204.8,174.39661016949154,132.54237288135593,105.48813559322033,88.93898305084745,89.47796610169492,94.70847457627119,101.28474576271186,108.05762711864406,114.88474576271186,121.62372881355932,128.01694915254237,134.39322033898304,140.93559322033897,146.42033898305084,152.09152542372883,157.05762711864406,162.1084745762712,165.74576271186442,170.74576271186442,175.06440677966103,178.63389830508476,182.59322033898306,185.80677966101695,189.75254237288135,190.18983050847459,195.5627118644068
reviews_per_program,218.62372881355932,215.01694915254237,212.56610169491526,215.1593220338983,213.27118644067798,213.86779661016948,215.1593220338983,201.19661016949152,170.5593220338983,128.85762711864407,102.37288135593221,90.36271186440678,88.22033898305085,94.34237288135593,101.53220338983051,108.28474576271186,114.98305084745763,121.67796610169492,128.1457627118644,134.09830508474576,140.8271186440678,145.78305084745762,152.75932203389831,156.8542372881356,162.42033898305084,166.60338983050846,170.54237288135593,174.42033898305084,179.12542372881356,182.3864406779661,186.69152542372882,187.7084745762712,193.19322033898305,195.72542372881355
reviews_per_program,215.16949152542372,213.79661016949152,213.92203389830507,215.96610169491527,216.5593220338983,215.6135593220339,211.44406779661017,204.39661016949154,172.4508474576271,132.21694915254238,100.89491525423729,89.20338983050847,89.9322033898305,94.2813559322034,101.38305084745762,108.26440677966102,114.95254237288135,121.66779661016949,127.88813559322034,133.77627118644068,140.5050847457627,145.75932203389831,151.64745762711865,156.6677966101695,161.86101694915254,166.67796610169492,171.58983050847456,175.73220338983052,178.88474576271187,182.67457627118645,185.3050847457627,188.75593220338982,192.4949152542373,192.60677966101696
reviews_per_program,218.08474576271186,212.4677966101695,214.10508474576272,213.98983050847457,214.10169491525423,212.27118644067798,212.82033898305085,204.07796610169493,171.3728813559322,133.62033898305086,100.89830508474576,88.44406779661017,88.93898305084745,95.09491525423729,101.54237288135593,108.27796610169491,114.9728813559322,121.78983050847458,128.1627118644068,134.1220338983051,140.38983050847457,146.32203389830508,152.3322033898305,156.78983050847458,162.13220338983052,167.6,170.94915254237287,175.8915254237288,178.67457627118645,183.27118644067798,186.69830508474575,188.5728813559322,192.5627118644068,194.96610169491527
reviews_per_program,215.09152542372883,216.28474576271188,216.03728813559323,213.57966101694916,218.36610169491524,214.03389830508473,214.135593220339,202.57966101694916,168.18983050847459,128.21016949152542,103.2406779661017,88.76949152542373,88.99661016949153,95.49491525423728,101.33559322033898,108.33559322033898,115.0677966101695,121.83050847457628,128.25423728813558,134.23050847457628,141.41694915254237,146.4915254237288,151.66101694915255,157.4508474576271,162.37627118644068,166.58983050847456,171.84406779661018,176.13220338983052,179.94915254237287,182.9864406779661,186.61016949152543,189.49830508474577,191.4915254237288,193.79661016949152
reviews_per_program,216.10169491525423,217.53898305084746,215.5457627118644,213.34915254237288,215.76271186440678,215.67457627118645,214.33559322033898,207.72542372881355,174.48813559322033,131.5220338983051,98.32542372881356,89.4135593220339,89.87796610169491,94.88813559322034,101.25084745762712,108.31186440677966,115.21694915254237,121.49152542372882,128.2915254237288,134.75254237288135,140.39661016949154,146.42372881355934,152.06440677966103,156.75932203389831,162.36271186440678,165.87457627118644,172.76271186440678,175.3186440677966,179.8237288135593,183.5728813559322,186.15254237288136,188.2271186440678,194.0542372881356,194.32203389830508
reviews_per_program,217.22372881355932,213.81694915254238,216.3728813559322,216.32881355932204,213.61694915254236,215.2915254237288,212.32203389830508,204.864406779661,171.1864406779661,129.06440677966103,103.16610169491526,90.9186440677966,88.54237288135593,94.7457627118644,101.38983050847457,108.30169491525423,115.0271186440678,121.86779661016949,128.3322033898305,134.36949152542374,140.28813559322035,145.88813559322034,151.8,157.13898305084746,162.94237288135594,167.51186440677967,171.5728813559322,175.19661016949152,179.535593220339,180.36610169491524,186.9050847457627,188.80677966101695,192.52542372881356,193.53898305084746
reviews_per_program,213.65762711864406,213.864406779661,214.09830508474576,215.44406779661017,212.5491525423729,214.7728813559322,211.86779661016948,205.19661016949152,171.99661016949153,130.67796610169492,102.97627118644068,87.7457627118644,89.37627118644068,94.38305084745762,101.25762711864407,108.02033898305085,115.2135593220339,121.69491525423729,128.58305084745763,134.16949152542372,140.3864406779661,145.97627118644067,152.01016949152543,157.22372881355932,162.58305084745763,167.3728813559322,169.4542372881356,175.3186440677966,179.4779661016949,183.34915254237288,187.03389830508473,188.86101694915254,191.6135593220339,194.3593220338983
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999225166589183,0.994885420126204,0.9715215622457283,0.9348050873746252,0.8707245567499651,0.803227309304985,0.7393922909543053,0.6841140968529961,0.6370509132267345,0.5969157472417251,0.561223587658032,0.5314505776636713,0.5024536963748615,0.4798548643132512,0.4582511189181385,0.44233851299561006,0.42597356118728613,0.41194029850746267,0.39765300369589274,0.38693161038644397,0.377550008921314,0.36924150767798974,0.3597755653373132,0.35364902506963786,0.3446316437141461,0.3425179856115108,0.3359026369168357,0.33058482476087975
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977419140599056,0.9795325037795093,0.930865091266353,0.8693528125436188,0.8023615049303822,0.7396573825894418,0.6849393906694003,0.6367101303911735,0.5969718817591925,0.5603483787441887,0.5300453672520805,0.5050521123398839,0.4790822872380569,0.45936753744844055,0.4426881145540343,0.4259926182753607,0.41063458179701146,0.40090943539219404,0.38679015354618573,0.37658690923472415,0.36583679114799444,0.35905654329832765,0.3517417162276975,0.34587094313579486,0.34302388414568247,0.33599153140437543,0.330688152251298
