Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,271.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,270.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,273.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,273.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,273.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,273.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,270.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,270.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,273.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,297.7142857142857,257.14285714285717,61.357142857142854,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.5
reviews_per_program,297.07142857142856,238.57142857142858,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,297.42857142857144,259.92857142857144,61.42857142857143,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,296.5,258.5,80.07142857142857,64.07142857142857,85.42857142857143,106.78571428571429,128.07142857142858,149.42857142857142,170.85714285714286
reviews_per_program,296.7142857142857,240.0,61.07142857142857,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,297.57142857142856,276.64285714285717,80.0,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,295.64285714285717,258.57142857142856,61.642857142857146,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.42857142857142,170.85714285714286
reviews_per_program,296.92857142857144,220.14285714285714,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,297.07142857142856,239.21428571428572,61.642857142857146,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
reviews_per_program,296.64285714285717,258.14285714285717,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286
pct_interview_given_signal,0.0,1.0,0.6505016722408027,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16338500209467952
pct_interview_given_signal,0.0,0.9966555183946488,0.6521739130434783,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,0.9665551839464883,0.6488294314381271,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,0.9765886287625418,0.637123745819398,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21751254880089235,0.1864244741873805,0.16304347826086957
pct_interview_given_signal,0.0,0.9698996655518395,0.6505016722408027,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,1.0,0.6387959866220736,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,0.9832775919732442,0.6404682274247492,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.1864244741873805,0.16304347826086957
pct_interview_given_signal,0.0,0.9933110367892977,0.6521739130434783,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,0.959866220735786,0.6421404682274248,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_signal,0.0,0.9732441471571907,0.6521739130434783,0.43478260869565216,0.32608695652173914,0.2608695652173913,0.21739130434782608,0.18633540372670807,0.16304347826086957
pct_interview_given_nosignal,0.0935700575815739,0.023673257023933404,0.00028074115665356543,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09377254147631642,0.023871302542812663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0936599423631124,0.026064516129032256,0.0005602240896358543,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.093953264273669,0.0254149377593361,0.0025344973246972683,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09388541165142032,0.025879917184265012,0.00028153153153153153,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09361497839654345,0.023660946437857513,0.002244039270687237,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09422565837158733,0.024876911116869654,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09381765696415684,0.024043433298862462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.09377254147631642,0.026739356178608516,0.0016887137630171687,0.0,0.0,0.0,0.0,0.0,0.0
