Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,1033.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,850.0,860.0,873.0,882.0,897.0,892.0,908.0,907.0,918.0,933.0,935.0,944.0,952.0,955.0,973.0,969.0,977.0,977.0
unmatched_applicants,1033.0,849.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,847.0,860.0,871.0,859.0,879.0,897.0,893.0,916.0,922.0,925.0,924.0,949.0,950.0,956.0,961.0,968.0,972.0,979.0,979.0
unmatched_applicants,1036.0,845.0,845.0,844.0,844.0,844.0,844.0,844.0,845.0,850.0,851.0,871.0,866.0,870.0,890.0,893.0,904.0,912.0,923.0,931.0,947.0,946.0,953.0,961.0,967.0,970.0,967.0,979.0
unmatched_applicants,1033.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,849.0,867.0,870.0,877.0,887.0,899.0,901.0,914.0,914.0,927.0,946.0,946.0,954.0,956.0,964.0,976.0,971.0,967.0
unmatched_applicants,1052.0,848.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,856.0,870.0,871.0,880.0,898.0,891.0,905.0,912.0,930.0,929.0,946.0,950.0,947.0,970.0,969.0,967.0,971.0,974.0
unmatched_applicants,1033.0,847.0,845.0,844.0,844.0,844.0,844.0,844.0,846.0,844.0,863.0,876.0,866.0,883.0,895.0,905.0,902.0,923.0,917.0,937.0,944.0,942.0,942.0,954.0,971.0,974.0,969.0,974.0
unmatched_applicants,1047.0,848.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,860.0,863.0,862.0,865.0,893.0,898.0,915.0,915.0,920.0,929.0,946.0,950.0,944.0,951.0,971.0,969.0,971.0,973.0
unmatched_applicants,1037.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,851.0,868.0,856.0,886.0,890.0,902.0,910.0,914.0,929.0,933.0,954.0,942.0,947.0,955.0,978.0,976.0,977.0,975.0
unmatched_applicants,1021.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,858.0,874.0,861.0,878.0,891.0,909.0,900.0,919.0,921.0,932.0,939.0,949.0,956.0,955.0,968.0,981.0,968.0,970.0
unmatched_applicants,1037.0,846.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,850.0,866.0,867.0,876.0,888.0,899.0,906.0,914.0,919.0,924.0,943.0,949.0,967.0,957.0,961.0,971.0,986.0,977.0
unfilled_spots,189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,29.0,38.0,53.0,48.0,64.0,63.0,74.0,89.0,91.0,100.0,108.0,111.0,129.0,125.0,133.0,133.0
unfilled_spots,189.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,27.0,15.0,35.0,53.0,49.0,72.0,78.0,81.0,80.0,105.0,106.0,112.0,117.0,124.0,128.0,135.0,135.0
unfilled_spots,192.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,27.0,22.0,26.0,46.0,49.0,60.0,68.0,79.0,87.0,103.0,102.0,109.0,117.0,123.0,126.0,123.0,135.0
unfilled_spots,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,23.0,26.0,33.0,43.0,55.0,57.0,70.0,70.0,83.0,102.0,102.0,110.0,112.0,120.0,132.0,127.0,123.0
unfilled_spots,208.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,27.0,36.0,54.0,47.0,61.0,68.0,86.0,85.0,102.0,106.0,103.0,126.0,125.0,123.0,127.0,130.0
unfilled_spots,189.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,32.0,22.0,39.0,51.0,61.0,58.0,79.0,73.0,93.0,100.0,98.0,98.0,110.0,127.0,130.0,125.0,130.0
unfilled_spots,203.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,19.0,18.0,21.0,49.0,54.0,71.0,71.0,76.0,85.0,102.0,106.0,100.0,107.0,127.0,125.0,127.0,129.0
unfilled_spots,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,24.0,12.0,42.0,46.0,58.0,66.0,70.0,85.0,89.0,110.0,98.0,103.0,111.0,134.0,132.0,133.0,131.0
unfilled_spots,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,30.0,17.0,34.0,47.0,65.0,56.0,75.0,77.0,88.0,95.0,105.0,112.0,111.0,124.0,137.0,124.0,126.0
unfilled_spots,193.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,23.0,32.0,44.0,55.0,62.0,70.0,75.0,80.0,99.0,105.0,123.0,113.0,117.0,127.0,142.0,133.0
reviews_per_program,327.8176100628931,328.1383647798742,327.02515723270443,323.1194968553459,215.45911949685535,87.66666666666667,67.01886792452831,78.18867924528301,89.35849056603773,100.51572327044025,111.55345911949685,122.38993710691824,133.62264150943398,144.37106918238993,155.55345911949686,165.68553459119497,176.45283018867926,186.38993710691824,196.9811320754717,206.83018867924528,215.33333333333334,225.0251572327044,232.70440251572327,240.0754716981132,249.06289308176102,255.8238993710692,261.1132075471698,270.0377358490566
reviews_per_program,329.9182389937107,329.0691823899371,329.62893081761007,324.314465408805,217.55345911949686,90.18867924528301,67.01886792452831,78.18238993710692,89.31446540880503,100.47169811320755,111.59748427672956,122.67295597484276,133.49685534591194,144.57232704402514,155.27044025157232,165.8427672955975,176.61006289308176,186.62264150943398,196.98742138364778,206.86163522012578,215.59119496855345,224.66037735849056,232.8930817610063,239.61006289308176,248.68553459119497,255.76100628930817,262.4339622641509,268.5660377358491
