Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,97.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,94.825,95.25,87.95,70.8,52.55,42.7,37.275,28.95,29.625,32.95
reviews_per_program,93.875,96.5,90.95,76.475,46.6,45.0,40.525,29.65,30.55,29.175
reviews_per_program,96.45,94.325,86.575,76.05,56.5,38.775,41.35,27.425,31.7,31.525
reviews_per_program,90.025,93.5,82.625,73.875,53.85,47.05,42.65,30.7,28.325,31.375
reviews_per_program,95.025,89.55,93.0,78.125,52.5,40.2,34.4,31.125,28.1,29.25
reviews_per_program,92.325,91.675,89.975,78.525,56.025,40.225,35.875,28.425,27.2,31.525
reviews_per_program,89.175,92.3,92.35,63.875,58.925,46.15,43.05,31.65,26.0,29.25
reviews_per_program,91.25,91.075,87.825,69.0,55.175,44.375,35.075,24.1,32.425,29.25
reviews_per_program,91.175,91.775,86.5,69.475,50.325,47.45,39.075,29.85,28.475,29.175
reviews_per_program,92.375,89.975,91.125,69.125,58.2,41.85,37.625,38.925,28.1,29.25
pct_interview_given_signal,0.0,1.0,0.9884615384615385,0.9743589743589743,0.875,0.8107692307692308,0.7166666666666667,0.643956043956044,0.5682692307692307,0.49914529914529915
pct_interview_given_signal,0.0,1.0,1.0,0.9692307692307692,0.8769230769230769,0.7753846153846153,0.7038461538461539,0.6395604395604395,0.5663461538461538,0.5089974293059126
pct_interview_given_signal,0.0,1.0,0.9961538461538462,0.9743589743589743,0.8730769230769231,0.7907692307692308,0.7012820512820512,0.6406593406593407,0.5644230769230769,0.505982905982906
pct_interview_given_signal,0.0,1.0,1.0,0.9897435897435898,0.8884615384615384,0.7661538461538462,0.7102564102564103,0.6406593406593407,0.5701923076923077,0.5068376068376068
pct_interview_given_signal,0.0,1.0,1.0,0.9641025641025641,0.8634615384615385,0.7984615384615384,0.7128205128205128,0.6450549450549451,0.5692307692307692,0.5076923076923077
pct_interview_given_signal,0.0,1.0,0.9923076923076923,0.9615384615384616,0.8769230769230769,0.7953846153846154,0.7217948717948718,0.6483516483516484,0.5692307692307692,0.5068376068376068
pct_interview_given_signal,0.0,1.0,1.0,0.9564102564102565,0.8884615384615384,0.7523076923076923,0.7064102564102565,0.6329670329670329,0.5711538461538461,0.5076923076923077
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.9692307692307692,0.8673076923076923,0.7692307692307693,0.7076923076923077,0.6516483516483517,0.5625,0.5076923076923077
pct_interview_given_signal,0.0,1.0,1.0,0.9435897435897436,0.85,0.7615384615384615,0.7153846153846154,0.6395604395604395,0.5653846153846154,0.5089974293059126
pct_interview_given_signal,0.0,1.0,0.9961538461538462,0.9769230769230769,0.8961538461538462,0.7830769230769231,0.7141025641025641,0.6241758241758242,0.5682692307692307,0.5076923076923077
pct_interview_given_nosignal,0.15660427102557342,0.12608695652173912,0.0967834577828834,0.0658258997231621,0.04177938082356477,0.022259136212624583,0.011393229166666666,0.0029985007496251873,0.001183431952662722,0.004101722723543888
pct_interview_given_nosignal,0.15818908122503328,0.12439678284182305,0.09231619679380873,0.06726876362503893,0.044372990353697746,0.030231776956667785,0.01564129301355579,0.004479283314669653,0.0018335166850018336,0.0
