Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,4007.0,2497.0,2462.0,2436.0,2435.0,2435.0,2449.0,2496.0,2507.0,2605.0,2669.0,2746.0,2818.0,2881.0,2914.0
unmatched_applicants,4003.0,2517.0,2466.0,2440.0,2435.0,2441.0,2445.0,2514.0,2527.0,2604.0,2685.0,2746.0,2789.0,2871.0,2919.0
unmatched_applicants,4031.0,2494.0,2468.0,2440.0,2435.0,2435.0,2454.0,2527.0,2517.0,2609.0,2672.0,2756.0,2791.0,2862.0,2915.0
unmatched_applicants,3985.0,2516.0,2456.0,2441.0,2435.0,2436.0,2454.0,2507.0,2504.0,2602.0,2682.0,2757.0,2809.0,2856.0,2924.0
unmatched_applicants,4064.0,2509.0,2478.0,2437.0,2435.0,2438.0,2446.0,2513.0,2520.0,2602.0,2689.0,2754.0,2808.0,2876.0,2904.0
unmatched_applicants,4004.0,2505.0,2459.0,2438.0,2435.0,2436.0,2463.0,2515.0,2509.0,2607.0,2669.0,2752.0,2814.0,2864.0,2914.0
unmatched_applicants,4045.0,2498.0,2476.0,2437.0,2435.0,2438.0,2450.0,2508.0,2517.0,2576.0,2699.0,2762.0,2839.0,2865.0,2915.0
unmatched_applicants,3986.0,2503.0,2457.0,2436.0,2435.0,2435.0,2458.0,2490.0,2520.0,2592.0,2676.0,2759.0,2800.0,2860.0,2918.0
unmatched_applicants,4044.0,2500.0,2446.0,2439.0,2435.0,2435.0,2444.0,2491.0,2512.0,2606.0,2680.0,2753.0,2830.0,2861.0,2894.0
unmatched_applicants,4025.0,2511.0,2456.0,2438.0,2435.0,2437.0,2450.0,2505.0,2506.0,2602.0,2689.0,2768.0,2785.0,2859.0,2910.0
unfilled_spots,1572.0,62.0,27.0,1.0,0.0,0.0,14.0,61.0,72.0,170.0,234.0,311.0,383.0,446.0,479.0
unfilled_spots,1568.0,82.0,31.0,5.0,0.0,6.0,10.0,79.0,92.0,169.0,250.0,311.0,354.0,436.0,484.0
unfilled_spots,1596.0,59.0,33.0,5.0,0.0,0.0,19.0,92.0,82.0,174.0,237.0,321.0,356.0,427.0,480.0
unfilled_spots,1550.0,81.0,21.0,6.0,0.0,1.0,19.0,72.0,69.0,167.0,247.0,322.0,374.0,421.0,489.0
unfilled_spots,1629.0,74.0,43.0,2.0,0.0,3.0,11.0,78.0,85.0,167.0,254.0,319.0,373.0,441.0,469.0
unfilled_spots,1569.0,70.0,24.0,3.0,0.0,1.0,28.0,80.0,74.0,172.0,234.0,317.0,379.0,429.0,479.0
unfilled_spots,1610.0,63.0,41.0,2.0,0.0,3.0,15.0,73.0,82.0,141.0,264.0,327.0,404.0,430.0,480.0
unfilled_spots,1551.0,68.0,22.0,1.0,0.0,0.0,23.0,55.0,85.0,157.0,241.0,324.0,365.0,425.0,483.0
unfilled_spots,1609.0,65.0,11.0,4.0,0.0,0.0,9.0,56.0,77.0,171.0,245.0,318.0,395.0,426.0,459.0
unfilled_spots,1590.0,76.0,21.0,3.0,0.0,2.0,15.0,70.0,71.0,167.0,254.0,333.0,350.0,424.0,475.0
reviews_per_program,265.1199510403917,265.31946144430844,263.02080783353733,253.83353733170134,146.35250917992656,61.49816401468788,54.69522643818849,63.09791921664627,71.81884944920441,80.7686658506732,89.66952264381885,98.593635250918,107.37698898408813,116.09914320685435,124.89228886168911
reviews_per_program,265.1126070991432,264.6119951040392,265.3341493268054,250.7686658506732,146.28886168910648,59.37086903304773,55.20685434516524,62.86046511627907,71.82129742962056,80.76376988984089,89.70869033047735,98.55691554467565,107.43818849449204,116.1640146878825,124.88372093023256
reviews_per_program,263.64137086903304,265.31823745410037,263.72093023255815,252.25581395348837,144.875152998776,61.09547123623011,54.64137086903305,62.85924112607099,71.8249694002448,80.76499388004896,89.68788249694002,98.58996328029376,107.41615667074663,116.18237454100367,124.88249694002448
reviews_per_program,263.1652386780906,263.51652386780904,264.4626682986536,252.09424724602204,146.5764993880049,60.76499388004896,54.70134638922889,62.856793145654834,71.82129742962056,80.76988984088128,89.69155446756426,98.593635250918,107.46266829865361,116.16156670746633,124.83843329253367
reviews_per_program,266.17625458996326,262.6523867809058,264.13953488372096,250.5373317013464,138.80538555691555,60.52753977968176,54.13096695226438,62.8531211750306,71.82619339045287,80.76376988984089,89.7172582619339,98.52141982864137,107.45532435740515,116.22399020807833,124.82252141982865
reviews_per_program,264.49938800489593,264.5042839657283,265.9767441860465,254.30110159118726,142.24479804161567,61.58384332925337,54.16156670746634,62.85924112607099,71.81640146878824,80.78457772337822,89.71970624235006,98.58384332925337,107.40758873929009,116.11750305997552,124.83476132190943
