Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,106.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,102.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,99.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,96.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,96.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,100.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,99.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,97.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,95.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,101.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,109.48717948717949,103.53846153846153,108.56410256410257,107.3076923076923,109.38461538461539,105.73076923076923,108.3076923076923,108.12820512820512,109.58974358974359,102.64102564102564,96.17948717948718,91.16666666666667,79.28205128205128,80.3076923076923,77.17948717948718
reviews_per_program,105.66666666666667,110.57692307692308,113.24358974358974,113.06410256410257,107.97435897435898,105.92307692307692,110.21794871794872,102.23076923076923,106.6923076923077,103.64102564102564,102.7948717948718,86.55128205128206,80.1923076923077,81.3974358974359,75.41025641025641
reviews_per_program,105.7051282051282,106.47435897435898,109.02564102564102,108.6923076923077,110.47435897435898,108.7051282051282,109.93589743589743,104.1025641025641,109.43589743589743,105.32051282051282,97.24358974358974,91.8076923076923,84.78205128205128,80.37179487179488,79.58974358974359
reviews_per_program,108.8076923076923,104.48717948717949,105.1923076923077,105.91025641025641,103.91025641025641,109.53846153846153,106.75641025641026,104.84615384615384,104.11538461538461,104.08974358974359,98.78205128205128,91.8974358974359,83.74358974358974,77.88461538461539,73.91025641025641
reviews_per_program,106.38461538461539,106.73076923076923,106.47435897435898,108.0,110.25641025641026,108.05128205128206,112.87179487179488,109.62820512820512,107.1025641025641,108.7948717948718,101.96153846153847,91.8076923076923,88.06410256410257,81.03846153846153,78.92307692307692
reviews_per_program,109.34615384615384,106.62820512820512,108.21794871794872,110.8974358974359,107.76923076923077,111.25641025641026,108.7948717948718,103.91025641025641,105.3076923076923,109.75641025641026,100.43589743589743,94.61538461538461,82.48717948717949,77.61538461538461,83.24358974358974
