Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,491.0,402.0,397.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,401.0,398.0,407.0,405.0,416.0,425.0,422.0,426.0,431.0,431.0,435.0,436.0,444.0,450.0,444.0,464.0,458.0,466.0,463.0,473.0,464.0,460.0,478.0,470.0,466.0,474.0,477.0,481.0
unmatched_applicants,498.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,404.0,400.0,404.0,417.0,417.0,419.0,421.0,425.0,430.0,437.0,442.0,439.0,445.0,458.0,443.0,464.0,453.0,456.0,466.0,468.0,463.0,469.0,468.0,467.0,460.0,477.0,477.0,476.0
unmatched_applicants,490.0,402.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,399.0,406.0,403.0,413.0,419.0,415.0,426.0,426.0,430.0,432.0,441.0,442.0,448.0,448.0,449.0,459.0,458.0,459.0,462.0,466.0,464.0,473.0,476.0,471.0,473.0,467.0,476.0,480.0
unmatched_applicants,487.0,406.0,398.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,400.0,404.0,404.0,405.0,418.0,411.0,424.0,432.0,432.0,433.0,440.0,443.0,448.0,454.0,446.0,456.0,450.0,465.0,466.0,467.0,471.0,470.0,478.0,465.0,478.0,469.0,475.0,483.0
unmatched_applicants,483.0,401.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,400.0,402.0,401.0,402.0,398.0,417.0,419.0,422.0,421.0,432.0,432.0,438.0,437.0,447.0,454.0,459.0,451.0,455.0,455.0,457.0,463.0,470.0,476.0,466.0,484.0,474.0,473.0,465.0,473.0
unmatched_applicants,501.0,402.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,402.0,401.0,409.0,415.0,420.0,417.0,422.0,429.0,428.0,430.0,441.0,438.0,443.0,440.0,455.0,452.0,452.0,463.0,465.0,468.0,464.0,470.0,480.0,469.0,471.0,464.0,490.0,478.0
unmatched_applicants,491.0,399.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,402.0,397.0,408.0,406.0,413.0,412.0,421.0,433.0,437.0,438.0,435.0,441.0,446.0,445.0,443.0,457.0,460.0,462.0,464.0,464.0,466.0,471.0,465.0,473.0,476.0,474.0,483.0,474.0
unmatched_applicants,483.0,402.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,398.0,396.0,412.0,409.0,423.0,411.0,424.0,426.0,435.0,421.0,440.0,439.0,445.0,453.0,448.0,449.0,448.0,453.0,468.0,469.0,469.0,481.0,480.0,476.0,471.0,485.0,470.0,478.0
unmatched_applicants,489.0,406.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,402.0,408.0,411.0,414.0,420.0,420.0,417.0,436.0,428.0,439.0,438.0,442.0,447.0,466.0,460.0,447.0,463.0,469.0,457.0,471.0,480.0,478.0,479.0,471.0,477.0,474.0,477.0
unmatched_applicants,488.0,400.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,401.0,399.0,399.0,403.0,411.0,411.0,422.0,429.0,425.0,431.0,431.0,442.0,439.0,442.0,450.0,450.0,451.0,461.0,461.0,458.0,453.0,465.0,471.0,467.0,486.0,469.0,475.0,474.0,474.0
