Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,268.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,205.0,207.0,213.0,209.0,216.0,218.0,222.0,222.0,228.0,225.0,229.0,234.0,239.0
unmatched_applicants,267.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,212.0,206.0,211.0,214.0,223.0,225.0,221.0,229.0,230.0,229.0,228.0,243.0
unmatched_applicants,271.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,204.0,204.0,211.0,215.0,213.0,216.0,219.0,227.0,225.0,225.0,228.0,230.0,231.0,234.0
unmatched_applicants,269.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,205.0,208.0,205.0,213.0,212.0,211.0,220.0,223.0,219.0,228.0,224.0,227.0,231.0,233.0
unmatched_applicants,262.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,209.0,215.0,215.0,218.0,225.0,225.0,226.0,227.0,229.0,229.0,234.0
unmatched_applicants,271.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,204.0,214.0,208.0,215.0,219.0,221.0,224.0,228.0,232.0,234.0,235.0,236.0
unmatched_applicants,271.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,209.0,212.0,209.0,218.0,218.0,223.0,221.0,229.0,227.0,230.0,234.0,239.0
unmatched_applicants,264.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,209.0,210.0,217.0,214.0,217.0,221.0,222.0,227.0,225.0,232.0,237.0,240.0
unmatched_applicants,278.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,209.0,215.0,217.0,213.0,221.0,224.0,222.0,225.0,225.0,230.0,231.0,234.0
unmatched_applicants,257.0,204.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,214.0,211.0,220.0,220.0,224.0,223.0,226.0,232.0,229.0,227.0,239.0
