Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,129.0,97.0,95.0,95.0,95.0,96.0,95.0,97.0,97.0,99.0,99.0,101.0,100.0,103.0,103.0,103.0
unmatched_applicants,131.0,96.0,95.0,95.0,95.0,95.0,95.0,97.0,97.0,97.0,99.0,100.0,100.0,102.0,102.0,104.0
unmatched_applicants,126.0,98.0,95.0,95.0,95.0,96.0,95.0,97.0,97.0,96.0,98.0,98.0,101.0,102.0,103.0,104.0
unmatched_applicants,126.0,100.0,95.0,95.0,95.0,96.0,96.0,96.0,97.0,100.0,100.0,100.0,100.0,102.0,102.0,106.0
unmatched_applicants,132.0,95.0,95.0,95.0,95.0,95.0,96.0,97.0,97.0,98.0,99.0,99.0,102.0,102.0,102.0,102.0
unmatched_applicants,131.0,98.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,99.0,100.0,101.0,103.0,102.0,104.0
unmatched_applicants,132.0,98.0,96.0,95.0,95.0,95.0,97.0,95.0,97.0,99.0,97.0,101.0,102.0,102.0,103.0,105.0
unmatched_applicants,122.0,100.0,97.0,96.0,95.0,95.0,95.0,97.0,96.0,97.0,100.0,100.0,101.0,101.0,102.0,103.0
unmatched_applicants,127.0,98.0,95.0,95.0,96.0,95.0,96.0,95.0,97.0,98.0,99.0,100.0,101.0,103.0,102.0,101.0
unmatched_applicants,125.0,98.0,95.0,95.0,95.0,95.0,95.0,98.0,96.0,96.0,98.0,101.0,101.0,103.0,101.0,104.0
unfilled_spots,34.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,6.0,5.0,8.0,8.0,8.0
unfilled_spots,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,5.0,7.0,7.0,9.0
unfilled_spots,31.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,7.0,8.0,9.0
unfilled_spots,31.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,11.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0
unfilled_spots,36.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,6.0,8.0,7.0,9.0
unfilled_spots,37.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,6.0,7.0,7.0,8.0,10.0
unfilled_spots,27.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,6.0,6.0,7.0,8.0
unfilled_spots,32.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,6.0,8.0,7.0,6.0
unfilled_spots,30.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,6.0,6.0,8.0,6.0,9.0
reviews_per_program,66.48051948051948,67.50649350649351,44.922077922077925,26.68831168831169,13.792207792207792,14.142857142857142,13.987012987012987,15.636363636363637,17.87012987012987,20.103896103896105,22.31168831168831,24.558441558441558,26.714285714285715,28.857142857142858,31.051948051948052,33.22077922077922
reviews_per_program,64.67532467532467,65.1948051948052,46.57142857142857,22.337662337662337,16.558441558441558,13.38961038961039,13.402597402597403,15.636363636363637,17.87012987012987,20.064935064935064,22.324675324675326,24.428571428571427,26.74025974025974,28.948051948051948,30.948051948051948,33.25974025974026
reviews_per_program,63.45454545454545,61.15584415584416,49.753246753246756,25.428571428571427,20.12987012987013,12.7012987012987,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.545454545454547,26.68831168831169,28.766233766233768,31.246753246753247,33.4025974025974
reviews_per_program,69.05194805194805,65.77922077922078,47.4025974025974,24.376623376623378,15.12987012987013,11.168831168831169,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.324675324675326,24.51948051948052,26.714285714285715,28.90909090909091,31.0,33.22077922077922
reviews_per_program,68.36363636363636,62.506493506493506,46.311688311688314,24.675324675324674,13.103896103896103,11.168831168831169,14.493506493506494,15.636363636363637,17.87012987012987,20.07792207792208,22.324675324675326,24.506493506493506,26.753246753246753,28.961038961038962,30.948051948051948,33.12987012987013
reviews_per_program,65.0,64.14285714285714,52.922077922077925,29.272727272727273,16.623376623376622,12.974025974025974,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.324675324675326,24.532467532467532,26.753246753246753,28.948051948051948,31.116883116883116,33.20779220779221
reviews_per_program,66.77922077922078,62.37662337662338,51.311688311688314,26.649350649350648,16.025974025974026,12.480519480519481,13.402597402597403,15.636363636363637,17.857142857142858,20.0,22.31168831168831,24.558441558441558,26.792207792207794,28.83116883116883,31.103896103896105,33.142857142857146
reviews_per_program,63.753246753246756,64.20779220779221,48.922077922077925,25.493506493506494,17.0,11.844155844155845,14.415584415584416,15.636363636363637,17.818181818181817,20.103896103896105,22.31168831168831,24.558441558441558,26.727272727272727,28.727272727272727,31.064935064935064,33.23376623376623
reviews_per_program,65.76623376623377,61.0,46.44155844155844,26.48051948051948,14.194805194805195,12.7012987012987,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.285714285714285,24.571428571428573,26.662337662337663,28.974025974025974,30.90909090909091,32.87012987012987
