Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,599.1666666666666,599.75,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,598.8333333333334,599.6666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,598.6666666666666,599.9166666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.4166666666667
reviews_per_program,599.75,599.3333333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5
reviews_per_program,599.0833333333334,600.0833333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,598.3333333333334,597.5833333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,599.25,597.1666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.4166666666667
reviews_per_program,599.3333333333334,599.1666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,598.25,600.0833333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,599.5,599.9166666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.4166666666667,350.5
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.20546967895362664
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.20542082738944364
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.20546967895362664
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23960066555740434,0.2053719990492037
pct_interview_given_signal,0.0,1.0,0.718801996672213,0.47920133111480867,0.3594009983361065,0.2875207986688852,0.23966712898751732,0.20542082738944364
pct_interview_given_nosignal,0.12016689847009736,0.03987265009096422,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12023378792095742,0.0398786959818044,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12026726057906459,0.039860563807214304,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1200500208420175,0.03990289789106357,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12018361385449992,0.03984848484848485,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1203342618384401,0.040030441400304415,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12015018773466833,0.04006092916984006,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12013348164627363,0.039915009864926396,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12035102381947346,0.03984848484848485,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12010008340283569,0.039860563807214304,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.12016689847009736,0.1200500208420175,0.12045169385194479,0.12011678020297512,0.12031750452583205,0.12008339124391938,0.12008339124391938,0.12031750452583205
pct_interview_given_application,0.12023378792095742,0.12006670372429128,0.12026726057906459,0.12011678020297512,0.12011678020297512,0.11991672449687717,0.11996667592335462,0.12006670372429128
pct_interview_given_application,0.12026726057906459,0.12001666898180303,0.12035102381947346,0.12045169385194479,0.12031750452583205,0.12023378792095742,0.12011678020297512,0.12036779047088325
pct_interview_given_application,0.1200500208420175,0.12013348164627363,0.12036779047088325,0.12028400389809273,0.1200500208420175,0.12001666898180303,0.1200500208420175,0.12023378792095742
pct_interview_given_application,0.12018361385449992,0.11998333564782669,0.12001666898180303,0.12030075187969924,0.12015018773466833,0.1203845617946217,0.12016689847009736,0.12013348164627363
pct_interview_given_application,0.1203342618384401,0.12048528796541626,0.12013348164627363,0.12008339124391938,0.12008339124391938,0.12023378792095742,0.12013348164627363,0.11986681465038845
pct_interview_given_application,0.12015018773466833,0.12056935528886407,0.12023378792095742,0.12040133779264214,0.12018361385449992,0.12023378792095742,0.12010008340283569,0.1203342618384401
pct_interview_given_application,0.12013348164627363,0.12016689847009736,0.12030075187969924,0.12015018773466833,0.12021705857798803,0.12056935528886407,0.12013348164627363,0.12045169385194479
pct_interview_given_application,0.12035102381947346,0.11998333564782669,0.12013348164627363,0.12025052192066805,0.12046848856664807,0.12001666898180303,0.12046848856664807,0.11988344664909116
pct_interview_given_application,0.12010008340283569,0.12001666898180303,0.11993337034980567,0.12008339124391938,0.12011678020297512,0.12026726057906459,0.12035102381947346,0.12041811846689895
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
